run_id,repeat,fold,budget,region,method_left,method_right,spearman,kendall_tau,top1_agreement,top5_jaccard,top10_jaccard,left_top_rank_under_margin
w85__r01_f01,1,1,16,EARLY,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.5282360029521727,0.3701510216168197,0.0,0.1111111111111111,0.6666666666666666,9.0
w85__r01_f01,1,1,16,EARLY,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9063876258462136,0.7520622699775794,0.0,0.42857142857142855,0.8181818181818182,1.0
w85__r01_f01,1,1,24,EARLY,M3_MARGIN,M3_STRADDLE,0.9999168879654217,0.9948717948717949,1.0,1.0,1.0,1.0
w85__r01_f01,1,1,24,EARLY,M3_MARGIN,M3_EMI,0.9991688796542183,0.9785507246376812,1.0,1.0,1.0,1.0
w85__r01_f01,1,1,24,EARLY,M3_MARGIN,M3_SMOCU_APPROX,0.8792564361826242,0.6838795986622074,1.0,0.6666666666666666,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_MARGIN,M3_SUR_APPROX,0.974046378293092,0.8623411371237458,0.0,0.42857142857142855,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_MARGIN,M3_TMES_GSUR,0.9992026578073089,0.9788182831661093,0.0,0.6666666666666666,1.0,1.0
w85__r01_f01,1,1,24,EARLY,M3_MARGIN,PA_TVR_CANDIDATE,0.9943274925276947,0.9386845039018953,0.0,0.0,0.17647058823529413,1.0
w85__r01_f01,1,1,24,EARLY,M3_STRADDLE,M3_EMI,0.9994431049233881,0.9835005574136009,1.0,1.0,1.0,1.0
w85__r01_f01,1,1,24,EARLY,M3_STRADDLE,M3_SMOCU_APPROX,0.8773013033478149,0.6811594202898552,1.0,0.6666666666666666,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_STRADDLE,M3_SUR_APPROX,0.972961921799131,0.8590858416945374,0.0,0.42857142857142855,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_STRADDLE,M3_TMES_GSUR,0.9994773275258613,0.9839464882943145,0.0,0.6666666666666666,1.0,1.0
w85__r01_f01,1,1,24,EARLY,M3_STRADDLE,PA_TVR_CANDIDATE,0.9940341559350658,0.9359643255295429,0.0,0.0,0.17647058823529413,1.0
w85__r01_f01,1,1,24,EARLY,M3_EMI,M3_SMOCU_APPROX,0.8689136545961622,0.6704570791527313,1.0,0.6666666666666666,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_EMI,M3_SUR_APPROX,0.9679400882232023,0.8456187290969901,0.0,0.42857142857142855,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_EMI,M3_TMES_GSUR,0.999984444271603,0.9986622073578596,0.0,0.6666666666666666,1.0,1.0
w85__r01_f01,1,1,24,EARLY,M3_EMI,PA_TVR_CANDIDATE,0.9926679185324282,0.9258862876254181,0.0,0.0,0.17647058823529413,1.0
w85__r01_f01,1,1,24,EARLY,M3_SMOCU_APPROX,M3_SUR_APPROX,0.9556812853476149,0.8151170568561873,0.0,0.25,0.42857142857142855,1.0
w85__r01_f01,1,1,24,EARLY,M3_SMOCU_APPROX,M3_TMES_GSUR,0.869251436127068,0.6706354515050168,0.0,0.6666666666666666,0.3333333333333333,1.0
w85__r01_f01,1,1,24,EARLY,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,0.8832662585139833,0.6886510590858417,0.0,0.1111111111111111,0.1111111111111111,1.0
w85__r01_f01,1,1,24,EARLY,M3_SUR_APPROX,M3_TMES_GSUR,0.968140534894832,0.8460646599777035,0.0,0.25,0.3333333333333333,5.0
w85__r01_f01,1,1,24,EARLY,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.9762352915032388,0.8639910813823858,0.0,0.1111111111111111,0.1111111111111111,5.0
w85__r01_f01,1,1,24,EARLY,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9927376970855231,0.9263322185061317,0.0,0.0,0.17647058823529413,2.0
w85__r01_f01,1,1,32,MID,M3_MARGIN,M3_STRADDLE,0.9994736672140464,0.9839005790142634,0.0,0.6666666666666666,1.0,1.0
w85__r01_f01,1,1,32,MID,M3_MARGIN,M3_EMI,0.9975008832461817,0.961210751777056,0.0,1.0,1.0,1.0
w85__r01_f01,1,1,32,MID,M3_MARGIN,M3_SMOCU_APPROX,0.8914645884554784,0.7131290307395376,0.0,0.25,0.25,1.0
w85__r01_f01,1,1,32,MID,M3_MARGIN,M3_SUR_APPROX,0.9559654182007998,0.8232358894694722,0.0,0.0,0.1111111111111111,1.0
w85__r01_f01,1,1,32,MID,M3_MARGIN,M3_TMES_GSUR,0.9972651902678562,0.9575389540083792,0.0,0.25,0.42857142857142855,1.0
w85__r01_f01,1,1,32,MID,M3_MARGIN,PA_TVR_CANDIDATE,0.9621165711443354,0.8396177564374147,0.0,0.0,0.1111111111111111,1.0
w85__r01_f01,1,1,32,MID,M3_STRADDLE,M3_EMI,0.9988813018349831,0.976274537494704,1.0,0.6666666666666666,1.0,2.0
w85__r01_f01,1,1,32,MID,M3_STRADDLE,M3_SMOCU_APPROX,0.887167650006049,0.7087981923457138,0.0,0.25,0.25,2.0
w85__r01_f01,1,1,32,MID,M3_STRADDLE,M3_SUR_APPROX,0.9552920785469744,0.822200254201384,0.0,0.0,0.1111111111111111,2.0
w85__r01_f01,1,1,32,MID,M3_STRADDLE,M3_TMES_GSUR,0.9988176791905272,0.9736383749941157,1.0,0.42857142857142855,0.42857142857142855,2.0
w85__r01_f01,1,1,32,MID,M3_STRADDLE,PA_TVR_CANDIDATE,0.9672343381051924,0.8507272984041802,0.0,0.1111111111111111,0.1111111111111111,2.0
w85__r01_f01,1,1,32,MID,M3_EMI,M3_SMOCU_APPROX,0.8785872688196505,0.6975003530574777,0.0,0.25,0.25,2.0
w85__r01_f01,1,1,32,MID,M3_EMI,M3_SUR_APPROX,0.9516872773508689,0.812220496163442,0.0,0.0,0.1111111111111111,2.0
w85__r01_f01,1,1,32,MID,M3_EMI,M3_TMES_GSUR,0.9998245557380155,0.9942569316951466,1.0,0.25,0.42857142857142855,2.0
w85__r01_f01,1,1,32,MID,M3_EMI,PA_TVR_CANDIDATE,0.9709133657198301,0.8610836510850632,0.0,0.0,0.1111111111111111,2.0
w85__r01_f01,1,1,32,MID,M3_SMOCU_APPROX,M3_SUR_APPROX,0.9701214565922459,0.8530810149225626,0.0,0.42857142857142855,0.5384615384615384,10.0
w85__r01_f01,1,1,32,MID,M3_SMOCU_APPROX,M3_TMES_GSUR,0.8782132447886066,0.6983476910040953,0.0,0.25,0.5384615384615384,10.0
w85__r01_f01,1,1,32,MID,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,0.8202159024799818,0.6312667702301934,0.0,0.1111111111111111,0.17647058823529413,10.0
w85__r01_f01,1,1,32,MID,M3_SUR_APPROX,M3_TMES_GSUR,0.9519104385961953,0.8138210233959422,0.0,0.25,0.42857142857142855,11.0
w85__r01_f01,1,1,32,MID,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.9129661503432008,0.7457986160146871,1.0,0.25,0.25,11.0
w85__r01_f01,1,1,32,MID,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9728051754129328,0.8648495975144753,0.0,0.25,0.3333333333333333,2.0
w85__r01_f01,1,1,40,MID,M3_MARGIN,M3_STRADDLE,0.9984184070388483,0.9689941770765937,0.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f01,1,1,40,MID,M3_MARGIN,M3_EMI,0.9879161897178121,0.9079281341760811,1.0,1.0,0.8181818181818182,1.0
w85__r01_f01,1,1,40,MID,M3_MARGIN,M3_SMOCU_APPROX,0.9387584573836921,0.7865425770168716,0.0,0.25,0.42857142857142855,1.0
w85__r01_f01,1,1,40,MID,M3_MARGIN,M3_SUR_APPROX,0.9781322115321649,0.8736375852286865,0.0,0.1111111111111111,0.17647058823529413,1.0
w85__r01_f01,1,1,40,MID,M3_MARGIN,M3_TMES_GSUR,0.9883373890357207,0.9074802169909918,0.0,0.42857142857142855,0.6666666666666666,1.0
w85__r01_f01,1,1,40,MID,M3_MARGIN,PA_TVR_CANDIDATE,0.9048995853491789,0.731100383218036,0.0,0.1111111111111111,0.05263157894736842,1.0
w85__r01_f01,1,1,40,MID,M3_STRADDLE,M3_EMI,0.9936736281553932,0.9384362713382769,0.0,0.6666666666666666,1.0,3.0
w85__r01_f01,1,1,40,MID,M3_STRADDLE,M3_SMOCU_APPROX,0.9274122697875931,0.7658886179266411,0.0,0.42857142857142855,0.5384615384615384,3.0
w85__r01_f01,1,1,40,MID,M3_STRADDLE,M3_SUR_APPROX,0.9821006006281318,0.8843378290947095,0.0,0.25,0.25,3.0
w85__r01_f01,1,1,40,MID,M3_STRADDLE,M3_TMES_GSUR,0.9941273080177175,0.9384860399143979,1.0,0.6666666666666666,0.8181818181818182,3.0
w85__r01_f01,1,1,40,MID,M3_STRADDLE,PA_TVR_CANDIDATE,0.9206667941440723,0.7553376797889813,0.0,0.25,0.1111111111111111,3.0
w85__r01_f01,1,1,40,MID,M3_EMI,M3_SMOCU_APPROX,0.8989284039741517,0.7203503707758921,0.0,0.25,0.5384615384615384,1.0
w85__r01_f01,1,1,40,MID,M3_EMI,M3_SUR_APPROX,0.978164168196832,0.8691584133777932,0.0,0.1111111111111111,0.25,1.0
w85__r01_f01,1,1,40,MID,M3_EMI,M3_TMES_GSUR,0.9998700778223366,0.9938784651371124,0.0,0.42857142857142855,0.8181818181818182,1.0
w85__r01_f01,1,1,40,MID,M3_EMI,PA_TVR_CANDIDATE,0.9373748909675274,0.789926840193102,0.0,0.1111111111111111,0.1111111111111111,1.0
w85__r01_f01,1,1,40,MID,M3_SMOCU_APPROX,M3_SUR_APPROX,0.9210879934619807,0.7535460110486238,0.0,0.25,0.25,2.0
w85__r01_f01,1,1,40,MID,M3_SMOCU_APPROX,M3_TMES_GSUR,0.8999284904143103,0.7219927337878863,0.0,0.42857142857142855,0.42857142857142855,2.0
w85__r01_f01,1,1,40,MID,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,0.7895585527298064,0.5868212810431493,0.0,0.25,0.25,2.0
w85__r01_f01,1,1,40,MID,M3_SUR_APPROX,M3_TMES_GSUR,0.9793172275235943,0.8725924451301448,0.0,0.42857142857142855,0.25,10.0
w85__r01_f01,1,1,40,MID,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.9073382455791098,0.7318469118598516,0.0,0.25,0.17647058823529413,10.0
w85__r01_f01,1,1,40,MID,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9383514028189968,0.7915692032050963,0.0,0.25,0.1111111111111111,3.0
w85__r01_f01,1,1,60,LATE,M3_MARGIN,M3_STRADDLE,0.9987047460036913,0.9719437723240005,0.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f01,1,1,60,LATE,M3_MARGIN,M3_EMI,0.9803729235826227,0.8795944233206592,0.0,0.6666666666666666,0.6666666666666666,1.0
w85__r01_f01,1,1,60,LATE,M3_MARGIN,M3_SMOCU_APPROX,-0.28933208981992964,-0.250028805161885,0.0,0.1111111111111111,0.25,1.0
w85__r01_f01,1,1,60,LATE,M3_MARGIN,M3_SUR_APPROX,0.9482296238806747,0.7991704113377118,0.0,0.42857142857142855,0.25,1.0
w85__r01_f01,1,1,60,LATE,M3_MARGIN,M3_TMES_GSUR,0.9813114283664537,0.88235971886162,0.0,0.6666666666666666,0.6666666666666666,1.0
w85__r01_f01,1,1,60,LATE,M3_MARGIN,PA_TVR_CANDIDATE,0.9250552733012019,0.7669086300265008,0.0,0.25,0.3333333333333333,1.0
w85__r01_f01,1,1,60,LATE,M3_STRADDLE,M3_EMI,0.9875809533747691,0.9076506509966585,1.0,1.0,0.8181818181818182,2.0
w85__r01_f01,1,1,60,LATE,M3_STRADDLE,M3_SMOCU_APPROX,-0.3057321185163928,-0.26368245189537964,0.0,0.1111111111111111,0.25,2.0
w85__r01_f01,1,1,60,LATE,M3_STRADDLE,M3_SUR_APPROX,0.9545845860861285,0.8112109690056458,0.0,0.6666666666666666,0.3333333333333333,2.0
w85__r01_f01,1,1,60,LATE,M3_STRADDLE,M3_TMES_GSUR,0.9883922806514096,0.9104159465376196,1.0,1.0,0.8181818181818182,2.0
w85__r01_f01,1,1,60,LATE,M3_STRADDLE,PA_TVR_CANDIDATE,0.9373908393063282,0.788282060145178,1.0,0.25,0.3333333333333333,2.0
w85__r01_f01,1,1,60,LATE,M3_EMI,M3_SMOCU_APPROX,-0.35644855180689883,-0.3074086876368245,0.0,0.1111111111111111,0.25,2.0
w85__r01_f01,1,1,60,LATE,M3_EMI,M3_SUR_APPROX,0.9534452060601711,0.8091946076736951,0.0,0.6666666666666666,0.42857142857142855,2.0
w85__r01_f01,1,1,60,LATE,M3_EMI,M3_TMES_GSUR,0.9999347807655431,0.9960824979836388,1.0,1.0,1.0,2.0
w85__r01_f01,1,1,60,LATE,M3_EMI,PA_TVR_CANDIDATE,0.9604693176111497,0.8449130084111074,1.0,0.25,0.3333333333333333,2.0
w85__r01_f01,1,1,60,LATE,M3_SMOCU_APPROX,M3_SUR_APPROX,-0.36022409328959293,-0.3004954487844222,0.0,0.25,0.25,5.0
w85__r01_f01,1,1,60,LATE,M3_SMOCU_APPROX,M3_TMES_GSUR,-0.35513634080963147,-0.30591081921880403,0.0,0.1111111111111111,0.25,5.0
w85__r01_f01,1,1,60,LATE,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,-0.3451134488583373,-0.30798479087452474,0.0,0.42857142857142855,0.5384615384615384,5.0
w85__r01_f01,1,1,60,LATE,M3_SUR_APPROX,M3_TMES_GSUR,0.9540328313626253,0.8106924760917157,0.0,0.6666666666666666,0.42857142857142855,6.0
w85__r01_f01,1,1,60,LATE,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.9072889016428722,0.7304989054038483,0.0,0.42857142857142855,0.42857142857142855,6.0
w85__r01_f01,1,1,60,LATE,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9605384499996736,0.8442216845258671,1.0,0.25,0.3333333333333333,2.0
w85__r01_f01,1,1,80,LATE,M3_MARGIN,M3_STRADDLE,0.9986642380085001,0.9714632665452337,1.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f01,1,1,80,LATE,M3_MARGIN,M3_EMI,0.9619923257706239,0.8305336301693313,1.0,0.42857142857142855,0.5384615384615384,1.0
w85__r01_f01,1,1,80,LATE,M3_MARGIN,M3_SMOCU_APPROX,-0.7745379147408812,-0.6208594751399852,0.0,0.0,0.1111111111111111,1.0
w85__r01_f01,1,1,80,LATE,M3_MARGIN,M3_SUR_APPROX,0.3915302611633603,0.22876610672603384,1.0,0.42857142857142855,0.42857142857142855,1.0
w85__r01_f01,1,1,80,LATE,M3_MARGIN,M3_TMES_GSUR,0.9659310475860046,0.8389664710247587,1.0,0.42857142857142855,0.5384615384615384,1.0
w85__r01_f01,1,1,80,LATE,M3_MARGIN,PA_TVR_CANDIDATE,0.9469577752169477,0.8041557039735546,1.0,0.25,0.3333333333333333,1.0
w85__r01_f01,1,1,80,LATE,M3_STRADDLE,M3_EMI,0.9725470759038284,0.8590703636240976,1.0,0.6666666666666666,0.6666666666666666,1.0
w85__r01_f01,1,1,80,LATE,M3_STRADDLE,M3_SMOCU_APPROX,-0.7863656452259106,-0.6379275450313702,0.0,0.0,0.1111111111111111,1.0
w85__r01_f01,1,1,80,LATE,M3_STRADDLE,M3_SUR_APPROX,0.3826664849303413,0.22235714767590903,1.0,0.42857142857142855,0.42857142857142855,1.0
w85__r01_f01,1,1,80,LATE,M3_STRADDLE,M3_TMES_GSUR,0.9759207629621368,0.8675032044795249,1.0,0.6666666666666666,0.6666666666666666,1.0
w85__r01_f01,1,1,80,LATE,M3_STRADDLE,PA_TVR_CANDIDATE,0.9588821563841079,0.8285097483640289,1.0,0.25,0.42857142857142855,1.0
w85__r01_f01,1,1,80,LATE,M3_EMI,M3_SMOCU_APPROX,-0.8121193346798342,-0.6648451730418943,0.0,0.1111111111111111,0.05263157894736842,1.0
w85__r01_f01,1,1,80,LATE,M3_EMI,M3_SUR_APPROX,0.3460234852896836,0.21122579774674494,1.0,0.6666666666666666,0.42857142857142855,1.0
w85__r01_f01,1,1,80,LATE,M3_EMI,M3_TMES_GSUR,0.9997843946321697,0.9915671591445726,1.0,1.0,1.0,1.0
w85__r01_f01,1,1,80,LATE,M3_EMI,PA_TVR_CANDIDATE,0.9813406358293165,0.8930715779531808,1.0,0.42857142857142855,0.6666666666666666,1.0
w85__r01_f01,1,1,80,LATE,M3_SMOCU_APPROX,M3_SUR_APPROX,-0.09787161980760731,0.009512244484922081,0.0,0.1111111111111111,0.05263157894736842,9.0
w85__r01_f01,1,1,80,LATE,M3_SMOCU_APPROX,M3_TMES_GSUR,-0.8127471510765811,-0.6658571139445456,0.0,0.1111111111111111,0.05263157894736842,9.0
w85__r01_f01,1,1,80,LATE,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,-0.7839427695789912,-0.6394117250219253,0.0,0.1111111111111111,0.05263157894736842,9.0
w85__r01_f01,1,1,80,LATE,M3_SUR_APPROX,M3_TMES_GSUR,0.3481324527382294,0.21075355865884096,1.0,0.6666666666666666,0.42857142857142855,1.0
w85__r01_f01,1,1,80,LATE,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.31779900788487825,0.192403696957431,1.0,0.6666666666666666,0.42857142857142855,1.0
w85__r01_f01,1,1,80,LATE,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9814207650273223,0.8943533697632058,1.0,0.42857142857142855,0.6666666666666666,1.0
w85__r01_f02,1,2,16,EARLY,M3_MARGIN,M3_STRADDLE,0.7951996678532455,0.6948273441335906,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_MARGIN,M3_EMI,0.3550373031063185,0.31706579399125207,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_MARGIN,M3_SMOCU_APPROX,0.6997417247461354,0.5834190615203045,1.0,0.6666666666666666,0.5384615384615384,1.0
w85__r01_f02,1,2,16,EARLY,M3_MARGIN,M3_SUR_APPROX,0.7271290301028794,0.6072133033918581,0.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,16,EARLY,M3_MARGIN,M3_TMES_GSUR,0.3550373031063185,0.31706579399125207,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_MARGIN,PA_TVR_CANDIDATE,0.7859598314104567,0.6822643014232671,0.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_STRADDLE,M3_EMI,0.3352449024909835,0.27663347552928,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_STRADDLE,M3_SMOCU_APPROX,0.7831727770860926,0.6204708421973069,1.0,0.6666666666666666,0.5384615384615384,1.0
w85__r01_f02,1,2,16,EARLY,M3_STRADDLE,M3_SUR_APPROX,0.8218395879443917,0.6510004653327128,0.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,16,EARLY,M3_STRADDLE,M3_TMES_GSUR,0.3352449024909835,0.27663347552928,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_STRADDLE,PA_TVR_CANDIDATE,0.9985339745599846,0.9731147560577172,0.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_EMI,M3_SMOCU_APPROX,0.33149739008133183,0.27220453395534133,1.0,0.6666666666666666,0.5384615384615384,1.0
w85__r01_f02,1,2,16,EARLY,M3_EMI,M3_SUR_APPROX,0.33523387659220727,0.2755630309031302,0.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,16,EARLY,M3_EMI,M3_TMES_GSUR,1.0,0.9999999999999999,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_EMI,PA_TVR_CANDIDATE,0.33500573944199197,0.27420414498347795,0.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,16,EARLY,M3_SMOCU_APPROX,M3_SUR_APPROX,0.933395186043814,0.8833047784195657,0.0,0.6666666666666666,0.5384615384615384,1.0
w85__r01_f02,1,2,16,EARLY,M3_SMOCU_APPROX,M3_TMES_GSUR,0.33149739008133183,0.27220453395534133,1.0,0.6666666666666666,0.5384615384615384,1.0
w85__r01_f02,1,2,16,EARLY,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,0.7759147105284581,0.6098489661505395,0.0,0.25,0.5384615384615384,1.0
w85__r01_f02,1,2,16,EARLY,M3_SUR_APPROX,M3_TMES_GSUR,0.33523387659220727,0.2755630309031302,0.0,0.6666666666666666,0.8181818181818182,2.0
w85__r01_f02,1,2,16,EARLY,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.8155192110121928,0.6432575369905917,1.0,0.42857142857142855,0.8181818181818182,2.0
w85__r01_f02,1,2,16,EARLY,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.33500573944199197,0.27420414498347795,0.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_MARGIN,M3_STRADDLE,0.57042618596222,0.47739160916590945,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_MARGIN,M3_EMI,0.55615527830546,0.49670721562638664,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_MARGIN,M3_SMOCU_APPROX,-0.1039363001156467,-0.08961003157367536,1.0,0.25,0.17647058823529413,1.0
w85__r01_f02,1,2,24,EARLY,M3_MARGIN,M3_SUR_APPROX,0.24140368710489665,0.1902059206212137,1.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,24,EARLY,M3_MARGIN,M3_TMES_GSUR,0.5665637760357398,0.5094462020355851,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_MARGIN,PA_TVR_CANDIDATE,0.531751910829347,0.44254671411819907,1.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_STRADDLE,M3_EMI,0.9445096993487561,0.8639505370655466,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_STRADDLE,M3_SMOCU_APPROX,0.2736881825007164,0.20965674089085354,1.0,0.25,0.17647058823529413,1.0
w85__r01_f02,1,2,24,EARLY,M3_STRADDLE,M3_SUR_APPROX,0.5031513683485372,0.36967670011148274,1.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,24,EARLY,M3_STRADDLE,M3_TMES_GSUR,0.9346990583222435,0.8512207987312095,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_STRADDLE,PA_TVR_CANDIDATE,0.992027902563866,0.9686266661581181,1.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_EMI,M3_SMOCU_APPROX,0.30807730481108364,0.2546687966834058,1.0,0.25,0.17647058823529413,1.0
w85__r01_f02,1,2,24,EARLY,M3_EMI,M3_SUR_APPROX,0.5479417019090143,0.4335910731608328,1.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,24,EARLY,M3_EMI,M3_TMES_GSUR,0.989509968463396,0.9827560082799018,1.0,1.0,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_EMI,PA_TVR_CANDIDATE,0.9450093455451942,0.8655232503725513,1.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,24,EARLY,M3_SMOCU_APPROX,M3_SUR_APPROX,0.7413912089457938,0.7759952731281905,1.0,0.25,0.25,1.0
w85__r01_f02,1,2,24,EARLY,M3_SMOCU_APPROX,M3_TMES_GSUR,0.3082262505725392,0.2563652781257517,1.0,0.25,0.17647058823529413,1.0
w85__r01_f02,1,2,24,EARLY,M3_SMOCU_APPROX,PA_TVR_CANDIDATE,0.29620898657764927,0.23165687436349205,1.0,0.25,0.17647058823529413,1.0
w85__r01_f02,1,2,24,EARLY,M3_SUR_APPROX,M3_TMES_GSUR,0.5502644488225423,0.43785725709000567,1.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,24,EARLY,M3_SUR_APPROX,PA_TVR_CANDIDATE,0.5116204753616813,0.3790666050802948,1.0,0.6666666666666666,0.8181818181818182,1.0
w85__r01_f02,1,2,24,EARLY,M3_TMES_GSUR,PA_TVR_CANDIDATE,0.9350901054430684,0.8525615658750624,1.0,0.42857142857142855,1.0,1.0
w85__r01_f02,1,2,32,MID,M3_MARGIN,M3_STRADDLE,0.6988714879065121,0.5874070523544522,1.0,1.0,0.8181818181818182,1.0
