benchmark_population,run_id,repeat,fold,method,formulation,train_pool_count,untouched_test_count,nominal_warm_start,effective_warm_start,final_budget,fit_count,fit_status_counts_json,optimizer_warning_count,unique_optimizer_warning_count,kernel_bound_hit_count,runtime_seconds,query_trajectory_sha256,warm_start_sha256,split_sha256,checkpoint_fingerprint
primary_common,primary_common__r02_f02,2,2,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.009411400009412,afcf6e177c9c46c38b71e3117128b31c203737e80f08a9b605bdc87a06c7b706,45cc7aca72bd19fbcdda1bfe1a031d027b71ecab8ae1031b3f5e3fb7c47b3f3f,9c48068a81fbc7d683712b2929ea2693471d0e44498e15673a69178c72d1c18a,e1f83ec7c5af0f9e58dcf63c4fbac71389819bdc1f9c50353302984011227f90
primary_common,primary_common__r02_f02,2,2,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.72830120002618,85d09befaed09d8a0434a47b9fe4a29889ca27dd5b9ce5e9d4ca4e422e4eba37,45cc7aca72bd19fbcdda1bfe1a031d027b71ecab8ae1031b3f5e3fb7c47b3f3f,9c48068a81fbc7d683712b2929ea2693471d0e44498e15673a69178c72d1c18a,c59e855b771f49e3c8097a6c9c092fcb560420aafd22530802edb9312c5c078d
primary_common,primary_common__r02_f02,2,2,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",48,1,48,4.501213300041854,5e4330e72f0e2a70262d220412ad7017b302e47f625ddb68a73049d12ab6e1cb,45cc7aca72bd19fbcdda1bfe1a031d027b71ecab8ae1031b3f5e3fb7c47b3f3f,9c48068a81fbc7d683712b2929ea2693471d0e44498e15673a69178c72d1c18a,2cec46d332468481c33e96ea4df79113f8eda79f3714afc99733aa0ce4ae7974
primary_common,primary_common__r02_f02,2,2,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",57,1,57,3.9046366999973543,4be386917f4b32a3d1e915973d1391c4d5e6ba68a5547a155ce4e73a79d9d61b,45cc7aca72bd19fbcdda1bfe1a031d027b71ecab8ae1031b3f5e3fb7c47b3f3f,9c48068a81fbc7d683712b2929ea2693471d0e44498e15673a69178c72d1c18a,d08cfdda604c4ce09030061ec5b4f8389d193dae0c98acf78d68c91bc9fe8d35
primary_common,primary_common__r02_f02,2,2,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",57,1,57,3.9917311999597587,eb512915b8e84585d1f3ebdf7a931b4a58d80f873a2465f1bb57024f0f17aef5,45cc7aca72bd19fbcdda1bfe1a031d027b71ecab8ae1031b3f5e3fb7c47b3f3f,9c48068a81fbc7d683712b2929ea2693471d0e44498e15673a69178c72d1c18a,6caca33eb38f3cddaf54052cbef969df9607ac9763c39cfbd7d88d5c11a720ca
primary_common,primary_common__r02_f03,2,3,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,20.32673650002107,a98311bbce43952120d49d09780010e6a1e02095b939c8afda2f938d81b6d21a,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,5e1c7566b050be61643d62d205d9a14231f461c7b91b143b00e259a8f38ca301
primary_common,primary_common__r02_f03,2,3,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.24866820004536,d04f3fb6c617e1a6c57e172037605f9fd4d3a83dce2d3f9a31b2f786d1082d63,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,f34e48adfd16a93f9715d3726e1ea3276db40064a4e015dd058397314acb4e88
primary_common,primary_common__r02_f03,2,3,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.270822099992074,689136b19b84de096316837d9f9f5d721e55356a56e5c2ef1613e851ec367013,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,3d3a98ec9fe215739e0be0c3c7e09759448d5640a41e7bba63491b8e26fe5466
primary_common,primary_common__r02_f03,2,3,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.16472519998206,ee3b3aa80cefb5916e79fcdec3e95c23b488770dc76796ddc07f00c7b3497c1a,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,683a6caee8d1e5e8ae978d3a4faee571bb5155fc45510c7227c69aef9a0ba568
primary_common,primary_common__r02_f03,2,3,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.41049900004873,0d1285ac4a46f9d1a9b7e77533db84afee5fd4527832fb577fe5e0affff2247a,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,c5c032f70c8feb5c460709a9695d3c13d9227c48951ec11e1f37000e6e394c7e
primary_common,primary_common__r02_f03,2,3,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",25,1,25,4.565501400036737,a98311bbce43952120d49d09780010e6a1e02095b939c8afda2f938d81b6d21a,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,40bc29ec15c53e3bcc990b094301f153e39d81532e752d528ed486bf26f60b8a
primary_common,primary_common__r02_f03,2,3,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",33,1,33,4.175761799968313,45f806b834d7e8bb50afe3119a82c579041765929cda2b10c7697f41c688bf2d,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,65afbee0cd20daa475d242e7b501c7ed0beadf876682474cf22bdd96ef391296
primary_common,primary_common__r02_f03,2,3,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",28,1,28,4.269259199965745,fbf9dbd226fc36d66b131d0aa107833096b7f309d71e831407cc47c26fbbd4a2,bb56c479f26a7e6b7d3e99878c6fb6fabf423f5990caf7432ec3656ea18760ff,7b23e8dbfca9d959d47ab69e62277a8959bd562cb2b9e4fa3bc33b01ff443331,93650f86f9990a2065f15c0d1f43a03f0b7af117462d280db6c71daef1f3a9e9
primary_common,primary_common__r02_f04,2,4,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.7281753999996,5452e13a813d1516e6537ce7770664f6a06201c392817b2d2be56e50d808e098,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,7f16d8f8306c621ce31ea783b664432b5c8c46d0c9ddc1b778f69b647e201bf2
primary_common,primary_common__r02_f04,2,4,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.473409499973059,9104699f15fcd5614b9bff40b3efc5c2a250362baea0c64fa7dca6c96fe1cb02,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,23cc0a3deb57bf8aa8ee02c8a2ea01c90f41ee14ef83967c86d04fbfa0e05bb3
primary_common,primary_common__r02_f04,2,4,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.245548300037626,bc19c7a5008d353a1a92df972ce9c95a9948602c24f49d35a3a06bdbe6ff6b2d,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,5cb979439d2126b7530f8ffeb64462b26efbd1b9e2ca6af4e14c0e34ac454e95
primary_common,primary_common__r02_f04,2,4,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.488308300031349,76e167d288a30f330e4be65b8f1ebaa6cb4ba1112e6a0014833fb89d4a529c24,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,d6c9f0388a830bc4aadf40a4aa919c681909dcd6113537d8f5f1abe9a7f0d3a0
primary_common,primary_common__r02_f04,2,4,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.68060190003598,b626165e0d8a985dfaceead2677ca725fe8e1d210987a259790af43a334841ab,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,ffc80fb0f4f6384a5cf1baaab85bea232919c3131399a13c4a4ff1486c9e8c3e
primary_common,primary_common__r02_f04,2,4,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,4.484647599980235,5452e13a813d1516e6537ce7770664f6a06201c392817b2d2be56e50d808e098,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,561134da4c48b678c633ca4b10ff8a276836fe60cfa8041fe7dde6203ad426fa
primary_common,primary_common__r02_f04,2,4,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",3,1,3,4.400633499957621,f05454b892647aee7f421c60a0cd09e411eb24a13eec1e61750889ecd19b4f8f,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,a92253ec72d887e31199d556206b0609988856fb1369daeb43bff3f6886296ab
primary_common,primary_common__r02_f04,2,4,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",3,1,3,4.299536300008185,7c9661813f6e1d57c8fb3d78329a57e185025a84cba9eb771e0f277312842e23,3fc6f95366a4d17bb11fc4d986daf6fd59327e3405e63b421200e4eac0fb5dd5,b6d6dec909e8334db9b640fa89a3a920ed3cceaca8f1036c52707545f194a46d,73489bfe8c093a9dfea1416aea801798472551f15796b4513f5cbe6cd25d0aab
primary_common,primary_common__r02_f05,2,5,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.417251600010786,ec70e36326ddd42131ee2b1fe9da8138b5bc66b8f47f771801873a46ba6dfc83,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,45fc92b290cda036024dc558d0b33c8b54bb4ee3ccf1bf0e7431005b378b4c94
primary_common,primary_common__r02_f05,2,5,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.257026500010397,d6fcfcb40b857b944b8e402f0271bec27d6e2182ec7495375f9d62a877d3f286,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,cefd2e4cf615be76005f2672e8887423ba270549bf2a4753dbe6512fdfbf425f
primary_common,primary_common__r02_f05,2,5,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.174256400030572,a500149cc4742d38d197b84d01c8645971fb605c4d74e15ad5f6872b35c21a27,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,fed497b345c1d16b801916f8c995528f55db3d0a87e60da3970de47b4578e55e
primary_common,primary_common__r02_f05,2,5,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.517105000035372,fd690e632f605babb744313768853cac301ab4d4be9ea98b371a875c621084d0,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,dafb7f4dba6f23915e24d74f95ea9e9b2b8d34242d1a9540be96968ce8bbb95f
primary_common,primary_common__r02_f05,2,5,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.769917600031476,14536d9e710f342f6718d0059a165ac0d2a589a664142fa8b7beb5b15a110307,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,a840dde85218facf5dd91cfe199fac69094c2da41d07532deda25f1df0478956
primary_common,primary_common__r02_f05,2,5,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,4.406783000042196,ec70e36326ddd42131ee2b1fe9da8138b5bc66b8f47f771801873a46ba6dfc83,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,be91b757f65dad24246f77c2faaf5e4c2b4896842e3903cc4f884d60f9c94e96
primary_common,primary_common__r02_f05,2,5,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",9,1,9,4.146736199967563,492a785224e5b55d446f278f07729415ba380c55c052dbb469fe976f206f8b26,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,31845a1aa4e70c843bdadcf19c9a54c03913e02962b5b36c1f990aa228c6d43b
primary_common,primary_common__r02_f05,2,5,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",9,1,9,4.042295899998862,652d666c2e6a23dfecdaa2d6c084ee1e87752ebffba3b1b0ece1b68bd760a1bd,ff57bf02960a3647dd548e75e73d0b8677257652f13f6d17b101b5dbab9cdd16,b32562e1e1aebb1e938ce87af2d7dfc92684e6d452c6bf3f44c508e46d135ffa,9b4800cb36cac26b93aa720c970f2f3fb11b5ba6e25877daecf0c729f805d270
primary_common,primary_common__r03_f01,3,1,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.632685300020967,912bfc40f19e6feb55413f858756c04d76f4a38848f70e809b3956c0227eebe7,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,46ef128bdc3bdaa2459e7954122269d23ab38da34ee2e12be915b1c9a7f8d467
primary_common,primary_common__r03_f01,3,1,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.249680399952922,19f1b81a09bd7da8c4ef489811088fc450c306010e60acc661c91ac6fd7575be,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,e073e120e49032eb3227915ed987b2009166af3d279d6e3b18d2cec9e537df6d
primary_common,primary_common__r03_f01,3,1,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.523879400047008,b976bf1c3624055c02054364147851e6205ce72260ea870a0574f626e7bcb9b1,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,1059313730fc253379606be76b88441d2b80d747cf0a1fed84f0c1c54be090da
primary_common,primary_common__r03_f01,3,1,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.809290600009263,ca099922ea29d79a67f4359dc43500c5f04150ea006e8ff79b357a70b6d36192,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,8292bd0fcf80f44cd58f91bee92ada9bad9615543bc8f781030b095ded6ac600
primary_common,primary_common__r03_f01,3,1,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,16.19389360002242,5f10a78d22df479bf11debd61b62e912919b1479636d43076838c52303bdf1ed,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,6ab77ec8dc994b4c7d0f40869b9366609354f6e682532e81d121f150d0cf99c7
primary_common,primary_common__r03_f01,3,1,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",48,1,48,4.401908999949228,912bfc40f19e6feb55413f858756c04d76f4a38848f70e809b3956c0227eebe7,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,7b5429ad8142e7fc651f4dae29154af5fd75026e90e333d2563f7bfd53f9e29b
primary_common,primary_common__r03_f01,3,1,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",6,1,6,4.120896599953994,0c065589e05aa8bb3c6a3921bccbc2e5b111ca8c722a369ba7f2d108df32c2a8,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,fb01fa17beffc7895cab0302b78cb7f9169fdb0ce9a3c7d7697d0234c8036f9b
primary_common,primary_common__r03_f01,3,1,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",5,1,5,4.077767400012817,69c4e24137ee44134e5337260cb23e5b736f61e742ebac212b2f9c6a278e8770,695de7bb43b2ac2052733a918ee8aaa15d225fb74db706802b1265f6a1aeecc8,40deb937e82263cac0c31bb8aaed7c6e34cd32349f516ac6ffa8d231fc51f15c,839cf65ba213603ea25413a84204a582f3a6aaf5e011b7c9458a7e3ecd466937
primary_common,primary_common__r03_f02,3,2,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,10.51704540004721,a0899c18a23b380884b5a4d6a783a578417921c2d3de31e8e61f20008bac6b23,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,c1b2329c6ad7a0b6e4a7f9c496035d1e231cdd8228a39ffcc849bf85be237a1b
primary_common,primary_common__r03_f02,3,2,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.873654000053648,50a4ebf45951f91b85f0c4dbccfb564f79db5e9d1c9987fd170baa3e047cf6df,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,fc1494f0475537f4851aac67add6d0b96226d56e3ddcb64dcf45a24967aeba11
primary_common,primary_common__r03_f02,3,2,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,12.74879229994258,f98dd8f229961a9409ae85b9111d9e31ce5701b1fb54e0128a716f92cb7e7106,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,f467f5932bd39ba5e6ab312ca482313ba3d7afe9a5f84ebaa773788f4fd8144c
primary_common,primary_common__r03_f02,3,2,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,13.21472420002101,a7cdfdd7a786f9957c8ae5fc6ce0ba0fd2ad406c677739f352e6091b3064ec41,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,0c4c13a365812239ea89eb7eae1178c4c7dc4a65a4e7346457dce827299e11f6
primary_common,primary_common__r03_f02,3,2,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,13.949957000033464,7c340f5bdf7fa4ea31fc6a0a8a6ae38ad93fc4bc21686cb50e1551ade3f884bd,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,dd6c8828d10585370e8392f94c1b86099b49f2542d3da37dbd3dc45f94c22742
primary_common,primary_common__r03_f02,3,2,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",11,1,11,4.637723500025459,a0899c18a23b380884b5a4d6a783a578417921c2d3de31e8e61f20008bac6b23,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,507ef1c20a98323cd90cfb4b64bad2766aa7adedd0a9ac743d3766b20fda7b4a
primary_common,primary_common__r03_f02,3,2,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",1,1,1,3.9286881999578327,d5f5391791f2e37c6b459a54e99948e7f350678037ebf276cd330f3f12739a84,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,130e4745f84aa3e8c19c2ac0f7780e246094b0783e5c44f79b86f12228b8d091
primary_common,primary_common__r03_f02,3,2,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",1,1,1,3.8334706999594346,f7c8ce74f374b3234f129c1689094df8f97499d6b603f9f41d0a6befd8e318a1,68561b9098b5de10bdf4bdd7ebd491bb9dc47940d6bc30a2010372d405754b66,280cc89a59aeb723fcc8cbc07b7df7fa42de0e2e62308c33a793dd7809df07a1,f91b9a99dda7919aa00b3adb6d7b70d91d726f7b896b0bf0f1436d61eff824f0
primary_common,primary_common__r03_f03,3,3,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.861937700014096,404562407a278d9274726d82413ade5a6ceaab1f6e17866abce9dd3b36cafd5a,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,4987b28770ad77837a117e21277110a6746abf3333979de0447d759b37810540
primary_common,primary_common__r03_f03,3,3,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.48223899997538,ea23bb7fbeb84ee5cb8d3e703d3b5e71ea71a98c49b693432ce6489def1f5ecd,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,45b0d90a0fe299590c672243f11845633d760b768ebff85ce671c925fb384041
primary_common,primary_common__r03_f03,3,3,max_depth_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.40034629998263,31eb355f252461ea786e052a94f1b49b97bd7db359d618c581dee308a1362b0d,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,f5494ddf547f3039ba22f29a3b221ced2b36707d9718f7c754ce7b7898b701b8
primary_common,primary_common__r03_f03,3,3,max_depth_randomized_straddle,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.567275999987032,0536f43bf95bf8fdc895a8573a3cc1cc3ed5b813d260c482a4d518273c3bd889,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,1cc0527cd3f06e13a01890d43d40aa959aaa9b79c4ddd2c25994f95c29d50e6c
primary_common,primary_common__r03_f03,3,3,max_depth_expected_feasibility,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.555788500001654,5bf1d62cfafcef3cbdc3fea14eeeaafe19803a6e5a424d20d5c17c813816aa2a,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,8d7e962da8a1802d8d7be10c4fb1a8250a9b2b18bda53aad35a955bbe3a096f7
primary_common,primary_common__r03_f03,3,3,binary_random,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",11,1,11,4.930841399997007,404562407a278d9274726d82413ade5a6ceaab1f6e17866abce9dd3b36cafd5a,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,2a01e6a5719906b6f79b71b9227ebccac0c24f43fb345a8de1a8e434937037f9
primary_common,primary_common__r03_f03,3,3,binary_margin,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",51,1,51,4.365875600022264,eb14e21a2d6e32280034f291c94c93ce5cfb84fec3c99aa5d5499a2d18dcf6ea,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,9f5a5bfafc392b95df563f118982fa016a1924ff16fdcfbbd71dfa0b56d5aa21
primary_common,primary_common__r03_f03,3,3,binary_uncertainty_repulsion,binary,324,81,12,12,80,69,"{""optimized_primary"": 69}",51,1,51,4.083397399983369,3b368fb48a7467c54e8e3c3449e9a9802b2e5896c297af72502829a225a4692b,3a1987b2adf1f5413f9006217b1c448e9a6e0922031264a0d77c63cc7839b93e,6adec09407056ce1e57f1a78eeaa9661ba9fee98ba3117a8698d5f6045b855cf,2326142db80420c0c09b6d1e4c6d0a6095539b66b4785a4ad47035518378434d
primary_common,primary_common__r03_f04,3,4,max_depth_random,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.920057099952828,d72b2dde403bab66ae2e380198252c5dee73429e3b9c7dbad73c8049ab0520c2,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,864e186ed386438b15c82e55f6678fbc7caae8a3491e72e8fb1880db39776849
primary_common,primary_common__r03_f04,3,4,max_depth_boundary_proximity,max_depth,324,81,12,12,80,69,"{""optimized_primary"": 69}",0,0,0,15.319369500037283,b7e9a3a0df73be3483c04185b581ea43326703a9232e68d24e82fc2479989ce5,4fb16fa99395ee1f53f7ba780a25d60f85e073258415d23fc1dec54ec1850f16,ddde719548de623e0fa3ca83da82d4bb3c164093300441d90e7a49bc0f56b215,5b996c4a60757c2ff65dc6152d3065a9ce7641e6430fbfba314b5411626b4b6d
