benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,29,102.318335,1.0,1.0,1.0,1.0,1.0,0.4540684279839906,higher,>,88.74047,115.89620000000001,27.155730000000005,True,7,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,30,102.318335,1.0,1.0,1.0,1.0,1.0,0.46016267827484697,higher,>,88.74047,115.89620000000001,27.155730000000005,True,7,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,31,102.318335,1.0,1.0,1.0,1.0,1.0,0.4281456819358139,higher,>,88.74047,115.89620000000001,27.155730000000005,True,8,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,32,102.318335,1.0,1.0,1.0,1.0,1.0,0.4339831600959225,higher,>,88.74047,115.89620000000001,27.155730000000005,True,8,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,33,102.318335,1.0,1.0,1.0,1.0,1.0,0.43985446766676645,higher,>,88.74047,115.89620000000001,27.155730000000005,True,8,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,34,102.318335,1.0,1.0,1.0,1.0,1.0,0.4153064004583519,higher,>,88.74047,115.89620000000001,27.155730000000005,True,9,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,35,102.318335,1.0,1.0,1.0,1.0,1.0,0.4212040239471534,higher,>,88.74047,115.89620000000001,27.155730000000005,True,9,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,36,102.318335,1.0,1.0,1.0,1.0,1.0,0.40483741427874925,higher,>,88.74047,115.89620000000001,27.155730000000005,True,10,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,37,102.318335,1.0,1.0,1.0,1.0,1.0,0.40996331382596957,higher,>,88.74047,115.89620000000001,27.155730000000005,True,10,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,38,102.318335,1.0,1.0,1.0,1.0,1.0,0.4131751509861449,higher,>,88.74047,115.89620000000001,27.155730000000005,True,10,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,39,102.318335,1.0,1.0,1.0,1.0,1.0,0.4175040839648341,higher,>,88.74047,115.89620000000001,27.155730000000005,True,10,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,40,102.318335,1.0,1.0,1.0,1.0,1.0,0.4245432550824683,higher,>,88.74047,115.89620000000001,27.155730000000005,True,10,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,41,102.318335,1.0,1.0,1.0,1.0,1.0,0.4286871990526174,higher,>,88.74047,115.89620000000001,27.155730000000005,True,10,31,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,42,107.305025,1.0,1.0,1.0,1.0,1.0,0.4849886342831505,higher,>,98.71385,115.89620000000001,17.182350000000014,True,10,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,43,107.305025,1.0,1.0,1.0,1.0,1.0,0.49058291949804406,higher,>,98.71385,115.89620000000001,17.182350000000014,True,10,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,44,107.305025,1.0,1.0,1.0,1.0,1.0,0.4918810155327343,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,45,107.305025,1.0,1.0,1.0,1.0,1.0,0.4933534380695164,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,46,107.305025,1.0,1.0,1.0,1.0,1.0,0.49981093819999284,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,47,107.305025,1.0,1.0,1.0,1.0,1.0,0.5057004131166334,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,48,107.305025,1.0,1.0,1.0,1.0,1.0,0.5471011155940934,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,49,107.305025,1.0,1.0,1.0,1.0,1.0,0.5899644450658844,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,38,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,50,107.305025,1.0,1.0,1.0,1.0,1.0,0.5562860414254963,higher,>,98.71385,115.89620000000001,17.182350000000014,True,11,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,51,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5963820190679682,higher,>,111.5838,115.89620000000001,4.312400000000011,True,11,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,52,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5688984474209277,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,53,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5759486258126757,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,41,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,54,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5773570471746093,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,55,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5839231433488032,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,43,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,56,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5854188350977241,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,44,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,57,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5924772298238613,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,45,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,58,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.636295162014529,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,46,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,59,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6800822113163056,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,60,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.61640471968222,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,61,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6181282914819234,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,62,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6044048928703045,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,63,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6261396984827954,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,50,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,64,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6124331642643875,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,51,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,65,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6343709743669199,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,66,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6589113592294692,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,67,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6161039720393525,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,68,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6016103773398267,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,69,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5874251313068162,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,70,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6085495391652941,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,71,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6300813058178618,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,72,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6539094363591148,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,73,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6365213191944432,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,74,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6214680235974509,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,60,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,75,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.643760909050635,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,61,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,76,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6283021534012823,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,62,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,77,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6498669567576116,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,63,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,78,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6738376999588098,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,64,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,79,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6316597799120923,higher,>,111.5838,115.89620000000001,4.312400000000011,True,15,64,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_random,max_depth,80,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6129722475825273,higher,>,111.5838,115.89620000000001,4.312400000000011,True,16,64,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,12,117.41313,1.0,1.0,1.0,1.0,1.0,0.6237432319350087,higher,>,78.99126,155.835,76.84374000000001,True,3,9,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,13,117.41313,1.0,1.0,1.0,1.0,1.0,0.6015493871173658,higher,>,78.99126,155.835,76.84374000000001,True,3,10,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,14,113.40623,1.0,1.0,1.0,1.0,1.0,0.5082029808087054,higher,>,78.99126,147.8212,68.82994000000001,True,4,10,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,15,113.40623,1.0,1.0,1.0,1.0,1.0,0.46286597774123883,higher,>,78.99126,147.8212,68.82994000000001,True,4,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,16,113.40623,1.0,1.0,1.0,1.0,1.0,0.535695433993739,higher,>,78.99126,147.8212,68.82994000000001,True,4,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,17,113.40623,1.0,1.0,1.0,1.0,1.0,0.4835666969732141,higher,>,78.99126,147.8212,68.82994000000001,True,4,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,18,113.40623,1.0,1.0,1.0,1.0,1.0,0.4870570668862576,higher,>,78.99126,147.8212,68.82994000000001,True,5,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,19,113.40623,1.0,1.0,1.0,1.0,1.0,0.49517812618168017,higher,>,78.99126,147.8212,68.82994000000001,True,5,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,20,113.40623,1.0,1.0,1.0,1.0,1.0,0.5266910717100689,higher,>,78.99126,147.8212,68.82994000000001,True,5,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,21,113.40623,1.0,1.0,1.0,1.0,1.0,0.5583815733532707,higher,>,78.99126,147.8212,68.82994000000001,True,5,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,22,119.83048500000001,1.0,1.0,1.0,1.0,1.0,0.6364862604020245,higher,>,91.83977,147.8212,55.98143,True,5,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,23,119.83048500000001,1.0,1.0,1.0,1.0,1.0,0.6284423634068407,higher,>,91.83977,147.8212,55.98143,True,5,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,24,119.83048500000001,1.0,1.0,1.0,1.0,1.0,0.6485743931395668,higher,>,91.83977,147.8212,55.98143,True,5,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,25,103.867985,1.0,1.0,1.0,1.0,1.0,0.4151587153497853,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,26,103.867985,1.0,1.0,1.0,1.0,1.0,0.4451112901079272,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,27,103.867985,1.0,1.0,1.0,1.0,1.0,0.47496994012177085,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,28,103.867985,1.0,1.0,1.0,1.0,1.0,0.45961522941883887,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,29,103.867985,1.0,1.0,1.0,1.0,1.0,0.4847670655616169,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,30,103.867985,1.0,1.0,1.0,1.0,1.0,0.46911603328361756,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,31,103.867985,1.0,1.0,1.0,1.0,1.0,0.49977780963321156,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,32,103.867985,1.0,1.0,1.0,1.0,1.0,0.5081930465888089,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,33,103.867985,1.0,1.0,1.0,1.0,1.0,0.5141217437910885,higher,>,91.83977,115.89620000000001,24.056430000000006,True,6,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,34,107.227405,1.0,1.0,1.0,1.0,1.0,0.5496750447757422,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,35,107.227405,1.0,1.0,1.0,1.0,1.0,0.5317392813915276,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,36,107.227405,1.0,1.0,1.0,1.0,1.0,0.5646965644135408,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,37,107.227405,1.0,1.0,1.0,1.0,1.0,0.5460693057358829,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,31,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,38,107.227405,1.0,1.0,1.0,1.0,1.0,0.5512934923517463,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,39,107.227405,1.0,1.0,1.0,1.0,1.0,0.557767177462861,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,40,107.227405,1.0,1.0,1.0,1.0,1.0,0.5626111374413704,higher,>,98.55861,115.89620000000001,17.337590000000006,True,6,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,41,107.227405,1.0,1.0,1.0,1.0,1.0,0.5491602115720936,higher,>,98.55861,115.89620000000001,17.337590000000006,True,7,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,42,107.305025,1.0,1.0,1.0,1.0,1.0,0.5539560422121733,higher,>,98.71385,115.89620000000001,17.182350000000014,True,7,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,43,107.305025,1.0,1.0,1.0,1.0,1.0,0.5557320797233164,higher,>,98.71385,115.89620000000001,17.182350000000014,True,8,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,44,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6703838696928394,higher,>,111.5838,115.89620000000001,4.312400000000011,True,8,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,45,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6759128427932354,higher,>,111.5838,115.89620000000001,4.312400000000011,True,8,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,46,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6746495830880673,higher,>,111.5838,115.89620000000001,4.312400000000011,True,9,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,47,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6695230711785508,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,48,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6601311015217876,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,38,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,49,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6503380510971504,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,50,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6726457119194388,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,51,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6624118301410248,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,41,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,52,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6562467393603194,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,53,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6483281591459474,higher,>,111.5838,115.89620000000001,4.312400000000011,True,11,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,54,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6131954101590327,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,55,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6165389836089177,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,43,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,56,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6282913470449761,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,44,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,57,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.621359867249014,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,45,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,58,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6234144599753195,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,46,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,59,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.625480651566485,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,60,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6267929584040802,higher,>,111.5838,115.89620000000001,4.312400000000011,True,12,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,61,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6229193783357005,higher,>,111.5838,115.89620000000001,4.312400000000011,True,13,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,62,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6261269178496224,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,63,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6302282875554066,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,64,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6354434515653912,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,50,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,65,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6388412658701893,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,51,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,66,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6426885979722685,higher,>,111.5838,115.89620000000001,4.312400000000011,True,14,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,67,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5824407040392833,higher,>,111.5838,115.89620000000001,4.312400000000011,True,15,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,68,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5845128977087157,higher,>,111.5838,115.89620000000001,4.312400000000011,True,15,53,um,queried_only,False,False
