policy,relative_position
margin,0.5092155599270395
margin,0.5194268247810524
margin,0.5224128208764167
margin,0.573966235286123
margin,0.523753485940491
margin,0.5787582002368945
margin,0.7105042181948912
margin,0.8234425954187437
margin,1.031581181694245
margin,1.2008509041259436
margin,0.9167219411380342
margin,0.7603993340057426
margin,0.6733026285747379
margin,0.6842948786474058
margin,1.017393925133308
margin,0.4492574940466017
margin,0.14627075533494538
margin,1.137218302866774
margin,-0.058176965334450124
margin,-0.007993130574191319
margin,0.11415561472150774
margin,0.014613963520112381
margin,0.08446800525022112
margin,0.43423469052259955
margin,0.5744980494712868
margin,0.7378700278594256
margin,0.6213524639700826
margin,0.5591170764076894
margin,0.7478136014761592
margin,0.9585116422430319
margin,0.6596634909056871
margin,0.6884818719638839
margin,0.881630533566041
margin,0.7291514047826803
margin,0.6607324584209593
margin,0.770531924522467
margin,0.9216100496630568
margin,0.8669454808623231
margin,0.9371159864643593
margin,0.6275375813499214
margin,0.5812433036706366
margin,1.0118987269582156
margin,0.9910464996409705
margin,0.4594556533159186
margin,0.5565274529017907
margin,0.6190870971967158
margin,0.13528967095404257
margin,0.2996497018874982
margin,0.6534162977191045
margin,0.870727478047289
margin,0.707278101824054
margin,0.5915851563094422
margin,0.6550019218114259
margin,0.6868545171347665
margin,1.0440405512875681
margin,1.1252080383192318
margin,1.005060663152539
margin,0.3757805442169041
margin,0.3775760525761005
margin,0.23273105035911043
margin,0.20689615330779035
margin,0.13269665774933412
margin,-0.008542481944011492
margin,0.8872949054220349
margin,0.10978836694988583
margin,0.31199527399649013
margin,0.2836197549146369
margin,0.2046004504246198
margin,0.07763169351005383
margin,0.2225891725786552
margin,0.001968019392403396
margin,0.31439378615952174
margin,0.36309314105243107
margin,0.7609512104800824
margin,0.1941854381890514
margin,0.23035038486663095
margin,-0.019079690303777593
margin,0.029857216839743236
margin,0.2636598372799008
margin,0.20015115573194753
margin,0.1826776721541224
margin,0.2268768997675023
margin,0.2959078296624562
margin,0.28908063032126047
margin,0.11951228933181207
margin,0.2640508981199452
margin,0.3448621347536738
margin,0.32719354948334756
margin,0.35753800700148874
margin,0.48229379504693665
margin,0.45111671747596255
margin,0.1503820107123063
margin,0.2637132464136044
margin,0.4189167282192891
margin,0.25295792795277555
margin,0.3734124259069397
margin,0.5385503952592059
margin,0.501243185037314
margin,0.5577298329696804
margin,0.48954001111026574
margin,0.5224128208764167
margin,0.573966235286123
margin,0.523753485940491
margin,0.6562713315690938
margin,0.891961870728461
margin,0.9105551156479096
margin,0.8377676685299935
margin,1.017393925133308
margin,0.6018426296974688
margin,0.6842948786474058
margin,0.9167219411380342
margin,0.3053563746630946
margin,0.4492574940466017
margin,0.37271704076778567
margin,0.14406615697325584
margin,1.1496962312211203
margin,0.08373433810115977
margin,1.2008509041259436
margin,-0.06329698316818443
margin,0.16945426728994792
margin,0.6272346398107868
margin,0.5702248786990569
margin,0.25969330700412674
margin,0.13737320071211398
margin,-0.0417938065731931
margin,0.21729840743055112
margin,-0.1498554571196985
margin,0.04977032363752086
margin,0.2182691407288787
margin,0.04424190615726915
margin,-0.14081215360945618
margin,0.14320981112759115
margin,0.13643156004642026
margin,0.07103262196870999
margin,0.19200882788005572
margin,0.24977350502080692
margin,0.2496897518355522
margin,0.023645713108020282
margin,0.26622212501502024
margin,0.42179755905951966
margin,0.5925391691176498
margin,0.6644996621098521
margin,0.05761646876311225
margin,0.3002592311140526
margin,-0.14157535990230133
margin,-0.22971577269557103
margin,-0.07087515842914083
margin,0.05052358127462339
margin,0.16774415464324907
margin,0.23699350539144037
margin,0.12748336446443653
margin,0.2822840907547393
margin,0.2831524211468925
margin,-0.06870913941769857
margin,0.06675198599050335
margin,0.0946170980023002
margin,0.2267139351447093
margin,0.2680655416632072
margin,0.35899548661519065
margin,0.22726434430600598
margin,0.06851741025787503
margin,0.289279334458998
margin,0.09966423887803365
margin,0.3503075539050156
margin,0.1435275320557593
margin,0.4406494586287444
margin,0.33318661436462055
margin,0.31946606369845043
margin,0.4945771253195047
margin,0.4584654554181926
margin,0.5194803209284246
margin,0.572756464423227
margin,0.39576258837198236
margin,0.6552302554929945
margin,0.523753485940491
margin,0.5787582002368945
margin,0.6211883437094494
margin,0.7978725415617303
margin,0.6619381903285796
margin,0.9867523612894485
margin,1.1039147541650278
margin,0.8351372234428286
margin,0.7515526374269891
margin,0.8277742375025795
margin,1.017393925133308
margin,0.9167219411380342
margin,-0.06329698316818443
margin,-0.07860689216565667
margin,0.11415561472150774
margin,0.3087078529702348
margin,0.014613963520112381
margin,0.378963035727505
margin,0.39202294797577125
margin,0.12393575048983642
margin,0.04977276609436153
margin,0.11822840355461568
margin,0.1627367033570426
margin,0.23146743942938894
margin,0.15660753784366974
margin,0.08241448612094134
margin,0.15225429260445006
margin,0.23464445184431193
margin,0.22341311631549646
margin,0.09220574760054154
margin,0.32596369921933616
margin,0.3408734181897917
margin,0.2667844922318775
margin,0.2233559285316256
margin,0.38923051419393123
margin,0.4240752214009106
margin,0.22377465658898202
margin,0.16405294633453069
margin,0.16478824138201864
margin,0.4143592127245172
margin,0.2913845961030622
margin,0.11950057471225022
margin,0.4859161949892512
margin,0.4944090505761819
margin,0.4992846521949566
margin,0.4751699690266486
margin,0.6656207512909408
margin,0.7390938739808695
margin,0.17691745144998572
margin,0.2827172522655693
margin,0.25183538764072577
margin,0.1978123638427682
margin,0.9203502578832219
margin,0.850107394609473
margin,0.23466237939266196
margin,0.23496303852334957
margin,0.1744175011880316
margin,0.1557650181413316
margin,0.027598058185388085
margin,-0.08441581458767945
margin,0.10978836694988583
margin,1.1284874106843064
margin,0.3665390829448418
margin,0.21432774559192372
margin,0.31199527399649013
margin,0.2225891725786552
margin,0.5056370804346765
margin,0.48387844177710543
margin,0.48125025796551774
margin,0.49704892805524004
margin,8.01402556913675
margin,5.830066373096483
margin,3.565006675313051
margin,0.6274651998636144
margin,0.6999210108172109
margin,0.7980286848899519
margin,0.7326943290604319
margin,0.6633791802889877
margin,0.7553789521898976
margin,0.6798591769914406
margin,0.828626639102919
margin,0.8659199646941382
margin,0.6507738731141525
margin,0.9328546421449516
margin,0.671078321066177
margin,0.6418973305808734
margin,0.5761835402958454
margin,0.6020165973968389
margin,0.9759606707653324
margin,0.5060209534265868
margin,0.4477295592346451
margin,0.31787590738094224
margin,0.21623319603217506
margin,0.10732715540240666
margin,0.12593576148958516
margin,0.09488902381847045
margin,0.11822840355461568
margin,0.171148782608178
margin,0.20969723291841336
margin,0.24948840787988527
margin,0.26664545310991505
margin,0.48047583286044143
margin,0.32229136333665637
margin,0.1981180529590629
margin,0.14440470639025937
margin,0.32271321650585905
margin,0.15177146923301277
margin,0.14722607298343288
margin,0.05262341334809673
margin,0.08330659971959016
margin,0.24590340831730736
margin,0.09283911422460484
margin,0.22628712905519743
margin,0.32702241454317904
margin,0.5111265400841226
margin,0.4656783786246307
margin,0.5212589676762027
margin,0.3209428139212872
margin,0.2158018628225768
margin,0.17691745144998572
margin,0.32657164582797243
margin,0.2847968062670041
margin,0.9014745017044613
margin,0.7314520575529165
margin,0.8140198361406907
margin,0.2036655572130165
margin,0.9106314042554039
margin,0.181418693549077
margin,0.14627075533494538
margin,0.21541251674614803
margin,0.025334129767231792
margin,-0.07860689216565667
margin,0.11415561472150774
margin,0.3087078529702348
margin,0.4449190851707676
margin,0.014613963520112381
margin,1.0838964463876246
margin,0.47960038810809313
margin,0.21729840743055112
margin,0.008301975358735152
margin,0.046174980682544706
margin,0.11125570485122371
margin,0.17372507234525394
margin,0.216196095736029
margin,0.16047778719471956
margin,0.15034513355588336
margin,0.3241125790835419
margin,0.4748875684153788
margin,0.3232882278805828
margin,0.15082561906048417
margin,0.03398690617904386
margin,0.21370468965022493
margin,0.2480846632090472
margin,0.4822751790193967
margin,0.2316564006867593
margin,0.14534520268108048
margin,0.19200882788005572
margin,0.04480299123161471
margin,0.11462169177500035
margin,0.0975905428895931
margin,0.09966423887803365
margin,0.1435275320557593
margin,0.5090570915293837
margin,0.5005938710290408
margin,0.44716398729622353
margin,0.4453506899800118
margin,0.8118529388336929
margin,5.0840226128801635
margin,1.8394864204879078
margin,1.3715779946265736
margin,4.700500983577497
margin,2.6565105377797864
margin,0.10059337231535699
margin,0.28615675099761173
margin,0.1523306203247693
margin,0.1618417551537345
margin,0.08913413423167607
margin,0.08657067400624077
margin,0.14771480610451368
margin,0.45313568833419576
margin,0.13763593391829268
margin,-0.13797312705634568
margin,-0.24321636041256173
margin,-0.26222450780194934
margin,0.19602103388553943
margin,0.1134606337884184
margin,0.521292760597698
margin,0.4222432585624929
margin,0.6063751931984883
margin,0.4979669416408338
margin,0.37510660133486057
margin,0.2947361110787377
margin,0.38573287795877975
margin,0.34802460140462527
margin,0.29423859292552557
margin,0.2613018677960055
margin,0.2039732003799595
margin,0.2784295387565145
margin,0.32671123269883834
margin,0.19597810700287724
margin,0.18555641836848225
margin,0.34762365945216583
margin,0.10420837555532324
margin,0.11950057471225022
margin,0.2742024778600206
margin,0.14117532967205154
margin,0.17752737489144527
margin,0.29227016790375143
margin,0.11951228933181207
margin,-0.02379089453063541
margin,0.6642421266309119
margin,0.31787590738094224
margin,0.10732715540240666
margin,-0.04925226347493177
margin,0.06724527811142444
margin,0.11899553166468568
margin,0.33022714342824766
margin,0.23253534830308406
margin,0.2693884341542748
margin,0.21022751884184243
margin,0.36009525441237056
margin,0.2454450831064202
margin,0.3800041720237986
margin,0.2322644710745273
margin,0.14069712622674294
margin,0.2282418807034806
margin,0.2796684442177994
margin,0.7077829802219667
margin,0.2989960600596375
margin,0.37962965026664847
margin,0.31286216113777227
margin,0.22170165968394723
margin,0.4053015951016136
margin,0.15225429260445006
margin,0.8057509422793876
margin,0.5035426991419746
margin,0.6523254004559568
margin,0.2797127698235757
margin,0.41310407381615877
margin,0.27754364230739226
margin,0.15105849856356707
margin,-0.0004506252828746701
margin,0.011905313757146074
margin,0.11951228933181207
margin,0.21071628602524733
margin,0.2636598372799008
margin,0.3177959478405201
margin,0.1826776721541224
margin,0.32719354948334756
margin,0.3729875833882045
margin,0.35753800700148874
margin,0.25295792795277555
margin,0.4420426885253888
margin,0.359487858104572
margin,0.20896197661877272
margin,0.2838586059244476
margin,0.4189167282192891
margin,0.5469560391061837
margin,0.505201598942126
margin,0.5043996459098121
margin,0.5284107372751937
margin,0.3879452236618067
margin,0.6032009597065
margin,0.4938356134549034
margin,7.9379327651182825
margin,10.718745615186387
margin,5.501775341147135
margin,11.020158289819749
margin,6.6855541644224346
margin,0.6635763284841762
margin,8.856460432391621
margin,10.764412194630648
margin,9.51550159951401
margin,6.628255155657442
margin,8.875234286101346
margin,6.0457926176072805
margin,1.5986225186906715
margin,0.45596488423951886
margin,0.839580341517469
margin,0.6278525077375859
margin,0.5370565965123123
margin,0.6499454053931637
margin,0.47576421686912496
margin,0.5058925070108388
margin,0.5069159713472959
margin,0.34549709050817035
margin,0.3082755848003664
margin,0.3528820484420811
margin,0.3503053437188398
margin,0.2498271819116355
margin,0.14012429282227645
margin,0.14419352990159817
margin,1.0904320218346524
margin,0.850107394609473
margin,0.8524989852140091
margin,1.01594405461991
margin,0.9236635831786659
margin,0.21568851215790402
margin,0.16010965623347395
margin,0.14298727672358583
margin,1.0177132951212615
margin,0.0544111541911407
margin,0.025334129767231792
margin,0.16945426728994792
margin,0.07846890239398169
margin,0.11323576788520143
margin,0.7205621174748194
margin,0.5276857365028287
margin,0.7077705199242702
margin,0.41310407381615877
margin,0.27754364230739226
margin,0.02028503894427279
margin,0.05637111544081246
margin,0.1788191660550405
margin,0.3273362180657359
margin,0.29698816471000783
margin,0.13836206801680015
margin,0.2016672798453222
margin,0.129533481854978
margin,0.21805907166555114
margin,0.27389560621985
margin,0.23858706097296245
margin,0.33907028974306547
margin,0.09716630809849247
margin,0.1662712546117058
margin,0.29423859292552557
margin,0.10420837555532324
margin,0.2233559285316256
