benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,budget,global_error,uncertainty_region_fraction,integrated_bernoulli_uncertainty,fit_time_seconds,near_boundary_error_q10,near_boundary_test_size_q10,uncertainty_region_fraction_q10,integrated_bernoulli_uncertainty_q10,near_boundary_error_q20,near_boundary_test_size_q20,uncertainty_region_fraction_q20,integrated_bernoulli_uncertainty_q20,near_boundary_error_q30,near_boundary_test_size_q30,uncertainty_region_fraction_q30,integrated_bernoulli_uncertainty_q30
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,42,0.2215,0.6846,0.10411872693693429,0.05429060000096797,0.461,1000,0.776,0.12824740800549972,0.426,2000,0.7805,0.12945835902693337,0.398,3000,0.7723333333333333,0.12712052379534441
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,43,0.2266,0.6721,0.10206018845342489,0.051942899999630754,0.461,1000,0.759,0.12553058251822524,0.4225,2000,0.765,0.12623001462451464,0.395,3000,0.7556666666666667,0.12312457039526757
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,44,0.2285,0.655,0.0991075512972771,0.049002800000380375,0.463,1000,0.747,0.1231879874310068,0.424,2000,0.7555,0.12376722257230159,0.3973333333333333,3000,0.7446666666666667,0.12064071852830272
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,45,0.2296,0.6688,0.10238577396625965,0.04771989999971993,0.465,1000,0.754,0.12473038460731749,0.427,2000,0.759,0.12557219327569885,0.4013333333333333,3000,0.7503333333333333,0.12265891187353353
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,46,0.2305,0.6634,0.10176649290596952,0.04743179999968561,0.463,1000,0.752,0.1239374458510315,0.425,2000,0.758,0.12489792504106108,0.4,3000,0.7473333333333333,0.12197894662361705
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,47,0.2293,0.6492,0.09936818164802823,0.04769959999975981,0.47,1000,0.751,0.12292270798793427,0.4295,2000,0.755,0.12386873194297629,0.4036666666666667,3000,0.7436666666666667,0.12099806191708956
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,48,0.2335,0.6424,0.09883709960318227,0.05271149999862246,0.478,1000,0.741,0.12135323047204051,0.435,2000,0.746,0.12240892307655742,0.407,3000,0.7366666666666667,0.11960903537223688
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,49,0.2437,0.6559,0.10216894167305518,0.043748199999754434,0.478,1000,0.739,0.12069920015718026,0.4425,2000,0.741,0.12306101422866675,0.4216666666666667,3000,0.7336666666666667,0.12038265067245055
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,50,0.2449,0.6709,0.1046549830950543,0.048025400001279195,0.477,1000,0.746,0.12112125193056558,0.4395,2000,0.75,0.1241195980738683,0.4186666666666667,3000,0.7403333333333333,0.12161117346047036
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,51,0.247,0.6644,0.10221578544012436,0.05057409999972151,0.481,1000,0.73,0.11462221311435487,0.4415,2000,0.7305,0.11704297574643895,0.42,3000,0.7243333333333334,0.11536655683877772
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,52,0.2412,0.6526,0.10009753891905063,0.04326930000024731,0.474,1000,0.731,0.11482604708635324,0.4385,2000,0.732,0.11709870841703392,0.41733333333333333,3000,0.7256666666666667,0.11546473626433902
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,53,0.2422,0.6444,0.09892026017814337,0.04382819999955245,0.475,1000,0.724,0.11355021567048558,0.439,2000,0.726,0.11586361199424294,0.4176666666666667,3000,0.7193333333333334,0.11425883311742249
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,54,0.2347,0.7236,0.11433972351095695,0.04877390000001469,0.477,1000,0.778,0.12490314718790779,0.4495,2000,0.783,0.12861628118744814,0.42433333333333334,3000,0.782,0.1288422076732044
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,55,0.2257,0.7244,0.11497245003928667,0.05140930000015942,0.476,1000,0.791,0.1302449399918747,0.443,2000,0.793,0.13233237643390355,0.418,3000,0.7903333333333333,0.13132416734937793
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,56,0.2276,0.7192,0.11436287339385745,0.052489300000161165,0.478,1000,0.786,0.1286499271143696,0.4435,2000,0.789,0.13070204884903985,0.41933333333333334,3000,0.785,0.12989403101675825
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,57,0.2259,0.7463,0.12003716426023288,0.05360169999948994,0.476,1000,0.821,0.13666275728528635,0.439,2000,0.819,0.13857075737720242,0.414,3000,0.8153333333333334,0.1376653725061915
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,58,0.2246,0.7356,0.11795905245787555,0.0507582000009279,0.477,1000,0.804,0.13440152036358927,0.439,2000,0.804,0.1362292390849608,0.415,3000,0.8036666666666666,0.13609511781190337
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,59,0.2244,0.7373,0.11799245062068162,0.050633500000913045,0.478,1000,0.801,0.13508058362242487,0.439,2000,0.802,0.13687829621771216,0.4146666666666667,3000,0.804,0.13672907775541127
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,60,0.2231,0.7237,0.11450328202429982,0.050384399999529705,0.478,1000,0.799,0.1335156217510824,0.4395,2000,0.8,0.13540502815797192,0.41533333333333333,3000,0.801,0.13521611691632515
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,61,0.2143,0.7327,0.1176266051471406,0.05143560000033176,0.468,1000,0.805,0.13732084084099958,0.4305,2000,0.808,0.13913837948469737,0.4053333333333333,3000,0.8083333333333333,0.13867042585507977
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,62,0.2146,0.7219,0.11561018403105595,0.050226900000780006,0.469,1000,0.8,0.1357767205567864,0.4305,2000,0.8015,0.1376907622384546,0.4053333333333333,3000,0.8016666666666666,0.1372337600621362
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,63,0.1988,0.7356,0.11847738243787838,0.05055720000018482,0.474,1000,0.821,0.14436472600672243,0.4345,2000,0.826,0.1451933117979245,0.4026666666666667,3000,0.8256666666666667,0.1441432735295972
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,64,0.1879,0.7256,0.11498890899972275,0.04933840000012424,0.466,1000,0.825,0.1446902257762124,0.424,2000,0.8315,0.14491387032535644,0.3893333333333333,3000,0.8293333333333334,0.14381161328358613
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,65,0.1814,0.7216,0.11294130761313666,0.052404599999135826,0.476,1000,0.831,0.14361716615032277,0.429,2000,0.8355,0.14425089530909319,0.39,3000,0.8333333333333334,0.14339441475742132
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,66,0.1826,0.7081,0.1106009894409747,0.05080909999924188,0.466,1000,0.814,0.14035370575276576,0.4265,2000,0.8225,0.1411402730269192,0.3903333333333333,3000,0.8203333333333334,0.1405312428348715
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,67,0.1829,0.6998,0.10902569924135701,0.05582680000043183,0.467,1000,0.809,0.1392476758141131,0.4265,2000,0.817,0.13995488340858805,0.3903333333333333,3000,0.816,0.13928032736325113
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,68,0.1829,0.6841,0.10682984257230574,0.05273689999921771,0.467,1000,0.804,0.1383188418693616,0.4265,2000,0.813,0.13901326191537838,0.38966666666666666,3000,0.8116666666666666,0.13831819089197964
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,69,0.1839,0.6852,0.10716200763708734,0.0513081000008242,0.465,1000,0.804,0.13764898421309102,0.428,2000,0.811,0.13879596001244748,0.391,3000,0.8106666666666666,0.13844887899008418
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,70,0.1837,0.6813,0.10645699137199995,0.051790499999697204,0.467,1000,0.803,0.13668354097921817,0.4295,2000,0.811,0.13770678786130777,0.3923333333333333,3000,0.8103333333333333,0.13764623787331134
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,71,0.1837,0.6718,0.10456438881088327,0.05498530000113533,0.467,1000,0.802,0.13562449409070126,0.429,2000,0.8085,0.1364884667676691,0.3923333333333333,3000,0.8076666666666666,0.13646575978730566
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,72,0.1817,0.6631,0.10299532899175211,0.058388100000229315,0.465,1000,0.8,0.13434050928282779,0.427,2000,0.807,0.1350884364624343,0.39066666666666666,3000,0.8046666666666666,0.13510281525844642
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,73,0.1816,0.6545,0.10166381871187394,0.05148949999966135,0.464,1000,0.794,0.1335306005665128,0.4265,2000,0.8025,0.13426856014775437,0.3903333333333333,3000,0.8006666666666666,0.1342672263783595
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,74,0.179,0.6695,0.10363310561361459,0.05238239999926009,0.466,1000,0.812,0.13681529188663596,0.431,2000,0.8145,0.13749261539345006,0.3933333333333333,3000,0.8143333333333334,0.13760444726663942
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,75,0.1896,0.6694,0.10332612550513268,0.05812570000125561,0.466,1000,0.8,0.13343985181284584,0.431,2000,0.8,0.13412918399863977,0.394,3000,0.8,0.13436130154046974
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,76,0.189,0.6549,0.1013922640002505,0.06240240000079211,0.465,1000,0.793,0.1317888889465896,0.4295,2000,0.795,0.13255671906055283,0.392,3000,0.7946666666666666,0.1327805148356253
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,77,0.172,0.6691,0.1032680353678882,0.05808410000099684,0.467,1000,0.831,0.14023107617926758,0.4255,2000,0.8365,0.1410102125389405,0.38433333333333336,3000,0.8296666666666667,0.14025080897413805
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,78,0.1773,0.6793,0.10447309451497967,0.06239579999964917,0.466,1000,0.824,0.1388074014046442,0.4325,2000,0.8335,0.14012276433972173,0.3903333333333333,3000,0.8283333333333334,0.1395344980389847
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,79,0.1731,0.6672,0.10161448514843832,0.07008499999938067,0.464,1000,0.825,0.13894237231347029,0.433,2000,0.8325,0.14027514900665078,0.3893333333333333,3000,0.8273333333333334,0.1394445239200399
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,random,random,0,80,0.1731,0.6567,0.09968915790048818,0.07470139999895764,0.465,1000,0.821,0.13751183594411656,0.4325,2000,0.8285,0.1386743019721863,0.3893333333333333,3000,0.8223333333333334,0.13774866878195183
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,12,0.3956,0.8491,0.144633993620371,0.03849070000069332,0.474,1000,0.832,0.14393192460819812,0.462,2000,0.837,0.14484734292825024,0.447,3000,0.837,0.14447990491772272
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,13,0.394,0.8541,0.15042163541719764,0.035323599999173894,0.468,1000,0.821,0.14711389222588703,0.458,2000,0.8245,0.14780810528670837,0.44066666666666665,3000,0.8246666666666667,0.14733748024188462
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,14,0.3025,0.8802,0.15869087171511634,0.0434664000003977,0.458,1000,0.881,0.169081571961914,0.433,2000,0.8815,0.16922553106630522,0.41233333333333333,3000,0.8793333333333333,0.1675440261399726
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,15,0.3099,0.844,0.14744895244617018,0.04707650000091235,0.45,1000,0.861,0.15712469883916805,0.4345,2000,0.8605,0.1577986398283191,0.41833333333333333,3000,0.8593333333333333,0.15647170233601676
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,16,0.2971,0.835,0.14103115787165957,0.048628200000166544,0.454,1000,0.855,0.15192173360145664,0.435,2000,0.857,0.15273193435161925,0.4196666666666667,3000,0.8583333333333333,0.15156579133361192
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,17,0.2831,0.8856,0.1532803426007275,0.04116970000177389,0.457,1000,0.913,0.1643304323089479,0.436,2000,0.911,0.16488341862168088,0.4206666666666667,3000,0.9083333333333333,0.16415401613831215
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,18,0.2614,0.8912,0.15281198894367717,0.040374700000029407,0.465,1000,0.916,0.16575146711699756,0.442,2000,0.917,0.1663933560858515,0.427,3000,0.9153333333333333,0.1657991918830002
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,19,0.2631,0.9279,0.16974327289350583,0.041176200000336394,0.47,1000,0.939,0.17729160705552308,0.4475,2000,0.935,0.17788029814667652,0.43333333333333335,3000,0.93,0.17802065220905777
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,20,0.2554,0.9177,0.16591750246658757,0.037887899999986985,0.461,1000,0.926,0.17574846726020418,0.439,2000,0.918,0.17579040422527714,0.4256666666666667,3000,0.9156666666666666,0.17471834590955132
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,21,0.2521,0.9236,0.16780378252949202,0.039758200000505894,0.469,1000,0.932,0.17730814759321772,0.439,2000,0.928,0.1773081697401676,0.422,3000,0.9233333333333333,0.17619683468987596
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,22,0.2585,0.9704,0.19759632866475713,0.038884400000824826,0.46,1000,0.981,0.2020031153096997,0.4375,2000,0.974,0.20191814217322826,0.42433333333333334,3000,0.972,0.2013436439615711
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,23,0.2587,0.9704,0.196650985343232,0.037440000000060536,0.46,1000,0.981,0.20062670640900007,0.4305,2000,0.974,0.20060729425769142,0.417,3000,0.972,0.19995614158302857
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,24,0.2474,0.9698,0.19532605832744132,0.03228610000041954,0.461,1000,0.981,0.20035228956178822,0.434,2000,0.973,0.200071068744613,0.41933333333333334,3000,0.971,0.19946274117024904
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,25,0.2282,0.9681,0.19408376986254292,0.032100200000058976,0.459,1000,0.982,0.20215827918854332,0.429,2000,0.9735,0.20106662615562026,0.41333333333333333,3000,0.971,0.19996588261319045
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,26,0.2361,0.9673,0.19348227251012248,0.03640880000057223,0.46,1000,0.979,0.19897718264978442,0.424,2000,0.971,0.19780275050301008,0.41133333333333333,3000,0.9686666666666667,0.19648032992275588
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,27,0.2359,0.974,0.20021130798465386,0.0328693999999814,0.46,1000,0.98,0.20447537442672484,0.429,2000,0.976,0.2031235075293094,0.4146666666666667,3000,0.974,0.2021868049734936
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,28,0.2386,0.974,0.20045583012780938,0.030051400000957074,0.46,1000,0.983,0.2027469958229405,0.428,2000,0.978,0.20134869453956084,0.41533333333333333,3000,0.973,0.20023770489315695
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,29,0.2259,0.9724,0.19650573524323117,0.033506399999168934,0.461,1000,0.983,0.20258096053586802,0.424,2000,0.9765,0.2010275767690467,0.4076666666666667,3000,0.9713333333333334,0.19963866448333803
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,30,0.2218,0.9727,0.1960872243459593,0.030506000000968925,0.466,1000,0.984,0.20208909881365486,0.421,2000,0.978,0.2003795225735244,0.399,3000,0.9733333333333334,0.19855083124878722
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,31,0.2164,0.9716,0.1935111810292739,0.030557499998394633,0.466,1000,0.984,0.20142803198621284,0.421,2000,0.9775,0.1991177634742442,0.3923333333333333,3000,0.9716666666666667,0.19709476562412986
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,32,0.2061,0.9661,0.19012615800280552,0.03871380000055069,0.471,1000,0.985,0.2008158912070203,0.4235,2000,0.978,0.19842727398501506,0.396,3000,0.9703333333333334,0.19647483446441769
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,33,0.2062,0.9667,0.19046479498570174,0.03793440000117698,0.471,1000,0.985,0.20057425453615943,0.423,2000,0.978,0.19811904931565869,0.39466666666666667,3000,0.971,0.1963019342529545
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,34,0.2099,0.9566,0.18275439890746725,0.038541199999599485,0.469,1000,0.971,0.19191001665051266,0.422,2000,0.9615,0.19041338346301215,0.39366666666666666,3000,0.9576666666666667,0.1891467301538646
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,35,0.2013,0.9521,0.17781676964267595,0.041151899999022135,0.464,1000,0.966,0.19087610154407395,0.4155,2000,0.9585,0.18927381988747896,0.38966666666666666,3000,0.955,0.18783542063264644
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,36,0.1966,0.928,0.16425036611498312,0.0419832999996288,0.458,1000,0.95,0.18087375012022375,0.4125,2000,0.944,0.17907222826596575,0.38433333333333336,3000,0.9336666666666666,0.17669787288618766
hartmann4,Thresholded 4D Hartmann,gpr_fixed_or_existing,smallest_abs_mu,smallest_abs_mu,0,37,0.1779,0.9048,0.15566297704953835,0.04937170000084734,0.46,1000,0.948,0.18338780159171625,0.4065,2000,0.9415,0.180738238017301,0.373,3000,0.9283333333333333,0.1772399408331168
