run_id,budget,historical_selected_index,reconstructed_min_margin_index,historical_query_table_index,selection_matches,reconstructed_probability,historical_probability,absolute_probability_difference
w85__r08_f03,28,184,184,184,True,0.5215008836393622,0.5215008836393622,0.0
w85__r08_f03,32,108,108,108,True,0.4967601078336896,0.4967601078336896,0.0
w85__r08_f03,36,288,288,288,True,0.41870608753905,0.41870608753905,0.0
w85__r08_f03,40,110,110,110,True,0.6489027318260128,0.6489027318260128,0.0
w85__r08_f03,48,33,33,33,True,0.2138913095710677,0.2138913095710677,0.0
w85__r08_f03,60,25,25,25,True,0.1110471194868978,0.1110471194868978,0.0
w85__r08_f04,16,394,394,394,True,0.8090198176190597,0.8090198176190597,0.0
w85__r08_f04,20,12,12,12,True,0.5256686581388337,0.5256686581388337,0.0
w85__r08_f04,24,110,110,110,True,0.51243636197675,0.51243636197675,0.0
w85__r08_f04,28,89,89,89,True,0.664460164439447,0.664460164439447,0.0
w85__r08_f04,32,288,288,288,True,0.1631196969482289,0.1631196969482289,0.0
w85__r08_f04,36,68,68,68,True,0.110026158351502,0.110026158351502,0.0
w85__r08_f04,40,33,33,33,True,0.3584861621096138,0.3584861621096138,0.0
w85__r08_f04,48,377,377,377,True,0.8522687089960073,0.8522687089960073,0.0
w85__r08_f04,60,152,152,152,True,0.8958752860099821,0.8958752860099821,0.0
w85__r08_f05,16,93,93,93,True,0.5060096124371949,0.5060096124371949,0.0
w85__r08_f05,20,271,271,271,True,0.5067640286745068,0.5067640286745068,0.0
w85__r08_f05,24,392,392,392,True,0.5161570203497661,0.5161570203497661,0.0
w85__r08_f05,28,108,108,108,True,0.4862575527840427,0.4862575527840427,0.0
w85__r08_f05,32,161,161,161,True,0.6273376621916498,0.6273376621916498,0.0
w85__r08_f05,36,57,57,57,True,0.6823530642781179,0.6823530642781179,0.0
w85__r08_f05,40,394,394,394,True,0.4398351862368344,0.4398351862368344,0.0
w85__r08_f05,48,12,12,12,True,0.3081823405696582,0.3081823405696582,0.0
w85__r08_f05,60,168,168,168,True,0.1588629892453354,0.1588629892453354,0.0
w85__r09_f01,16,211,211,211,True,0.584664175868852,0.584664175868852,0.0
w85__r09_f01,20,110,110,110,True,0.0354053353297558,0.0354053353297558,0.0
w85__r09_f01,24,214,214,214,True,0.2033518610795681,0.2033518610795681,0.0
w85__r09_f01,28,288,288,288,True,0.2448774319747144,0.2448774319747144,0.0
w85__r09_f01,32,106,106,106,True,0.8270491826727948,0.8270491826727948,0.0
w85__r09_f01,36,126,126,126,True,0.2064348591069347,0.2064348591069347,0.0
w85__r09_f01,40,104,104,104,True,0.3939757940576101,0.3939757940576101,0.0
w85__r09_f01,48,375,375,375,True,0.1863678164046405,0.1863678164046405,0.0
w85__r09_f01,60,102,102,102,True,0.8829374898292599,0.8829374898292599,0.0
w85__r09_f02,16,201,201,201,True,0.6346170464486818,0.6346170464486818,0.0
w85__r09_f02,20,258,258,258,True,0.0492971179872938,0.0492971179872938,0.0
w85__r09_f02,24,199,199,199,True,0.5752894021884174,0.5752894021884174,0.0
w85__r09_f02,28,268,268,268,True,0.1912122646391481,0.1912122646391481,0.0
w85__r09_f02,32,103,103,103,True,0.2792077870577145,0.2792077870577145,0.0
w85__r09_f02,36,85,85,85,True,0.1607964408896123,0.1607964408896123,0.0
w85__r09_f02,40,379,379,379,True,0.1502692683709483,0.1502692683709483,0.0
w85__r09_f02,48,76,76,76,True,0.1187702113084014,0.1187702113084014,0.0
w85__r09_f02,60,137,137,137,True,0.8530840592516142,0.8530840592516142,0.0
w85__r09_f03,16,96,96,96,True,0.5093600353674965,0.5093600353674965,0.0
w85__r09_f03,20,110,110,110,True,0.9999999136052792,0.9999999136052792,0.0
w85__r09_f03,24,268,268,268,True,0.206514592898884,0.206514592898884,0.0
w85__r09_f03,28,103,103,103,True,0.2947797330645016,0.2947797330645016,0.0
w85__r09_f03,32,126,126,126,True,0.1614380148623695,0.1614380148623695,0.0
w85__r09_f03,36,296,296,296,True,0.6587986109960298,0.6587986109960298,0.0
w85__r09_f03,40,60,60,60,True,0.2489910641065762,0.2489910641065762,0.0
w85__r09_f03,48,79,79,79,True,0.1553277278794667,0.1553277278794667,0.0
w85__r09_f03,60,62,62,62,True,0.0319687791937894,0.0319687791937894,0.0
w85__r09_f04,16,68,68,68,True,0.4968821035145421,0.4968821035145421,0.0
w85__r09_f04,20,365,365,365,True,0.7899534008727187,0.7899534008727187,0.0
w85__r09_f04,24,142,142,142,True,0.9999999900002194,0.9999999900002194,0.0
w85__r09_f04,28,12,12,12,True,0.492614744070778,0.492614744070778,0.0
w85__r09_f04,32,268,268,268,True,0.442255148152455,0.442255148152455,0.0
w85__r09_f04,36,385,385,385,True,0.3685474275404772,0.3685474275404772,0.0
w85__r09_f04,40,52,52,52,True,0.6602762065970182,0.6602762065970182,0.0
w85__r09_f04,48,57,57,57,True,0.7879833596986145,0.7879833596986145,0.0
w85__r09_f04,60,304,304,304,True,0.1426906959306961,0.1426906959306961,0.0
w85__r09_f05,16,365,365,365,True,0.5327268596407109,0.5327268596407109,0.0
w85__r09_f05,20,12,12,12,True,0.5758213727214638,0.5758213727214638,0.0
w85__r09_f05,24,127,127,127,True,0.9999999900002194,0.9999999900002194,0.0
w85__r09_f05,28,211,211,211,True,0.4871955073901226,0.4871955073901226,0.0
w85__r09_f05,32,85,85,85,True,0.2706889450550989,0.2706889450550989,0.0
w85__r09_f05,36,192,192,192,True,0.1001145321448575,0.1001145321448575,0.0
w85__r09_f05,40,379,379,379,True,0.2223657073383265,0.2223657073383265,0.0
w85__r09_f05,48,375,375,375,True,0.1974596347857868,0.1974596347857868,0.0
w85__r09_f05,60,84,84,84,True,0.9005712758472555,0.9005712758472555,0.0
w85__r10_f01,16,296,296,296,True,0.508914300474661,0.508914300474661,0.0
w85__r10_f01,20,384,384,384,True,0.5073545498023382,0.5073545498023382,0.0
w85__r10_f01,24,104,104,104,True,0.4981242901303315,0.4981242901303315,0.0
w85__r10_f01,28,90,90,90,True,0.4551679921709279,0.4551679921709279,0.0
w85__r10_f01,32,214,214,214,True,0.4600773125734179,0.4600773125734179,0.0
w85__r10_f01,36,77,77,77,True,0.3842401700027267,0.3842401700027267,0.0
w85__r10_f01,40,57,57,57,True,0.5585166527153405,0.5585166527153405,0.0
w85__r10_f01,48,64,64,64,True,0.284097454678772,0.284097454678772,0.0
w85__r10_f01,60,80,80,80,True,0.8411679032541315,0.8411679032541315,0.0
w85__r10_f02,16,96,96,96,True,0.4976191165429515,0.4976191165429515,0.0
w85__r10_f02,20,268,268,268,True,0.614167553889132,0.614167553889132,0.0
w85__r10_f02,24,288,288,288,True,0.7832864013251992,0.7832864013251992,0.0
w85__r10_f02,28,108,108,108,True,0.6318705809144092,0.6318705809144092,0.0
w85__r10_f02,32,296,296,296,True,0.6179387466627873,0.6179387466627873,0.0
w85__r10_f02,36,192,192,192,True,0.2556179692514888,0.2556179692514888,0.0
w85__r10_f02,40,89,89,89,True,0.7814375336216699,0.7814375336216699,0.0
w85__r10_f02,48,375,375,375,True,0.0802417735535527,0.0802417735535527,0.0
w85__r10_f02,60,95,95,95,True,0.0318334282067098,0.0318334282067098,0.0
w85__r10_f03,16,144,144,144,True,0.5041490576841863,0.5041490576841863,0.0
w85__r10_f03,20,201,201,201,True,0.522868257452167,0.522868257452167,0.0
w85__r10_f03,24,168,168,168,True,0.4873514253599893,0.4873514253599893,0.0
w85__r10_f03,28,89,89,89,True,0.5312222966921638,0.5312222966921638,0.0
w85__r10_f03,32,93,93,93,True,0.5450326330290665,0.5450326330290665,0.0
w85__r10_f03,36,90,90,90,True,0.4210770866676512,0.4210770866676512,0.0
w85__r10_f03,40,77,77,77,True,0.3184333877726431,0.3184333877726431,0.0
w85__r10_f03,48,64,64,64,True,0.2880825248931842,0.2880825248931842,0.0
w85__r10_f03,60,79,79,79,True,0.1669752712022045,0.1669752712022045,0.0
w85__r10_f04,16,76,76,76,True,0.5916526428737541,0.5916526428737541,0.0
w85__r10_f04,20,268,268,268,True,0.6424413879982751,0.6424413879982751,0.0
w85__r10_f04,24,384,384,384,True,0.1941610379559506,0.1941610379559506,0.0
w85__r10_f04,28,211,211,211,True,0.819889681460495,0.819889681460495,0.0
w85__r10_f04,32,126,126,126,True,0.2225180217336628,0.2225180217336628,0.0
w85__r10_f04,36,68,68,68,True,0.3329184537001879,0.3329184537001879,0.0
w85__r10_f04,40,271,271,271,True,0.302319529534202,0.302319529534202,0.0
w85__r10_f04,48,81,81,81,True,0.1243131502792493,0.1243131502792493,0.0
w85__r10_f04,60,95,95,95,True,0.0955235423198246,0.0955235423198246,0.0
w85__r10_f05,16,184,184,184,True,0.4418859622666957,0.4418859622666957,0.0
w85__r10_f05,20,110,110,110,True,0.0003127065876924,0.0003127065876924,0.0
w85__r10_f05,24,214,214,214,True,0.2122798914608665,0.2122798914608665,0.0
w85__r10_f05,28,384,384,384,True,0.0466186134804047,0.0466186134804047,0.0
w85__r10_f05,32,85,85,85,True,0.0969317056996033,0.0969317056996033,0.0
w85__r10_f05,36,96,96,96,True,0.1744254310624455,0.1744254310624455,0.0
w85__r10_f05,40,161,161,161,True,0.7916321632334302,0.7916321632334302,0.0
w85__r10_f05,48,294,294,294,True,0.1179775893989472,0.1179775893989472,0.0
w85__r10_f05,60,289,289,289,True,0.0620869327649415,0.0620869327649415,0.0
w85__r11_f01,16,199,199,199,True,0.5291119372861814,0.5291119372861814,0.0
w85__r11_f01,20,110,110,110,True,0.0449792644473063,0.0449792644473063,0.0
w85__r11_f01,24,121,121,121,True,0.9999999900002194,0.9999999900002194,0.0
w85__r11_f01,28,106,106,106,True,0.9999999900002194,0.9999999900002194,0.0
w85__r11_f01,32,157,157,157,True,0.9999999900002194,0.9999999900002194,0.0
w85__r11_f01,36,299,299,299,True,0.4980626807263992,0.4980626807263992,0.0
w85__r11_f01,40,91,91,91,True,0.4368458827043326,0.4368458827043326,0.0
w85__r11_f01,48,379,379,379,True,0.3452339232433132,0.3452339232433132,0.0
w85__r11_f01,60,370,370,370,True,0.2870745226029498,0.2870745226029498,0.0
w85__r11_f02,16,52,52,52,True,0.5032397078918436,0.5032397078918436,0.0
w85__r11_f02,20,268,268,268,True,0.4687554061579533,0.4687554061579533,0.0
w85__r11_f02,24,108,108,108,True,0.5128219889312682,0.5128219889312682,0.0
w85__r11_f02,28,288,288,288,True,0.5067927921267259,0.5067927921267259,0.0
w85__r11_f02,32,104,104,104,True,0.5180056917829816,0.5180056917829816,0.0
w85__r11_f02,36,103,103,103,True,0.471238182218002,0.471238182218002,0.0
w85__r11_f02,40,110,110,110,True,0.4950249102098318,0.4950249102098318,0.0
w85__r11_f02,48,377,377,377,True,0.628655454163777,0.628655454163777,0.0
w85__r11_f02,60,33,33,33,True,0.23811938728727,0.23811938728727,0.0
w85__r11_f03,16,296,296,296,True,0.5127670249763696,0.5127670249763696,0.0
w85__r11_f03,20,103,103,103,True,0.5050048429367564,0.5050048429367564,0.0
w85__r11_f03,24,110,110,110,True,0.5099061249782721,0.5099061249782721,0.0
w85__r11_f03,28,192,192,192,True,0.4864228361753753,0.4864228361753753,0.0
w85__r11_f03,32,288,288,288,True,0.4610143949291512,0.4610143949291512,0.0
w85__r11_f03,36,394,394,394,True,0.4430697335169782,0.4430697335169782,0.0
w85__r11_f03,40,85,85,85,True,0.3502936837372203,0.3502936837372203,0.0
w85__r11_f03,48,102,102,102,True,0.6725842481865243,0.6725842481865243,0.0
w85__r11_f03,60,139,139,139,True,0.8577274696503991,0.8577274696503991,0.0
w85__r11_f04,16,137,137,137,True,0.5053466284131343,0.5053466284131343,0.0
w85__r11_f04,20,108,108,108,True,0.5037338140550425,0.5037338140550425,0.0
w85__r11_f04,24,214,214,214,True,0.5039484426098779,0.5039484426098779,0.0
w85__r11_f04,28,288,288,288,True,0.4678970485389015,0.4678970485389015,0.0
w85__r11_f04,32,184,184,184,True,0.5694324266551121,0.5694324266551121,0.0
w85__r11_f04,36,68,68,68,True,0.4709219943627474,0.4709219943627474,0.0
w85__r11_f04,40,375,375,375,True,0.4845215556076638,0.4845215556076638,0.0
w85__r11_f04,48,264,264,264,True,0.3639831273927711,0.3639831273927711,0.0
w85__r11_f04,60,150,150,150,True,0.8461137621147827,0.8461137621147827,0.0
w85__r11_f05,16,105,105,105,True,0.6139089571601062,0.6139089571601062,0.0
w85__r11_f05,20,87,87,87,True,0.9999999900002194,0.9999999900002194,0.0
w85__r11_f05,24,201,201,201,True,0.1498511554216293,0.1498511554216293,0.0
w85__r11_f05,28,264,264,264,True,0.2459471533555302,0.2459471533555302,0.0
w85__r11_f05,32,90,90,90,True,0.3194836396436926,0.3194836396436926,0.0
w85__r11_f05,36,126,126,126,True,0.0994880294537097,0.0994880294537097,0.0
w85__r11_f05,40,33,33,33,True,0.3049096008817855,0.3049096008817855,0.0
w85__r11_f05,48,376,376,376,True,0.0824454675082506,0.0824454675082506,0.0
w85__r11_f05,60,95,95,95,True,0.0358050174846766,0.0358050174846766,0.0
w85__r12_f01,16,262,262,262,True,0.5623351588171488,0.5623351588171488,0.0
w85__r12_f01,20,232,232,232,True,0.9307484559171826,0.9307484559171826,0.0
w85__r12_f01,24,12,12,12,True,0.5080187561758205,0.5080187561758205,0.0
w85__r12_f01,28,385,385,385,True,0.4774502765843564,0.4774502765843564,0.0
w85__r12_f01,32,89,89,89,True,0.6401003447203948,0.6401003447203948,0.0
w85__r12_f01,36,126,126,126,True,0.2860387260153629,0.2860387260153629,0.0
w85__r12_f01,40,33,33,33,True,0.3116182462803749,0.3116182462803749,0.0
w85__r12_f01,48,96,96,96,True,0.2057796464474677,0.2057796464474677,0.0
w85__r12_f01,60,234,234,234,True,0.0513938138013827,0.0513938138013827,0.0
w85__r12_f02,16,211,211,211,True,0.7410629172680956,0.7410629172680956,0.0
w85__r12_f02,20,110,110,110,True,0.0612553806303139,0.0612553806303139,0.0
w85__r12_f02,24,201,201,201,True,1.0611131529003617e-07,1.0611131529003617e-07,0.0
w85__r12_f02,28,385,385,385,True,0.2365151986260798,0.2365151986260798,0.0
w85__r12_f02,32,90,90,90,True,0.3048064578531466,0.3048064578531466,0.0
w85__r12_f02,36,299,299,299,True,0.2674683542447269,0.2674683542447269,0.0
w85__r12_f02,40,64,64,64,True,0.2886145718488251,0.2886145718488251,0.0
w85__r12_f02,48,81,81,81,True,0.1134825624743598,0.1134825624743598,0.0
w85__r12_f02,60,234,234,234,True,0.0581865446687288,0.0581865446687288,0.0
w85__r12_f03,16,288,288,288,True,0.4914612036005614,0.4914612036005614,0.0
w85__r12_f03,20,264,264,264,True,0.4756890350382079,0.4756890350382079,0.0
w85__r12_f03,24,103,103,103,True,0.4618417435722506,0.4618417435722506,0.0
w85__r12_f03,28,192,192,192,True,0.4079347282103356,0.4079347282103356,0.0
w85__r12_f03,32,299,299,299,True,0.4478527049584073,0.4478527049584073,0.0
w85__r12_f03,36,77,77,77,True,0.4193668732430922,0.4193668732430922,0.0
w85__r12_f03,40,296,296,296,True,0.5197474113504441,0.5197474113504441,0.0
w85__r12_f03,48,93,93,93,True,0.7697136944931344,0.7697136944931344,0.0
w85__r12_f03,60,119,119,119,True,0.9333300715630912,0.9333300715630912,0.0
w85__r12_f04,16,33,33,33,True,0.5050663730647553,0.5050663730647553,0.0
w85__r12_f04,20,89,89,89,True,0.9157176367885996,0.9157176367885996,0.0
w85__r12_f04,24,108,108,108,True,5.658608870362514e-07,5.658608870362514e-07,0.0
w85__r12_f04,28,268,268,268,True,0.1095493915962606,0.1095493915962606,0.0
w85__r12_f04,32,214,214,214,True,0.3962010937170532,0.3962010937170532,0.0
w85__r12_f04,36,264,264,264,True,0.2800086662143144,0.2800086662143144,0.0
w85__r12_f04,40,192,192,192,True,0.1815775103689247,0.1815775103689247,0.0
w85__r12_f04,48,271,271,271,True,0.1000069565069452,0.1000069565069452,0.0
w85__r12_f04,60,304,304,304,True,0.0713158607288733,0.0713158607288733,0.0
w85__r12_f05,16,376,376,376,True,0.5213453062976257,0.5213453062976257,0.0
w85__r12_f05,20,192,192,192,True,0.9573726199972724,0.9573726199972724,0.0
w85__r12_f05,24,77,77,77,True,0.4822566681252382,0.4822566681252382,0.0
w85__r12_f05,28,214,214,214,True,0.5175744702726917,0.5175744702726917,0.0
w85__r12_f05,32,268,268,268,True,0.4403712032677589,0.4403712032677589,0.0
w85__r12_f05,36,105,105,105,True,0.4789693992441073,0.4789693992441073,0.0
w85__r12_f05,40,299,299,299,True,0.3209045917151343,0.3209045917151343,0.0
w85__r12_f05,48,57,57,57,True,0.7911047242533868,0.7911047242533868,0.0
w85__r12_f05,60,304,304,304,True,0.1054338564281351,0.1054338564281351,0.0
w85__r13_f01,16,110,110,110,True,0.2181096291656103,0.2181096291656103,0.0
w85__r13_f01,20,385,385,385,True,0.037590613114844,0.037590613114844,0.0
w85__r13_f01,24,214,214,214,True,0.1531994519295949,0.1531994519295949,0.0
w85__r13_f01,28,394,394,394,True,0.1645020741991629,0.1645020741991629,0.0
w85__r13_f01,32,379,379,379,True,0.2524040275713446,0.2524040275713446,0.0
w85__r13_f01,36,104,104,104,True,0.2687542436574972,0.2687542436574972,0.0
w85__r13_f01,40,192,192,192,True,0.1783834228941714,0.1783834228941714,0.0
w85__r13_f01,48,168,168,168,True,0.0745921346448312,0.0745921346448312,0.0
w85__r13_f01,60,119,119,119,True,0.9622970155160148,0.9622970155160148,0.0
w85__r13_f02,16,76,76,76,True,0.5719788146240035,0.5719788146240035,0.0
w85__r13_f02,20,89,89,89,True,0.910965398353369,0.910965398353369,0.0
w85__r13_f02,24,184,184,184,True,0.175690069352072,0.175690069352072,0.0
w85__r13_f02,28,268,268,268,True,0.2973814723433179,0.2973814723433179,0.0
w85__r13_f02,32,103,103,103,True,0.3137800286778542,0.3137800286778542,0.0
w85__r13_f02,36,68,68,68,True,0.3888756225780696,0.3888756225780696,0.0
w85__r13_f02,40,77,77,77,True,0.3871181019840435,0.3871181019840435,0.0
w85__r13_f02,48,60,60,60,True,0.2881032685546643,0.2881032685546643,0.0
w85__r13_f02,60,109,109,109,True,0.8748682415401845,0.8748682415401845,0.0
w85__r13_f03,16,81,81,81,True,0.4952904741007149,0.4952904741007149,0.0
w85__r13_f03,20,268,268,268,True,0.4763725342947253,0.4763725342947253,0.0
w85__r13_f03,24,108,108,108,True,0.505451356290628,0.505451356290628,0.0
w85__r13_f03,28,288,288,288,True,0.5018223963808586,0.5018223963808586,0.0
w85__r13_f03,32,105,105,105,True,0.4683551553236853,0.4683551553236853,0.0
w85__r13_f03,36,103,103,103,True,0.3265655091194048,0.3265655091194048,0.0
w85__r13_f03,40,89,89,89,True,0.6489720052207417,0.6489720052207417,0.0
w85__r13_f03,48,109,109,109,True,0.7258674703942916,0.7258674703942916,0.0
w85__r13_f03,60,113,113,113,True,0.8765093074989636,0.8765093074989636,0.0
w85__r13_f04,16,89,89,89,True,0.4905130279728595,0.4905130279728595,0.0
w85__r13_f04,20,192,192,192,True,0.4978754803348173,0.4978754803348173,0.0
w85__r13_f04,24,379,379,379,True,0.4882289105722037,0.4882289105722037,0.0
w85__r13_f04,28,76,76,76,True,0.4536385387692832,0.4536385387692832,0.0
w85__r13_f04,32,214,214,214,True,0.5274516059557754,0.5274516059557754,0.0
w85__r13_f04,36,106,106,106,True,0.5771343322820712,0.5771343322820712,0.0
w85__r13_f04,40,77,77,77,True,0.356208387907202,0.356208387907202,0.0
w85__r13_f04,48,81,81,81,True,0.2605690608846203,0.2605690608846203,0.0
w85__r13_f04,60,95,95,95,True,0.1245956935517824,0.1245956935517824,0.0
w85__r13_f05,16,95,95,95,True,0.3329458829732061,0.3329458829732061,0.0
w85__r13_f05,20,370,370,370,True,0.9098752084253192,0.9098752084253192,0.0
w85__r13_f05,24,211,211,211,True,0.5149023584023134,0.5149023584023134,0.0
w85__r13_f05,28,385,385,385,True,0.4087771411255119,0.4087771411255119,0.0
w85__r13_f05,32,288,288,288,True,0.2911780886434485,0.2911780886434485,0.0
w85__r13_f05,36,214,214,214,True,0.2521084516091036,0.2521084516091036,0.0
w85__r13_f05,40,264,264,264,True,0.2405719549363993,0.2405719549363993,0.0
w85__r13_f05,48,392,392,392,True,0.7669300328532245,0.7669300328532245,0.0
w85__r13_f05,60,45,45,45,True,0.8108574554429424,0.8108574554429424,0.0
w85__r14_f01,16,184,184,184,True,0.5171768344369312,0.5171768344369312,0.0
w85__r14_f01,20,12,12,12,True,0.3022464976828587,0.3022464976828587,0.0
w85__r14_f01,24,211,211,211,True,0.8007144031502094,0.8007144031502094,0.0
w85__r14_f01,28,77,77,77,True,0.412143295583121,0.412143295583121,0.0
w85__r14_f01,32,394,394,394,True,0.3349476496504167,0.3349476496504167,0.0
w85__r14_f01,36,96,96,96,True,0.2457067122660987,0.2457067122660987,0.0
w85__r14_f01,40,76,76,76,True,0.1643030608747722,0.1643030608747722,0.0
w85__r14_f01,48,294,294,294,True,0.0419352955331078,0.0419352955331078,0.0
w85__r14_f01,60,119,119,119,True,0.9795819237120896,0.9795819237120896,0.0
w85__r14_f02,16,68,68,68,True,0.4795519310926153,0.4795519310926153,0.0
w85__r14_f02,20,365,365,365,True,0.8210281181741266,0.8210281181741266,0.0
w85__r14_f02,24,184,184,184,True,0.4904240688852681,0.4904240688852681,0.0
w85__r14_f02,28,201,201,201,True,0.4790138031194288,0.4790138031194288,0.0
w85__r14_f02,32,384,384,384,True,0.5144918459171031,0.5144918459171031,0.0
w85__r14_f02,36,258,258,258,True,0.5921828112023206,0.5921828112023206,0.0
w85__r14_f02,40,90,90,90,True,0.3550800108688463,0.3550800108688463,0.0
w85__r14_f02,48,377,377,377,True,0.8245211568286095,0.8245211568286095,0.0
w85__r14_f02,60,119,119,119,True,0.9040856378500166,0.9040856378500166,0.0
w85__r14_f03,16,168,168,168,True,0.497906264416494,0.497906264416494,0.0
w85__r14_f03,20,103,103,103,True,0.9700625458311832,0.9700625458311832,0.0
w85__r14_f03,24,385,385,385,True,0.5059685487077665,0.5059685487077665,0.0
w85__r14_f03,28,288,288,288,True,0.3762968915920623,0.3762968915920623,0.0
w85__r14_f03,32,199,199,199,True,0.5616530643578841,0.5616530643578841,0.0
w85__r14_f03,36,192,192,192,True,0.1302506358872506,0.1302506358872506,0.0
w85__r14_f03,40,96,96,96,True,0.2475422218731182,0.2475422218731182,0.0
w85__r14_f03,48,57,57,57,True,0.8379820296868274,0.8379820296868274,0.0
w85__r14_f03,60,234,234,234,True,0.0514040071604995,0.0514040071604995,0.0
w85__r14_f04,16,104,104,104,True,0.4940832029681044,0.4940832029681044,0.0
w85__r14_f04,20,108,108,108,True,0.4985582943543858,0.4985582943543858,0.0
w85__r14_f04,24,296,296,296,True,0.5021162345412815,0.5021162345412815,0.0
w85__r14_f04,28,90,90,90,True,0.4292634850293098,0.4292634850293098,0.0
w85__r14_f04,32,68,68,68,True,0.3667999371317023,0.3667999371317023,0.0
w85__r14_f04,36,271,271,271,True,0.3799107359301104,0.3799107359301104,0.0
w85__r14_f04,40,126,126,126,True,0.3685658454248823,0.3685658454248823,0.0
w85__r14_f04,48,76,76,76,True,0.2120818854285744,0.2120818854285744,0.0
w85__r14_f04,60,119,119,119,True,0.8961578332632598,0.8961578332632598,0.0
w85__r14_f05,16,81,81,81,True,0.4905388756353552,0.4905388756353552,0.0
w85__r14_f05,20,89,89,89,True,0.4827579366795973,0.4827579366795973,0.0
w85__r14_f05,24,126,126,126,True,0.4971195547047005,0.4971195547047005,0.0
w85__r14_f05,28,103,103,103,True,0.4802519510807244,0.4802519510807244,0.0
w85__r14_f05,32,385,385,385,True,0.4982046054360647,0.4982046054360647,0.0
w85__r14_f05,36,106,106,106,True,0.6454527618099064,0.6454527618099064,0.0
w85__r14_f05,40,271,271,271,True,0.3020319625223919,0.3020319625223919,0.0
w85__r14_f05,48,79,79,79,True,0.1519207447468034,0.1519207447468034,0.0
w85__r14_f05,60,139,139,139,True,0.8751141007851402,0.8751141007851402,0.0
w85__r15_f01,16,93,93,93,True,0.5035754799751988,0.5035754799751988,0.0
w85__r15_f01,20,161,161,161,True,0.5296784749292698,0.5296784749292698,0.0
w85__r15_f01,24,105,105,105,True,0.4957982973038666,0.4957982973038666,0.0
w85__r15_f01,28,77,77,77,True,0.4978253924800713,0.4978253924800713,0.0
w85__r15_f01,32,126,126,126,True,0.4824663804920917,0.4824663804920917,0.0
w85__r15_f01,36,104,104,104,True,0.4852088619172896,0.4852088619172896,0.0
w85__r15_f01,40,68,68,68,True,0.4142469893276939,0.4142469893276939,0.0
w85__r15_f01,48,12,12,12,True,0.3576549370823727,0.3576549370823727,0.0
w85__r15_f01,60,76,76,76,True,0.2244105433945833,0.2244105433945833,0.0
w85__r15_f02,16,128,128,128,True,0.4955950254307222,0.4955950254307222,0.0
w85__r15_f02,20,52,52,52,True,0.5058296134495901,0.5058296134495901,0.0
w85__r15_f02,24,264,264,264,True,0.5060585094010772,0.5060585094010772,0.0
w85__r15_f02,28,201,201,201,True,0.4732897085560381,0.4732897085560381,0.0
w85__r15_f02,32,168,168,168,True,0.486307774168349,0.486307774168349,0.0
w85__r15_f02,36,103,103,103,True,0.4485985651229072,0.4485985651229072,0.0
w85__r15_f02,40,271,271,271,True,0.4501101470036133,0.4501101470036133,0.0
w85__r15_f02,48,152,152,152,True,0.6802828648483796,0.6802828648483796,0.0
w85__r15_f02,60,80,80,80,True,0.7928943009131899,0.7928943009131899,0.0
w85__r15_f03,16,296,296,296,True,0.493665938013418,0.493665938013418,0.0
w85__r15_f03,20,211,211,211,True,0.9999852745343104,0.9999852745343104,0.0
w85__r15_f03,24,106,106,106,True,0.9534802027408203,0.9534802027408203,0.0
w85__r15_f03,28,384,384,384,True,0.1047477002377945,0.1047477002377945,0.0
w85__r15_f03,32,394,394,394,True,0.1515994307530945,0.1515994307530945,0.0
w85__r15_f03,36,299,299,299,True,0.3430613763622432,0.3430613763622432,0.0
w85__r15_f03,40,271,271,271,True,0.2559258352637243,0.2559258352637243,0.0
w85__r15_f03,48,152,152,152,True,0.755979669589351,0.755979669589351,0.0
w85__r15_f03,60,375,375,375,True,0.1757507731239229,0.1757507731239229,0.0
w85__r15_f04,16,119,119,119,True,0.4977989978552406,0.4977989978552406,0.0
w85__r15_f04,20,106,106,106,True,0.5059262325709497,0.5059262325709497,0.0
w85__r15_f04,24,81,81,81,True,0.5039122510566276,0.5039122510566276,0.0
w85__r15_f04,28,258,258,258,True,0.4791749940311831,0.4791749940311831,0.0
w85__r15_f04,32,199,199,199,True,0.5214641531536301,0.5214641531536301,0.0
w85__r15_f04,36,161,161,161,True,0.5104512178091021,0.5104512178091021,0.0
w85__r15_f04,40,96,96,96,True,0.3683344897240772,0.3683344897240772,0.0
w85__r15_f04,48,375,375,375,True,0.2928041274277575,0.2928041274277575,0.0
w85__r15_f04,60,232,232,232,True,0.1281036860837048,0.1281036860837048,0.0
w85__r15_f05,16,296,296,296,True,0.5075595596368032,0.5075595596368032,0.0
w85__r15_f05,20,184,184,184,True,0.4931354353378907,0.4931354353378907,0.0
w85__r15_f05,24,214,214,214,True,0.5092201289259961,0.5092201289259961,0.0
w85__r15_f05,28,384,384,384,True,0.4998079638290189,0.4998079638290189,0.0
w85__r15_f05,32,104,104,104,True,0.4851899082744957,0.4851899082744957,0.0
w85__r15_f05,36,52,52,52,True,0.6083890850151192,0.6083890850151192,0.0
w85__r15_f05,40,268,268,268,True,0.6386183965540795,0.6386183965540795,0.0
w85__r15_f05,48,81,81,81,True,0.2331808168059979,0.2331808168059979,0.0
w85__r15_f05,60,45,45,45,True,0.849795375016015,0.849795375016015,0.0
w85__r16_f01,16,45,45,45,True,0.9364649766142747,0.9364649766142747,0.0
