dataset,material,setting,repeat,fold,train_rows,test_rows,model,features,train_only_scaling,converged,n_iter,warnings,gamma_P,gamma_VX,sigma_P,sigma_VX,beta_P,beta_VX,alpha,beta_P_near_zero,alpha_extreme,alpha_valid,beta_P_positive,beta_VX_negative
transition_inclusive,Ti64,R1_C1,3,2,49,11,G,log_P|log_VX,True,True,7,,0.23098389719097523,-2.749869678332783,0.09049587592681507,0.5572947303745165,2.5524245699082933,-4.934318464638629,-1.9331887503401974,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,3,3,49,11,G,log_P|log_VX,True,True,7,,0.22827441092825723,-2.7641735802360463,0.09668520182983452,0.5830744746956522,2.361006716726093,-4.7406869965948415,-2.007909152909378,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,3,4,48,12,G,log_P|log_VX,True,True,7,,0.41194156636297075,-2.750769484056565,0.09299065746844823,0.5276073625920265,4.429924226557304,-5.21366773682346,-1.176920297093939,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,4,0,48,12,G,log_P|log_VX,True,True,7,,0.2053068608047769,-2.788309073920226,0.09767514610938874,0.5368132181474485,2.1019355381854132,-5.194188555085748,-2.471145504095647,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,4,1,47,13,G,log_P|log_VX,True,True,7,,0.3826326254211015,-2.789329442456909,0.10157955673913786,0.5405544954477968,3.7668270831671777,-5.160126251741225,-1.3698866812337323,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,4,2,49,11,G,log_P|log_VX,True,True,7,,0.18148442684562793,-2.7717676007723497,0.08736463198475485,0.5431056044670541,2.077321482648688,-5.1035518285477215,-2.4567944206885297,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,4,3,49,11,G,log_P|log_VX,True,True,7,,0.401351315467544,-2.71887336797952,0.09049587592681507,0.5932290668925987,4.43502326881858,-4.5831762462707495,-1.0334052311503734,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,4,4,47,13,G,log_P|log_VX,True,True,7,,0.3591153107672041,-2.80845043632465,0.08857466655084578,0.5747681158752642,4.054379482885843,-4.886232132149337,-1.2051738503450087,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,5,0,47,13,G,log_P|log_VX,True,True,8,,0.33666478958761836,-2.76829585899521,0.0885081979683094,0.4797793593718078,3.8037695639014375,-5.76993529404816,-1.5168992750786072,False,False,True,True,True
transition_inclusive,Ti64,R1_C1,5,1,49,11,G,log_P|log_VX,True,True,7,,0.2910416403652632,-2.740580559274108,0.10079959343267199,0.5612841526272521,2.8873295065387476,-4.882697197927345,-1.6910772348184777,False,False,True,True,True
