experiment_name,selection_reason,row_index,time_us,depth_um,inside_T0,T0_depth_um,max_depth_um,G3_um,T0_start_time_us,T0_end_time_us,keyhole_timing_relative_to_T0
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,77767,1412.944,247.2661,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,77842,1414.306,247.27800000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,77917,1415.669,247.2872,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,77992,1417.031,247.28499999999997,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78067,1418.393,247.2927,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78142,1419.7549999999999,247.29059999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78217,1421.117,247.29979999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78292,1422.479,247.3091,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78367,1423.841,247.3263,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78442,1425.2030000000002,247.337,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78517,1426.565,246.9951,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78592,1427.9270000000001,246.95080000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78667,1429.289,246.97180000000003,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78742,1430.651,246.9856,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78817,1432.013,246.8414,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78892,1433.375,246.7367,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,78967,1434.7369999999999,246.726,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79042,1436.099,246.73369999999997,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79117,1437.461,246.739,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79192,1438.824,246.7312,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79267,1440.186,246.73099999999997,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79342,1441.548,246.3638,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79417,1442.9099999999999,166.5459,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79492,1444.272,166.8609,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79567,1445.6339999999998,167.13930000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79642,1446.996,167.2808,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79717,1448.3580000000002,167.2105,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79792,1449.72,166.78109999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79867,1451.082,166.5095,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,79942,1452.444,166.4673,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80017,1453.806,166.7086,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80092,1455.168,167.6793,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80167,1456.53,167.85469999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80242,1457.8919999999998,167.9059,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80317,1459.2540000000001,168.1764,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80392,1460.616,168.2849,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80467,1461.979,168.3147,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80542,1463.341,168.2317,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80617,1464.703,168.12810000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80692,1466.0649999999998,168.0812,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80767,1467.4270000000001,167.996,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80842,1468.789,168.0088,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80917,1470.151,168.05440000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,80992,1471.513,168.42960000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81067,1472.875,167.976,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81142,1474.237,167.3259,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81217,1475.599,167.464,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81292,1476.961,167.4332,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81367,1478.3229999999999,167.5155,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81442,1479.685,167.6591,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81517,1481.047,167.6645,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81592,1482.409,167.7133,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81667,1483.771,167.7758,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81742,1485.134,167.8575,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81817,1486.4959999999999,168.1571,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81892,1487.8580000000002,168.5538,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,81967,1489.22,167.7801,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82042,1490.582,167.6582,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82117,1491.944,167.72910000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82192,1493.306,167.5583,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82267,1494.668,163.3178,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82342,1496.03,162.06050000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82417,1497.392,146.41240000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82492,1498.754,146.0794,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82567,1500.116,150.4496,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82642,1501.478,150.9992,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82717,1502.8400000000001,150.493,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82792,1504.202,150.8717,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82867,1505.564,150.71290000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,82942,1506.926,154.3724,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83017,1508.289,153.61169999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83092,1509.651,155.68099999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83167,1511.0130000000001,158.7387,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83242,1512.375,166.83360000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83317,1513.737,171.20610000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83392,1515.099,175.0136,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83467,1516.461,178.8943,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83542,1517.8229999999999,187.1134,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83617,1519.185,191.3603,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83692,1520.547,194.7779,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83767,1521.9089999999999,199.1587,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83842,1523.2710000000002,202.15120000000002,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83917,1524.633,203.62099999999998,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,top consensus depth error,83992,1525.9950000000001,210.1473,False,107.6205,301.7815,300.0465,1778.63,2100.003,spans_multiple_T0_regions
