experiment_name,partition,dataset_revision,P,VX,LS,ST,observed_depth_um,T0_depth_cv,T0_depth_valid_sample_count,T0_sample_count,flag_primary_window_unstable_week6_rule,flag_depth_bounding_box_ambiguity_candidate,recording_ends_before_90pct_domain,has_keyhole,keyhole_frame_count,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0,G3_persistent_depth_um,R3_persistent_depth_width_ratio,G3_event_row_index,max_depth_um,max_depth_minus_G3_um,max_depth_over_G3,max_depth_relative_to_T0,T0_start_row_index,T0_end_row_index,T0_start_time_s,T0_end_time_s,prediction__matern32_no_nugget,residual__matern32_no_nugget,absolute_residual__matern32_no_nugget,squared_error__matern32_no_nugget,residual_rank__matern32_no_nugget,prediction__matern32_learned_nugget,residual__matern32_learned_nugget,absolute_residual__matern32_learned_nugget,squared_error__matern32_learned_nugget,residual_rank__matern32_learned_nugget,prediction__matern52_no_nugget,residual__matern52_no_nugget,absolute_residual__matern52_no_nugget,squared_error__matern52_no_nugget,residual_rank__matern52_no_nugget,top20_configuration_count,consensus_mean_residual_rank,consensus_max_residual_rank,consensus_hard_case,mean_absolute_residual_across_models,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,nearest_neighbor_distance_standardized,local_5nn_depth_std_um,local_5nn_depth_range_um,selection_reason,diagnostic_review_label,diagnostic_review_evidence,existing_side_media_references,review_labels_are_ground_truth,simulation_excluded
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,408.574656479,0.243547442248,86.5536608509,318.028622224,210.0328,0.1467454269019045,17110.0,17110.0,False,False,True,True,45,28.0,17.0,0.0,True,spans_multiple_T0_regions,214.5366,0.7107444242766685,94920.0,215.5489,1.0123000000000104,1.0047185421974618,before_T0,98490.0,115599.0,0.00178929,0.002100003,88.4666476448553,121.56615235514472,121.56615235514472,14778.329398434256,1,87.91730667064007,122.11549332935994,122.11549332935994,14912.19371107295,1,91.53165440628288,118.50114559371713,118.50114559371713,14042.521507023344,1,3,1.0,1.0,True,120.7275970927406,1,45,False,True,False,1.3446856902857671,7.57329625168707,19.514914999999988,top consensus depth error,sparse-design / neighbour mismatch candidate,New-data 4D nearest-neighbour distance is in the upper quartile.,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f/frames/side/frame_00000.png; P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f/frames/side/frame_00001.png; P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f/frames/side/frame_00002.png,False,False
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,293.648784497,0.426690912013,53.3940457289,351.677261216,236.99555,0.0932327568287144,19034.0,19034.0,False,False,True,True,114,83.0,31.0,0.0,True,spans_multiple_T0_regions,266.4633,1.3531824623395177,54777.0,270.62339999999995,4.160099999999943,1.0156122813160384,before_T0,96566.0,115599.0,0.001754349,0.002100003,160.89328238161232,76.10226761838769,76.10226761838769,5791.555136660699,2,162.90790050293816,74.08764949706185,74.08764949706185,5488.979807999489,4,160.11158029254233,76.88396970745768,76.88396970745768,5911.14479797727,2,3,2.6666666666666665,4.0,True,75.69129560763574,1,114,False,True,False,0.7349079463685984,68.490598127021,135.44268,top consensus depth error,sparse-design / neighbour mismatch candidate,New-data 4D nearest-neighbour distance is in the upper quartile.,P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7/frames/side/frame_00000.png; P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7/frames/side/frame_00001.png; P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7/frames/side/frame_00002.png,False,False
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,277.972333632,0.331196372511,45.620211888,324.411035281,107.6205,0.2264121303938497,17697.0,17697.0,True,False,True,True,84,61.0,23.0,0.0,True,spans_multiple_T0_regions,300.0465,1.5942627038911477,69160.0,301.7815,1.7350000000000136,1.0057824370555897,before_T0,97903.0,115599.0,0.00177863,0.002100003,175.94543570257542,-68.32493570257542,68.32493570257542,4668.2968387610645,3,171.88480842614086,-64.26430842614086,64.26430842614086,4129.901337490159,5,181.7512976676304,-74.1307976676304,74.1307976676304,5495.375162839157,3,3,3.6666666666666665,5.0,True,68.90668059878222,1,84,False,True,False,0.9331745132871213,77.14218764992292,176.96868,top consensus depth error,sparse-design / neighbour mismatch candidate,New-data 4D nearest-neighbour distance is in the upper quartile.,P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094/frames/side/frame_00000.png; P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094/frames/side/frame_00001.png; P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094/frames/side/frame_00002.png,False,False
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,379.421209359,0.229921993373,55.7538994548,334.989783011,100.2409,0.1395744823188537,15848.0,15848.0,False,False,True,True,33,32.0,1.0,0.0,True,spans_multiple_T0_regions,300.9048,1.368158650112668,78043.0,302.6094,1.7045999999999708,1.0056649146175134,before_T0,99752.0,115599.0,0.001812209,0.002100003,163.6592562050916,-63.4183562050916,63.4183562050916,4021.88790375588,4,179.51195530654107,-79.27105530654107,79.27105530654107,6283.900209412694,3,150.72374129696595,-50.48284129696596,50.48284129696596,2548.517265414652,8,3,5.0,8.0,True,64.39075093619954,1,33,True,False,False,0.8736074862558215,79.02722032871762,199.90267999999998,top consensus depth error,sparse-design / neighbour mismatch candidate,New-data 4D nearest-neighbour distance is in the upper quartile.,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f/frames/side/frame_00000.png; P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f/frames/side/frame_00001.png; P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f/frames/side/frame_00002.png,False,False
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,422.617573631,0.52186874631,43.3544604908,334.849986924,234.8536,0.095785084107598,19611.0,19611.0,False,False,False,True,174,133.0,39.0,2.0,True,spans_multiple_T0_regions,301.09005,1.8292258222353637,43587.0,302.6554,1.5653500000000236,1.0051989429740371,before_T0,95448.0,115058.0,0.001734045,0.002090178,297.0628620260312,-62.20926202603121,62.20926202603121,3869.992281823409,5,295.04987330030724,-60.19627330030724,60.19627330030724,3623.591319245282,7,299.5694878410877,-64.71588784108772,64.71588784108772,4188.146139060245,4,3,5.333333333333333,7.0,True,62.37380772247539,1,174,False,True,False,0.4827021221751775,57.689740409361356,129.13665,top consensus depth error,regime-transition candidate,Local depth heterogeneity is high and Keyhole context is present.,P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2/frames/side/frame_00000.png; P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2/frames/side/frame_00001.png; P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2/frames/side/frame_00002.png,False,False
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,367.938083726,0.695829187084,43.5800266683,364.389584597,152.05270000000002,0.1058979876665634,14677.0,14677.0,False,False,False,True,154,118.0,30.0,6.0,True,spans_multiple_T0_regions,271.0418,1.749722072722599,32803.0,302.819,31.777199999999997,1.1172409569298904,before_T0,71608.0,86284.0,0.001301092,0.00156762,156.3749663444877,-4.322266344487673,4.322266344487673,18.68198635269083,85,151.72593511299544,0.3267648870045718,0.3267648870045718,0.1067752913791106,155,156.37259439418298,-4.319894394182967,4.319894394182967,18.66148757689342,105,0,115.0,155.0,False,2.9896418752250704,3,148,True,False,True,0.15993949805373914,47.90017410055332,129.167685,well-predicted high-depth contrast,regime-transition candidate,Local depth heterogeneity is high and Keyhole context is present.,P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3/frames/side/frame_00000.png; P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3/frames/side/frame_00001.png; P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3/frames/side/frame_00002.png,False,False
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,282.804328276,0.543976889672,52.2197252327,303.777238342,146.44625,0.1497955716532603,18830.0,18830.0,False,False,False,True,165,115.0,39.0,11.0,True,spans_multiple_T0_regions,184.30785,1.0762859213922469,48647.0,197.1042,12.79634999999999,1.0694292185601426,before_T0,91551.0,110380.0,0.001663273,0.002005222,142.71312087446725,3.7331291255327415,3.7331291255327415,13.93625306790085,96,145.511442187724,0.9348078122759772,0.9348078122759772,0.8738656458921988,145,141.08578168032716,5.360468319672833,5.360468319672833,28.734620606216087,90,0,110.33333333333333,145.0,False,3.3428017524938505,1,165,False,True,False,0.6944363019834596,61.25745976471257,145.23028,well-predicted high-depth contrast,regime-transition candidate,Local depth heterogeneity is high and Keyhole context is present.,P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e/frames/side/frame_00000.png; P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e/frames/side/frame_00001.png; P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e/frames/side/frame_00002.png,False,False
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,449.762375807,0.721910835583,40.2949716673,312.266645761,172.24105000000003,0.1418797173589981,14142.0,14142.0,False,True,False,True,180,126.0,39.0,15.0,True,spans_multiple_T0_regions,233.1426,1.5512457062802671,27491.0,311.9952,78.85260000000002,1.3382161818560832,after_T0,69024.0,83165.0,0.001254165,0.001510976,184.10808510380485,-11.867035103804795,11.867035103804795,140.8265221549353,47,174.5610480082576,-2.3199980082575564,2.3199980082575564,5.382390758319029,121,194.1492361811381,-21.908186181138063,21.908186181138063,479.9686217474088,28,0,65.33333333333333,121.0,False,12.031739764400138,1,180,False,True,False,0.7747898338920289,51.80998250133578,145.87824,well-predicted high-depth contrast,possible disconnected-component / bounding-box issue,Phase 2 depth ambiguity flag is positive.,P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3/frames/side/frame_00000.png; P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3/frames/side/frame_00001.png; P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3/frames/side/frame_00002.png,False,False
