benchmark,seed,acquisition_rule,method,surrogate_variant,budget,labelled_budget_n,learned_kernel,learned_constant,learned_length_scale,learned_length_scale_mean,learned_length_scale_min,learned_length_scale_max,learned_length_scale_dim0,learned_length_scale_dim1,learned_length_scale_dim2,learned_length_scale_dim3,length_scale_near_lower_bound,length_scale_near_upper_bound,length_scale_near_lower_bound_by_dimension,length_scale_near_upper_bound_by_dimension,constant_near_lower_bound,constant_near_upper_bound,log_marginal_likelihood_value,fit_time_seconds,optimized_this_fit,reused_kernel_from_previous_optimization,n_restarts_optimizer_requested,optimize_every
ackley,0,random,random,fixed_iso_gpc,58,58,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-36.414478417804645,0.002813600000081351,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,59,59,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-36.75991513911919,0.0029773000005661743,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,60,60,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-37.52248677970482,0.003243700000894023,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,61,61,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-38.24301268956654,0.00292750000153319,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,62,62,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-38.914277099483655,0.003048799999305629,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,63,63,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-39.45014294429852,0.006456699999034754,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,64,64,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-39.94310453583651,0.0034343999996053753,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,65,65,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-40.29511936404735,0.003202100000635255,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,66,66,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-40.9009325692313,0.003960099998948863,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,67,67,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-41.4930416062203,0.004254600000422215,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,68,68,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-42.01340261036818,0.00384469999880821,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,69,69,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-42.588544586858966,0.002960499999971944,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,70,70,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-43.45424022600669,0.0030767000007472234,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,71,71,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-44.026924795561186,0.002901100000599399,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,72,72,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-44.63800842821339,0.00299049999921408,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,73,73,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-45.56239972641577,0.0034640000012586825,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,74,74,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-45.940508498806956,0.002854000000297674,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,75,75,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-46.71039900344686,0.002993399999468238,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,76,76,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-47.40375343006532,0.0028509000003396068,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,77,77,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-47.68954779235399,0.0028657000002567656,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,78,78,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-48.42065543061648,0.0029513999998016516,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,79,79,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-49.1915482346317,0.003620900000896654,False,False,2,1
ackley,0,random,random,fixed_iso_gpc,80,80,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-49.953657632216455,0.0030489999990095384,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,12,12,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-8.008159061743898,0.001975700000912184,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,13,13,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-8.708776352541456,0.0027044999987992924,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,14,14,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-9.409338708522354,0.0021140999997442123,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,15,15,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-10.109527824141857,0.0019700000011653174,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,16,16,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-10.810167188348473,0.002349000000322121,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,17,17,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-11.507975551171777,0.0020137999999860767,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,18,18,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-12.20630880686712,0.0021077999990666285,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,19,19,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-12.90500892614125,0.0021569000000454253,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,20,20,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-13.605766700457986,0.0019909999991796212,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,21,21,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-14.306618924232513,0.0019905000008293428,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,22,22,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-15.00681555535342,0.001987300000109826,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,23,23,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-15.707523997717201,0.0020416000006662216,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,24,24,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-16.40835083288959,0.0020920999995723832,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,25,25,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-17.109400308080325,0.0020136000002821675,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,26,26,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-17.810140771721176,0.0020446999988052994,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,27,27,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-18.510544603391665,0.002145199998267344,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,28,28,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.210136896513543,0.0020637999987229705,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,29,29,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.909187149574063,0.0021309000003384426,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,30,30,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-20.60638732548904,0.002111599998897873,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,31,31,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-21.303137667807743,0.0023236999986693263,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,32,32,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-22.00135932395954,0.0020903000004182104,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,33,33,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-22.70002675762319,0.002110499999616877,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,34,34,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-23.397632724279777,0.0021433000001707114,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,35,35,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-24.092959117851677,0.0021415000010165386,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,36,36,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-24.790759294640402,0.002104200000758283,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,37,37,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-25.489686993171276,0.002561999999670661,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,38,38,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.186892417267135,0.0023407999997289153,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,39,39,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.883454152783337,0.0022920000010344665,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,40,40,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-27.581855939191758,0.002361100001508021,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,41,41,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.282043884162867,0.0023020999997243052,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,42,42,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.981216728245727,0.003302099999928032,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,43,43,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-29.676411432835124,0.006417499998860876,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,44,44,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-30.380144533303586,0.0038490999995701713,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,45,45,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.079132074676338,0.003894199999194825,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,46,46,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.773529525976386,0.004194499999357504,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,47,47,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-32.473386588789175,0.003998899999714922,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,48,48,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.16654673981003,0.004105100000742823,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,49,49,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.86388608232015,0.0024835000003804453,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,50,50,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-34.56477536930888,0.0027401000006648246,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,51,51,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-35.26409446898856,0.002529700001105084,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,52,52,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-35.96150767076443,0.0023344000001088716,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,53,53,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-36.653174612032124,0.0023796999994374346,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,54,54,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-37.351614121622944,0.002775599999949918,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,55,55,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-38.05324227094058,0.0024884000013116747,False,False,2,1
ackley,0,classifier_margin,classifier_margin,fixed_iso_gpc,56,56,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-38.75552512407914,0.003512100000079954,False,False,2,1
