benchmark_population,run_id,method,formulation,mean_query_boundary_distance,median_query_boundary_distance,minimum_query_boundary_distance,query_count
primary_common,primary_common__r02_f01,max_depth_straddle,max_depth,1.2255903786222917,0.9711667083365494,0.1705316360150575,80
primary_common,primary_common__r02_f02,binary_margin,binary,0.9248458696869216,0.8899321142614571,0.1705316360150575,80
primary_common,primary_common__r02_f02,binary_random,binary,1.357415349968992,1.2799533667538032,0.32519432616678984,80
primary_common,primary_common__r02_f02,binary_uncertainty_repulsion,binary,0.919225625456294,0.8899321142614571,0.1705316360150575,80
primary_common,primary_common__r02_f02,max_depth_boundary_proximity,max_depth,1.047221881425155,0.8899321142614571,0.1705316360150575,80
primary_common,primary_common__r02_f02,max_depth_expected_feasibility,max_depth,1.4066225973170972,1.3074237933008468,0.1705316360150575,80
primary_common,primary_common__r02_f02,max_depth_random,max_depth,1.357415349968992,1.2799533667538032,0.32519432616678984,80
primary_common,primary_common__r02_f02,max_depth_randomized_straddle,max_depth,1.2034820954303878,1.0086621173011219,0.1705316360150575,80
primary_common,primary_common__r02_f02,max_depth_straddle,max_depth,1.282647257780062,1.0813242899349702,0.1705316360150575,80
primary_common,primary_common__r02_f03,binary_margin,binary,1.0291491553908965,0.9477576988978202,0.27479774882523406,80
primary_common,primary_common__r02_f03,binary_random,binary,1.4898816825694472,1.5026453406734195,0.39583640882565674,80
primary_common,primary_common__r02_f03,binary_uncertainty_repulsion,binary,1.0135716545708406,0.9129905574491661,0.27479774882523406,80
primary_common,primary_common__r02_f03,max_depth_boundary_proximity,max_depth,1.124515125479651,1.0015903736393998,0.27479774882523406,80
primary_common,primary_common__r02_f03,max_depth_expected_feasibility,max_depth,1.3913571941784721,1.2930827548164658,0.35088821695067496,80
primary_common,primary_common__r02_f03,max_depth_random,max_depth,1.4898816825694472,1.5026453406734195,0.39583640882565674,80
primary_common,primary_common__r02_f03,max_depth_randomized_straddle,max_depth,1.3108304098182306,1.1740357477130727,0.27479774882523406,80
primary_common,primary_common__r02_f03,max_depth_straddle,max_depth,1.312203569879757,1.1759397937152678,0.27479774882523406,80
primary_common,primary_common__r02_f04,binary_margin,binary,0.9454245336014134,0.845426464940154,0.1705316360150575,80
primary_common,primary_common__r02_f04,binary_random,binary,1.4370492633021423,1.38656469440119,0.4435659871271194,80
primary_common,primary_common__r02_f04,binary_uncertainty_repulsion,binary,0.957340310758388,0.8595693281596368,0.1705316360150575,80
primary_common,primary_common__r02_f04,max_depth_boundary_proximity,max_depth,1.121474432792965,1.045967279292631,0.39583640882565674,80
primary_common,primary_common__r02_f04,max_depth_expected_feasibility,max_depth,1.403368363368974,1.2975550795627302,0.1705316360150575,80
primary_common,primary_common__r02_f04,max_depth_random,max_depth,1.4370492633021423,1.38656469440119,0.4435659871271194,80
primary_common,primary_common__r02_f04,max_depth_randomized_straddle,max_depth,1.2458989477800004,1.0675195426641801,0.39583640882565674,80
primary_common,primary_common__r02_f04,max_depth_straddle,max_depth,1.3066170435535711,1.1733825468455459,0.39583640882565674,80
primary_common,primary_common__r02_f05,binary_margin,binary,0.9440650773145661,0.8785700120126094,0.1705316360150575,80
primary_common,primary_common__r02_f05,binary_random,binary,1.4467478146662744,1.4539554590257726,0.1705316360150575,80
primary_common,primary_common__r02_f05,binary_uncertainty_repulsion,binary,0.9440650773145661,0.8785700120126094,0.1705316360150575,80
primary_common,primary_common__r02_f05,max_depth_boundary_proximity,max_depth,1.1142004921401658,1.0329087718265761,0.1705316360150575,80
primary_common,primary_common__r02_f05,max_depth_expected_feasibility,max_depth,1.3922979611137083,1.2783021048099226,0.1705316360150575,80
primary_common,primary_common__r02_f05,max_depth_random,max_depth,1.4467478146662744,1.4539554590257726,0.1705316360150575,80
primary_common,primary_common__r02_f05,max_depth_randomized_straddle,max_depth,1.2670300301614235,1.1152574002029259,0.1705316360150575,80
primary_common,primary_common__r02_f05,max_depth_straddle,max_depth,1.2642906472009738,1.0770167257565602,0.1705316360150575,80
primary_common,primary_common__r03_f01,binary_margin,binary,0.9942214390125482,0.9043109004311828,0.1705316360150575,80
primary_common,primary_common__r03_f01,binary_random,binary,1.4249758597900652,1.3571054510949976,0.27479774882523406,80
primary_common,primary_common__r03_f01,binary_uncertainty_repulsion,binary,0.9948530288070161,0.9043109004311828,0.1705316360150575,80
primary_common,primary_common__r03_f01,max_depth_boundary_proximity,max_depth,1.087830081451135,0.9532939009790338,0.1705316360150575,80
primary_common,primary_common__r03_f01,max_depth_expected_feasibility,max_depth,1.4293349896108092,1.2812908650993382,0.27479774882523406,80
primary_common,primary_common__r03_f01,max_depth_random,max_depth,1.4249758597900652,1.3571054510949976,0.27479774882523406,80
primary_common,primary_common__r03_f01,max_depth_randomized_straddle,max_depth,1.2346236307829173,1.0129405526270494,0.1705316360150575,80
primary_common,primary_common__r03_f01,max_depth_straddle,max_depth,1.2442238562999208,1.0015903736393998,0.27479774882523406,80
primary_common,primary_common__r03_f02,binary_margin,binary,0.9652101506195759,0.8320712118078442,0.1705316360150575,80
primary_common,primary_common__r03_f02,binary_random,binary,1.4427761766896705,1.4248807242583352,0.27479774882523406,80
primary_common,primary_common__r03_f02,binary_uncertainty_repulsion,binary,0.9668413011115721,0.832244988770835,0.1705316360150575,80
primary_common,primary_common__r03_f02,max_depth_boundary_proximity,max_depth,1.1444197283766322,0.9640242866202444,0.39583640882565674,80
primary_common,primary_common__r03_f02,max_depth_expected_feasibility,max_depth,1.3837376957229321,1.286014345834111,0.1705316360150575,80
primary_common,primary_common__r03_f02,max_depth_random,max_depth,1.4427761766896705,1.4248807242583352,0.27479774882523406,80
primary_common,primary_common__r03_f02,max_depth_randomized_straddle,max_depth,1.2311196181301836,1.0641202502187554,0.1705316360150575,80
primary_common,primary_common__r03_f02,max_depth_straddle,max_depth,1.3247400820706656,1.2395183899448532,0.1705316360150575,80
primary_common,primary_common__r03_f03,binary_margin,binary,1.000911542392606,0.9043109004311828,0.1705316360150575,80
primary_common,primary_common__r03_f03,binary_random,binary,1.4574521193502536,1.3680144213151033,0.35088821695067496,80
primary_common,primary_common__r03_f03,binary_uncertainty_repulsion,binary,0.9793184186691283,0.8809622058852614,0.1705316360150575,80
primary_common,primary_common__r03_f03,max_depth_boundary_proximity,max_depth,1.182202909373906,1.1128426927409616,0.1705316360150575,80
primary_common,primary_common__r03_f03,max_depth_expected_feasibility,max_depth,1.3709547860138493,1.2623279814930708,0.1705316360150575,80
primary_common,primary_common__r03_f03,max_depth_random,max_depth,1.4574521193502536,1.3680144213151033,0.35088821695067496,80
primary_common,primary_common__r03_f03,max_depth_randomized_straddle,max_depth,1.2059253742740792,1.0441774573462586,0.1705316360150575,80
primary_common,primary_common__r03_f03,max_depth_straddle,max_depth,1.2869311084813044,1.1152574002029259,0.1705316360150575,80
primary_common,primary_common__r03_f04,binary_margin,binary,1.019674249494298,0.9238998967743379,0.1705316360150575,80
primary_common,primary_common__r03_f04,binary_random,binary,1.5671396688185293,1.4959084431628216,0.5528200959444011,80
primary_common,primary_common__r03_f04,binary_uncertainty_repulsion,binary,1.0084593269841258,0.9050748697356665,0.1705316360150575,80
primary_common,primary_common__r03_f04,max_depth_boundary_proximity,max_depth,1.0983017238406778,0.9640242866202444,0.27479774882523406,80
primary_common,primary_common__r03_f04,max_depth_expected_feasibility,max_depth,1.3963177525356092,1.2365757875917942,0.1705316360150575,80
primary_common,primary_common__r03_f04,max_depth_random,max_depth,1.5671396688185293,1.4959084431628216,0.5528200959444011,80
primary_common,primary_common__r03_f04,max_depth_randomized_straddle,max_depth,1.2192421468575365,1.0097128455228246,0.27479774882523406,80
primary_common,primary_common__r03_f04,max_depth_straddle,max_depth,1.2691318628388264,1.1375551454334827,0.27479774882523406,80
primary_common,primary_common__r03_f05,binary_margin,binary,0.9706260213111296,0.8785700120126094,0.1705316360150575,80
primary_common,primary_common__r03_f05,binary_random,binary,1.4304979047708404,1.3821144606617994,0.1705316360150575,80
primary_common,primary_common__r03_f05,binary_uncertainty_repulsion,binary,0.9707845865989961,0.8785700120126094,0.1705316360150575,80
primary_common,primary_common__r03_f05,max_depth_boundary_proximity,max_depth,1.055798455712797,0.9480603594688928,0.1705316360150575,80
primary_common,primary_common__r03_f05,max_depth_expected_feasibility,max_depth,1.3769766289806067,1.2330372770426425,0.1705316360150575,80
primary_common,primary_common__r03_f05,max_depth_random,max_depth,1.4304979047708404,1.3821144606617994,0.1705316360150575,80
primary_common,primary_common__r03_f05,max_depth_randomized_straddle,max_depth,1.2246793447402518,0.9692045162564495,0.1705316360150575,80
primary_common,primary_common__r03_f05,max_depth_straddle,max_depth,1.208344745076881,0.9713643079022984,0.1705316360150575,80
primary_common,primary_common__r04_f01,binary_margin,binary,0.9940256889289888,0.892324308134109,0.1705316360150575,80
primary_common,primary_common__r04_f01,binary_random,binary,1.5403838243177004,1.5667499222132242,0.609832824844942,80
primary_common,primary_common__r04_f01,binary_uncertainty_repulsion,binary,1.0078265781884148,0.9006413534712687,0.1705316360150575,80
primary_common,primary_common__r04_f01,max_depth_boundary_proximity,max_depth,1.1417792087802232,0.9531133182700346,0.1705316360150575,80
primary_common,primary_common__r04_f01,max_depth_expected_feasibility,max_depth,1.3320790934027777,1.1375551454334827,0.1705316360150575,80
primary_common,primary_common__r04_f01,max_depth_random,max_depth,1.5403838243177004,1.5667499222132242,0.609832824844942,80
primary_common,primary_common__r04_f01,max_depth_randomized_straddle,max_depth,1.212264288603227,1.0334631129041274,0.1705316360150575,80
primary_common,primary_common__r04_f01,max_depth_straddle,max_depth,1.3035252792868048,1.1375551454334827,0.1705316360150575,80
primary_common,primary_common__r04_f02,binary_margin,binary,1.0339709557662302,0.9043109004311828,0.1705316360150575,80
primary_common,primary_common__r04_f02,binary_random,binary,1.5253932667872119,1.424374468533872,0.5058587285887961,80
primary_common,primary_common__r04_f02,binary_uncertainty_repulsion,binary,1.0342218733393511,0.9043109004311828,0.1705316360150575,80
primary_common,primary_common__r04_f02,max_depth_boundary_proximity,max_depth,1.2019348838170425,1.0957511334227172,0.1705316360150575,80
primary_common,primary_common__r04_f02,max_depth_expected_feasibility,max_depth,1.3391996243226725,1.2250105327156517,0.1705316360150575,80
primary_common,primary_common__r04_f02,max_depth_random,max_depth,1.5253932667872119,1.424374468533872,0.5058587285887961,80
primary_common,primary_common__r04_f02,max_depth_randomized_straddle,max_depth,1.296292212076788,1.2258237445556392,0.1705316360150575,80
primary_common,primary_common__r04_f02,max_depth_straddle,max_depth,1.2738791706227446,1.1059259770847456,0.1705316360150575,80
primary_common,primary_common__r04_f03,binary_margin,binary,1.022252444749313,0.9325935726628236,0.1705316360150575,80
primary_common,primary_common__r04_f03,binary_random,binary,1.4277504883065606,1.329363723832195,0.4435659871271194,80
primary_common,primary_common__r04_f03,binary_uncertainty_repulsion,binary,1.0172823001412619,0.9325935726628236,0.1705316360150575,80
primary_common,primary_common__r04_f03,max_depth_boundary_proximity,max_depth,1.0863064976132535,0.9529912404079612,0.1705316360150575,80
primary_common,primary_common__r04_f03,max_depth_expected_feasibility,max_depth,1.4137200051059702,1.3065941695843593,0.1705316360150575,80
primary_common,primary_common__r04_f03,max_depth_random,max_depth,1.4277504883065606,1.329363723832195,0.4435659871271194,80
primary_common,primary_common__r04_f03,max_depth_randomized_straddle,max_depth,1.1979188800167573,0.9692045162564495,0.1705316360150575,80
primary_common,primary_common__r04_f03,max_depth_straddle,max_depth,1.288199816504511,1.0930371298111972,0.1705316360150575,80
primary_common,primary_common__r04_f04,binary_margin,binary,0.9629873693130315,0.8478829353136927,0.1705316360150575,80
primary_common,primary_common__r04_f04,binary_random,binary,1.4361009636088213,1.4012165485693187,0.5484813206049891,80
primary_common,primary_common__r04_f04,binary_uncertainty_repulsion,binary,0.9655458644912136,0.8705959833447965,0.1705316360150575,80
primary_common,primary_common__r04_f04,max_depth_boundary_proximity,max_depth,1.1188622868453826,0.9531133182700346,0.1705316360150575,80
primary_common,primary_common__r04_f04,max_depth_expected_feasibility,max_depth,1.358851145859395,1.221836845048261,0.27479774882523406,80
primary_common,primary_common__r04_f04,max_depth_random,max_depth,1.4361009636088213,1.4012165485693187,0.5484813206049891,80
primary_common,primary_common__r04_f04,max_depth_randomized_straddle,max_depth,1.2117289315750897,0.9930933525033727,0.1705316360150575,80
primary_common,primary_common__r04_f04,max_depth_straddle,max_depth,1.2219377081347214,1.0441774573462586,0.27479774882523406,80
primary_common,primary_common__r04_f05,binary_margin,binary,0.9614007459237275,0.8673656902574521,0.1705316360150575,80
primary_common,primary_common__r04_f05,binary_random,binary,1.4103746608055159,1.3354848636068959,0.32519432616678984,80
primary_common,primary_common__r04_f05,binary_uncertainty_repulsion,binary,0.9595933301551339,0.8673656902574521,0.1705316360150575,80
primary_common,primary_common__r04_f05,max_depth_boundary_proximity,max_depth,1.0108596728998518,0.8668836191666653,0.32519432616678984,80
primary_common,primary_common__r04_f05,max_depth_expected_feasibility,max_depth,1.363564749374707,1.1152574002029259,0.35088821695067496,80
primary_common,primary_common__r04_f05,max_depth_random,max_depth,1.4103746608055159,1.3354848636068959,0.32519432616678984,80
primary_common,primary_common__r04_f05,max_depth_randomized_straddle,max_depth,1.2407102076946346,0.9835068049612914,0.1705316360150575,80
primary_common,primary_common__r04_f05,max_depth_straddle,max_depth,1.3140178351694363,1.041293793542232,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f01,binary_g3_common_margin,binary,0.9509013554104015,0.845426464940154,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f01,binary_g3_common_random,binary,1.372473177121258,1.376912475454736,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r01_f01,g3_random,g3,1.372473177121258,1.376912475454736,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r01_f01,g3_straddle,g3,1.3007898149397081,1.1889164545857034,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_random,max_depth,1.372473177121258,1.376912475454736,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r01_f01,max_depth_g3_common_straddle,max_depth,1.2022421542838617,0.98956229309267,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f02,binary_g3_common_margin,binary,0.9154734087914985,0.8785700120126094,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f02,binary_g3_common_random,binary,1.445503884681084,1.3410127766563926,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f02,g3_random,g3,1.445503884681084,1.3410127766563926,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f02,g3_straddle,g3,1.2433447473203552,1.1246354962749177,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_random,max_depth,1.445503884681084,1.3410127766563926,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f02,max_depth_g3_common_straddle,max_depth,1.2457790275566265,1.08387322237808,0.39583640882565674,80
secondary_g3_common,secondary_g3_common__r01_f03,binary_g3_common_margin,binary,0.9925091923858862,0.892324308134109,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f03,binary_g3_common_random,binary,1.5783400918731858,1.4059384620992055,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r01_f03,g3_random,g3,1.5783400918731858,1.4059384620992055,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r01_f03,g3_straddle,g3,1.259293417696584,1.0842079537389968,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_random,max_depth,1.5783400918731858,1.4059384620992055,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r01_f03,max_depth_g3_common_straddle,max_depth,1.2708651330612357,1.036298510859051,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f04,binary_g3_common_margin,binary,1.0083044690090819,0.9096358365764008,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f04,binary_g3_common_random,binary,1.4874340238604613,1.4122306538361182,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r01_f04,g3_random,g3,1.4874340238604613,1.4122306538361182,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r01_f04,g3_straddle,g3,1.2682666622611927,1.1638589485332025,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_random,max_depth,1.4874340238604613,1.4122306538361182,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r01_f04,max_depth_g3_common_straddle,max_depth,1.271434811470764,1.131827823127182,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f05,binary_g3_common_margin,binary,0.9681610755617372,0.9325935726628236,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f05,binary_g3_common_random,binary,1.4569515710807035,1.3857499440245138,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f05,g3_random,g3,1.4569515710807035,1.3857499440245138,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f05,g3_straddle,g3,1.2644986334631039,1.1166441816909236,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_random,max_depth,1.4569515710807035,1.3857499440245138,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r01_f05,max_depth_g3_common_straddle,max_depth,1.1941787118654772,1.0086621173011219,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f01,binary_g3_common_margin,binary,1.0567880756319727,0.9480603594688928,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f01,binary_g3_common_random,binary,1.4937987767477838,1.4693813917879495,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f01,g3_random,g3,1.4937987767477838,1.4693813917879495,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f01,g3_straddle,g3,1.28378929884762,1.2331700539878612,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_random,max_depth,1.4937987767477838,1.4693813917879495,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f01,max_depth_g3_common_straddle,max_depth,1.320179001502596,1.2605849299130827,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_margin,binary,0.9707764720380465,0.8959938550940232,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f02,binary_g3_common_random,binary,1.4849629589094975,1.5882492582727608,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r02_f02,g3_random,g3,1.4849629589094975,1.5882492582727608,0.1705316360150575,80
