boundary_definition,quantile,target_accuracy,target_accuracy_percent,method,method_label,successful_runs,total_runs,not_reached_by_80,success_fraction,median_queries_successful_runs,mean_queries_successful_runs,q25_queries_successful_runs,q75_queries_successful_runs,iqr_queries_successful_runs,conditional_on_success,unsuccessful_runs_dropped,status_summary,crossing_type
B1,20,0.7,70,binary_uncertainty_repulsion,Binary,20,20,0,1,12.5,16.05,12,16,4,True,False,20/20 reached; 0/20 not reached by budget 80,persistent
B1,20,0.7,70,max_depth_straddle,Max-Depth,20,20,0,1,13.5,16.7,12,19,7,True,False,20/20 reached; 0/20 not reached by budget 80,persistent
B1,20,0.7,70,shared_random_binary_head,Random,20,20,0,1,12,15.65,12,16.75,4.75,True,False,20/20 reached; 0/20 not reached by budget 80,persistent
B1,20,0.75,75,binary_uncertainty_repulsion,Binary,19,20,1,0.95,16,17.5263157895,13.5,20,6.5,True,False,19/20 reached; 1/20 not reached by budget 80,persistent
B1,20,0.75,75,max_depth_straddle,Max-Depth,19,20,1,0.95,17,21.2105263158,13.5,21,7.5,True,False,19/20 reached; 1/20 not reached by budget 80,persistent
B1,20,0.75,75,shared_random_binary_head,Random,19,20,1,0.95,17,24.7894736842,13,30.5,17.5,True,False,19/20 reached; 1/20 not reached by budget 80,persistent
B1,20,0.8,80,binary_uncertainty_repulsion,Binary,18,20,2,0.9,20.5,24,16,26,10,True,False,18/20 reached; 2/20 not reached by budget 80,persistent
B1,20,0.8,80,max_depth_straddle,Max-Depth,14,20,6,0.7,17.5,18.4285714286,15,20.75,5.75,True,False,14/20 reached; 6/20 not reached by budget 80,persistent
B1,20,0.8,80,shared_random_binary_head,Random,14,20,6,0.7,30,35.0714285714,18,40.75,22.75,True,False,14/20 reached; 6/20 not reached by budget 80,persistent
B1,20,0.85,85,binary_uncertainty_repulsion,Binary,12,20,8,0.6,28.5,27.5833333333,16,37.25,21.25,True,False,12/20 reached; 8/20 not reached by budget 80,persistent
B1,20,0.85,85,max_depth_straddle,Max-Depth,11,20,9,0.55,24,27.7272727273,18.5,30.5,12,True,False,11/20 reached; 9/20 not reached by budget 80,persistent
B1,20,0.85,85,shared_random_binary_head,Random,7,20,13,0.35,28,38.2857142857,20.5,57,36.5,True,False,7/20 reached; 13/20 not reached by budget 80,persistent
B1,20,0.9,90,binary_uncertainty_repulsion,Binary,4,20,16,0.2,31,32,25,38,13,True,False,4/20 reached; 16/20 not reached by budget 80,persistent
B1,20,0.9,90,max_depth_straddle,Max-Depth,3,20,17,0.15,24,24,18,30,12,True,False,3/20 reached; 17/20 not reached by budget 80,persistent
B1,20,0.9,90,shared_random_binary_head,Random,2,20,18,0.1,28,28,24,32,8,True,False,2/20 reached; 18/20 not reached by budget 80,persistent
B1,30,0.7,70,binary_uncertainty_repulsion,Binary,20,20,0,1,12,13.2,12,14.25,2.25,True,False,20/20 reached; 0/20 not reached by budget 80,persistent
