simulation_id,numeric_simulation_id,target,target_label,target_definition,target_definition_label,aggregation,available,target_value_m,target_value_um,window_observation_count,within_window_cv,within_window_relative_trend,within_window_absolute_relative_trend,window_unstable,instability_cv_threshold,in_target_modelling_population,minimum_50_row_fallback_used,fewer_than_50_valid_rows,selected_rows_after_90pct_cutoff,selected_rows_after_full_domain_exit,sentinel_rows_excluded,P,VX,LS,ST
sim_00007,7,length,Melt-pool length,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.0002679431,267.9431,8184,0.0124034350385171,0.03994513127558607,0.03994513127558607,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,length,Melt-pool length,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00028312379999999987,283.12379999999985,7155,0.020398450990572956,-0.06587981518170427,0.06587981518170427,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,length,Melt-pool length,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00026593325,265.93325000000004,5088,0.007158585976441351,0.004401997299393682,0.004401997299393682,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,length,Melt-pool length,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00028035015,280.35015,5202,0.010740572176770621,0.02984281468387041,0.02984281468387041,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,length,Melt-pool length,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00029988314999999997,299.88314999999994,5312,0.016362874708667825,-0.05199234577701123,0.05199234577701123,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,length,Melt-pool length,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00029560299999999997,295.60299999999995,9331,0.0058963654567688204,0.004555760512173344,0.004555760512173344,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00026104445000000003,261.04445000000004,20616,0.014088755127869773,0.03511314952095557,0.03511314952095557,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0003002383,300.2383,16359,0.028452166608023726,-0.07847398181127141,0.07847398181127141,False,0.1,True,False,False,0,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0002597367,259.73670000000004,16097,0.01848154315885798,0.058330265833469196,0.058330265833469196,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00028381389999999993,283.81389999999993,25928,0.03577713869047561,0.11998580138841816,0.11998580138841816,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00023277699000000002,232.77699,20619,0.028746377293890107,0.09828000606958645,0.09828000606958645,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00029318460000000014,293.18460000000016,17391,0.02190761418805665,-0.051284439610974605,0.051284439610974605,False,0.1,True,False,False,0,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0002556571,255.65709999999999,24551,0.040211235175471566,0.1376826512219816,0.1376826512219816,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0002962573499999999,296.2573499999999,21466,0.028510528320395686,-0.0852259057496297,0.0852259057496297,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00026155600000000003,261.55600000000004,15263,0.025972341954201745,0.08218673340650746,0.08218673340650746,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0002753514,275.3514,15606,0.023933447701812053,0.07835448072782326,0.07835448072782326,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0003048323,304.8323,15935,0.014504677327609732,-0.032115873005993216,0.032115873005993216,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,length,Melt-pool length,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0002927917,292.7917,27992,0.013305432476232485,0.037944391313070654,0.037944391313070654,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00026257084999999997,262.57084999999995,13744,0.009556237158138768,0.010847025423060304,0.010847025423060304,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00030172975,301.72975,10178,0.013141103916214068,-0.03592389060776637,0.03592389060776637,False,0.1,True,False,False,0,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.0002618447,261.8447,10732,0.011521455803019727,0.030865072322356878,0.030865072322356878,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00028807835,288.07835,17286,0.0198490861341055,0.0643336801579066,0.0643336801579066,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00023638402999999998,236.38402999999997,13746,0.018990273891108387,0.06362214282672791,0.06362214282672791,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00029452814999999995,294.5281499999999,10824,0.008344724233329577,-0.013948963648329139,0.013948963648329139,False,0.1,True,False,False,0,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.0002624155,262.4155,16368,0.025004550270515086,0.08495316939149485,0.08495316939149485,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00029758789999999996,297.5879,13364,0.016260132681859333,-0.04986083672605344,0.04986083672605344,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00026421325,264.21325,10176,0.012633877045622296,0.03341975771930762,0.03341975771930762,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00027771595,277.71594999999996,10404,0.013416320282483732,0.039649942143056845,0.039649942143056845,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00030570210000000007,305.7021000000001,9919,0.006351731852771401,-0.006910482495989112,0.006910482495989112,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,length,Melt-pool length,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.0002946805,294.68050000000005,18661,0.008679026014935446,0.01831876743272406,0.01831876743272406,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00026257084999999997,262.57084999999995,13744,0.009556237158138768,0.010847025423060304,0.010847025423060304,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00028664909999999997,286.6491,11635,0.05343778082041794,-0.1791544245339114,0.1791544245339114,False,0.1,True,False,False,3641,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.0002618447,261.8447,10732,0.011521455803019727,0.030865072322356878,0.030865072322356878,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00028807835,288.07835,17286,0.0198490861341055,0.0643336801579066,0.0643336801579066,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00023638402999999998,236.38402999999997,13746,0.018990273891108387,0.06362214282672791,0.06362214282672791,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00028242904999999997,282.42904999999996,12364,0.05133441870697567,-0.1709799658544659,0.1709799658544659,False,0.1,True,False,False,3850,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.0002624155,262.4155,16368,0.025004550270515086,0.08495316939149485,0.08495316939149485,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00028174015000000005,281.74015,15258,0.047965525016133374,-0.1613497305920478,0.1613497305920478,False,0.1,True,False,False,4734,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00026421325,264.21325,10176,0.012633877045622296,0.03341975771930762,0.03341975771930762,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.00027771595,277.71594999999996,10404,0.013416320282483732,0.039649942143056845,0.039649942143056845,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.0002983701,298.3701,11327,0.034965889453092015,-0.11484672162643417,0.11484672162643417,False,0.1,True,False,False,3519,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,length,Melt-pool length,T4,Later: median over final 20% before 95% +X cutoff,median,True,0.0002946805,294.68050000000005,18661,0.008679026014935446,0.01831876743272406,0.01831876743272406,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00026082357799999995,260.82357799999994,50,0.006102724869236037,0.01705624310138521,0.01705624310138521,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00026623653399999997,266.23653399999995,50,0.006532238460136443,0.011160397870334075,0.011160397870334075,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00030040316399999997,300.40316399999995,50,0.0007770379286205608,0.00035863176743063536,0.00035863176743063536,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00024399299,243.99299,50,0.0024004872666395114,-0.0057717887714727545,0.0057717887714727545,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000275425472,275.425472,50,0.0003474517479976707,-0.00011581311678028516,0.00011581311678028516,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,4.7327999999999694e-07,0.4732799999999969,50,2.4784805562243686,-5.0593405719285744,5.0593405719285744,True,0.1,True,False,False,50,50,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00026476605000000006,264.76605000000006,50,0.0028993367681152617,-0.009697442882343999,0.009697442882343999,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.00028302206,283.02206,50,0.00308512914192053,0.0073677615759823465,0.0073677615759823465,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.0,0.0,50,,,,False,0.1,True,False,False,50,50,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,length,Melt-pool length,T5,Reference: mean of final 50 valid melt-present rows,mean,True,0.000295927736,295.92773600000004,50,0.0005357565223259322,-0.0017636117996686685,0.0017636117996686685,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00012626144,126.26144,13744,0.0030105212805177587,0.0023162572931171477,0.0023162572931171477,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00012632872500000002,126.32872500000002,10906,0.15446808542554089,0.1105125816503298,0.1105125816503298,True,0.1,True,False,False,0,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00012794122499999998,127.94122499999999,10732,0.0029185466377443926,0.0038089175389458027,0.0038089175389458027,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00020332255,203.32255,17286,0.009238035292011596,0.02963765903026285,0.02963765903026285,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.000166993245,166.993245,13746,0.001961097784890222,0.0018206881060355304,0.0018206881060355304,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00012806481000000002,128.06481000000002,11594,0.27152127294452594,-0.2067804337300728,0.2067804337300728,True,0.1,True,False,False,0,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00020228875,202.28875,16368,0.0033867956358510035,-0.0018546885178140325,0.0018546885178140325,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00013337359999999999,133.37359999999998,14311,0.015776968628570552,-0.0393698199543031,0.0393698199543031,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00012716849,127.16849,10176,0.0025771047460611454,0.004580486852067959,0.004580486852067959,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00013394807000000002,133.94807000000003,10404,0.0035345190903981307,0.006020846489435913,0.006020846489435913,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00011563943,115.63943,10623,0.019879789185372507,-0.0565423309744206,0.0565423309744206,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,width,Melt-pool width,T0,Current: median over final 20% before 90% +X cutoff,median,True,0.00015777781,157.77781,18661,0.002306696244820881,6.0444662811283495e-06,6.0444662811283495e-06,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00012632613,126.32613,6872,0.0027841203127034198,0.0010700537541737873,0.0010700537541737873,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00015557762,155.57762,5453,0.1790648610269795,-0.4475261487136155,0.4475261487136155,True,0.1,True,False,False,0,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00012809470499999999,128.09470499999998,5366,0.0026451801264369976,0.00010281776390762963,0.00010281776390762963,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.0002056993,205.6993,8643,0.005965182256324358,0.018839282056771895,0.018839282056771895,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00016704939999999998,167.0494,6873,0.0016024227841555255,0.0015121938448003289,0.0015121938448003289,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00012746053,127.46053,5797,0.25789854587269234,-0.43901388198926483,0.43901388198926483,True,0.1,True,False,False,0,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00020192985,201.92985,8184,0.002591834146248448,0.003311947146478431,0.003311947146478431,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00013275108,132.75108,7155,0.01875498476720666,-0.05699348853531434,0.05699348853531434,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00012733987,127.33986999999999,5088,0.002014419384912049,-0.0002902628074037931,0.0002902628074037931,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00013408468999999998,134.08468999999997,5202,0.003054103044049978,0.0022598835760532943,0.0022598835760532943,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00011194436,111.94435999999999,5312,0.02023032344618273,-0.06238619952415606,0.06238619952415606,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,width,Melt-pool width,T1,Shorter: median over final 10% before 90% +X cutoff,median,True,0.00015780609,157.80608999999998,9331,0.002196613599443548,-0.00019569278962746543,0.00019569278962746543,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.000126182315,126.182315,20616,0.0030226568299400796,0.003348571923884741,0.003348571923884741,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00012178725,121.78725,16359,0.14333175764518738,0.21087270414693524,0.21087270414693524,True,0.1,True,False,False,0,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00012787168,127.87167999999998,16097,0.0028039660670227044,0.003842879861699262,0.003842879861699262,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00020275515,202.75515,25928,0.009045078797167571,0.026327211789662398,0.026327211789662398,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00016695134,166.95134000000002,20619,0.002023753813378176,0.0023226176063834434,0.0023226176063834434,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00013203865999999998,132.03865999999996,17391,0.2437268484765712,0.10615101763011334,0.10615101763011334,True,0.1,True,False,False,0,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.0002017465,201.7465,24551,0.00840206059012191,0.021554737657529122,0.021554737657529122,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00013354512499999998,133.54512499999998,21466,0.013616983904572047,-0.029811780515855014,0.029811780515855014,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00012703961000000002,127.03961000000001,15263,0.002682760539722094,0.005661113476009477,0.005661113476009477,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00013355442499999998,133.55442499999998,15606,0.004483716113628738,0.011235325064549393,0.011235325064549393,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
sim_00011,11,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.00011617912000000001,116.17912000000001,15935,0.019073887186802366,-0.05284137652477767,0.05284137652477767,False,0.1,True,False,False,0,0,True,114.820217584,0.948189613582,6.03705790634e-05,353.560035146
sim_00012,12,width,Melt-pool width,T2,Longer: median over final 30% before 90% +X cutoff,median,True,0.000157685075,157.68507499999998,27992,0.003277144154501886,0.00457635194473398,0.00457635194473398,False,0.1,True,False,False,0,0,True,115.281467344,0.424433079834,5.4086019252e-05,352.652659088
sim_00001,1,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00012626144,126.26144,13744,0.0030105212805177587,0.0023162572931171477,0.0023162572931171477,False,0.1,True,False,False,0,0,True,101.127472137,0.52394730996,4.5e-05,300.0
sim_00002,2,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.000122484045,122.484045,10178,0.11437011382884196,0.3425140356836835,0.3425140356836835,True,0.1,True,False,False,0,0,True,104.101541641,0.916529700054,8.82882842693e-05,394.968412652
sim_00003,3,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00012794122499999998,127.94122499999999,10732,0.0029185466377443926,0.0038089175389458027,0.0038089175389458027,False,0.1,True,False,False,0,0,True,105.276295276,0.639039009111,7.6636834293e-05,367.44858305
sim_00004,4,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00020332255,203.32255,17286,0.009238035292011596,0.02963765903026285,0.02963765903026285,False,0.1,True,False,False,0,0,True,107.176159755,0.320752066655,8.75302281584e-05,393.859643937
sim_00005,5,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.000166993245,166.993245,13746,0.001961097784890222,0.0018206881060355304,0.0018206881060355304,False,0.1,True,False,False,0,0,True,109.759946449,0.241926176876,4.5e-05,300.0
sim_00006,6,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.000133705685,133.705685,10824,0.2632753501534902,0.4520188971665614,0.4520188971665614,True,0.1,True,False,False,0,0,True,110.234671953,0.866589137882,8.08580037422e-05,348.980680204
sim_00007,7,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00020228875,202.28875,16368,0.0033867956358510035,-0.0018546885178140325,0.0018546885178140325,False,0.1,True,False,False,0,0,True,110.642328299,0.274154737479,7.4676600105e-05,358.612942181
sim_00008,8,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00013356562,133.56562,13364,0.003237972645647691,-0.0017076434075504212,0.0017076434075504212,False,0.1,True,False,False,0,0,True,112.428225508,0.704865651228,6.30987392704e-05,309.241492678
sim_00009,9,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00012716849,127.16849,10176,0.0025771047460611454,0.004580486852067959,0.004580486852067959,False,0.1,True,False,False,0,0,True,112.904894498,0.537693260466,4.63068354409e-05,322.169166627
sim_00010,10,width,Melt-pool width,T3,Earlier: median over final 20% before 85% +X cutoff,median,True,0.00013394807000000002,133.94807000000003,10404,0.0035345190903981307,0.006020846489435913,0.006020846489435913,False,0.1,True,False,False,0,0,True,113.286681534,0.56768277259,5.80401726566e-05,302.148970527
