benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,15,101.421515,1.0,1.0,1.0,1.0,1.0,0.3070975218683259,higher,>,86.94682999999999,115.89620000000001,28.949370000000016,True,5,10,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,16,101.421515,1.0,1.0,1.0,1.0,1.0,0.3778946983257496,higher,>,86.94682999999999,115.89620000000001,28.949370000000016,True,5,11,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,17,101.421515,1.0,1.0,1.0,1.0,1.0,0.3213782739307325,higher,>,86.94682999999999,115.89620000000001,28.949370000000016,True,5,12,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,18,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.4793388345195607,higher,>,111.5838,115.89620000000001,4.312400000000011,True,5,13,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,19,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.4894287553782374,higher,>,111.5838,115.89620000000001,4.312400000000011,True,5,14,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,20,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.4952585323877876,higher,>,111.5838,115.89620000000001,4.312400000000011,True,6,14,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,21,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5043647688282034,higher,>,111.5838,115.89620000000001,4.312400000000011,True,7,14,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,22,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.45935994634107385,higher,>,111.5838,115.89620000000001,4.312400000000011,True,8,14,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,23,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.40693951814491897,higher,>,111.5838,115.89620000000001,4.312400000000011,True,9,14,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,24,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.3912599054745205,higher,>,111.5838,115.89620000000001,4.312400000000011,True,9,15,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,25,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.3368319776195067,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,15,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,26,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.3372419043381106,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,16,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,27,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.33775793044051844,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,17,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,28,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.2983877106642344,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,18,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,29,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.34391435306409224,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,19,um,queried_only,False,False
primary_common,primary_common__r01_f01,1,1,max_depth_straddle,max_depth,30,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.351680284390015,higher,>,111.5838,115.89620000000001,4.312400000000011,True,10,20,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,12,123.267525,1.0,1.0,1.0,1.0,1.0,0.8884358089713749,higher,>,98.71385,147.8212,49.10735000000001,True,2,10,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,13,123.267525,1.0,1.0,1.0,1.0,1.0,0.6760428726203134,higher,>,98.71385,147.8212,49.10735000000001,True,3,10,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,14,123.267525,1.0,1.0,1.0,1.0,1.0,0.6933750990359928,higher,>,98.71385,147.8212,49.10735000000001,True,3,11,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,15,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5640065484800633,higher,>,98.71385,124.05369999999999,25.33985,True,4,11,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,16,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5775133506141022,higher,>,98.71385,124.05369999999999,25.33985,True,4,12,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,17,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5910030540223475,higher,>,98.71385,124.05369999999999,25.33985,True,4,13,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,18,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5973915566356559,higher,>,98.71385,124.05369999999999,25.33985,True,4,14,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,19,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.6044798334704259,higher,>,98.71385,124.05369999999999,25.33985,True,4,15,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,20,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.6182665490345564,higher,>,98.71385,124.05369999999999,25.33985,True,4,16,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,21,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.6278142007568034,higher,>,98.71385,124.05369999999999,25.33985,True,4,17,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,22,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5392290835109423,higher,>,98.71385,124.05369999999999,25.33985,True,5,17,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,23,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5459482010216982,higher,>,98.71385,124.05369999999999,25.33985,True,5,18,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,24,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.6034525394493763,higher,>,98.71385,124.05369999999999,25.33985,True,5,19,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,25,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5024799938218487,higher,>,98.71385,124.05369999999999,25.33985,True,6,19,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,26,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5321582608020171,higher,>,98.71385,124.05369999999999,25.33985,True,6,20,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,27,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5610008368170405,higher,>,98.71385,124.05369999999999,25.33985,True,6,21,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,28,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5488962380263217,higher,>,98.71385,124.05369999999999,25.33985,True,6,22,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,29,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5781933486912766,higher,>,98.71385,124.05369999999999,25.33985,True,6,23,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_random,max_depth,30,111.38377499999999,1.0,1.0,1.0,1.0,1.0,0.5648517598854051,higher,>,98.71385,124.05369999999999,25.33985,True,6,24,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,12,123.267525,1.0,1.0,1.0,1.0,1.0,0.8884358089713749,higher,>,98.71385,147.8212,49.10735000000001,True,2,10,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,13,123.267525,1.0,1.0,1.0,1.0,1.0,0.6750749369341347,higher,>,98.71385,147.8212,49.10735000000001,True,3,10,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,14,123.267525,1.0,1.0,1.0,1.0,1.0,0.6907481380348569,higher,>,98.71385,147.8212,49.10735000000001,True,3,11,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,15,123.267525,1.0,1.0,1.0,1.0,1.0,0.6717835596021915,higher,>,98.71385,147.8212,49.10735000000001,True,4,11,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,16,123.267525,1.0,1.0,1.0,1.0,1.0,0.6617373262634941,higher,>,98.71385,147.8212,49.10735000000001,True,5,11,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,17,126.9125,1.0,1.0,1.0,1.0,1.0,0.704101135906399,higher,>,106.0038,147.8212,41.817400000000006,True,5,12,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,18,126.9125,1.0,1.0,1.0,1.0,1.0,0.5276104741167972,higher,>,106.0038,147.8212,41.817400000000006,True,6,12,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,19,126.9125,1.0,1.0,1.0,1.0,1.0,0.6092683497463203,higher,>,106.0038,147.8212,41.817400000000006,True,6,13,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,20,112.9485,1.0,1.0,1.0,1.0,1.0,0.36066521283007363,higher,>,106.0038,119.8932,13.889399999999995,True,7,13,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,21,112.9485,1.0,1.0,1.0,1.0,1.0,0.46568041590364473,higher,>,106.0038,119.8932,13.889399999999995,True,7,14,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,22,112.9485,1.0,1.0,1.0,1.0,1.0,0.47589326835826445,higher,>,106.0038,119.8932,13.889399999999995,True,7,15,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,23,112.9485,1.0,1.0,1.0,1.0,1.0,0.483109642550975,higher,>,106.0038,119.8932,13.889399999999995,True,7,16,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,24,112.9485,1.0,1.0,1.0,1.0,1.0,0.4858155566502593,higher,>,106.0038,119.8932,13.889399999999995,True,7,17,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,25,112.5759,1.0,1.0,1.0,1.0,1.0,0.48861843362846685,higher,>,106.0038,119.14800000000001,13.144200000000012,True,8,17,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,26,112.5759,1.0,1.0,1.0,1.0,1.0,0.4968993419134287,higher,>,106.0038,119.14800000000001,13.144200000000012,True,8,18,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,27,112.5759,1.0,1.0,1.0,1.0,1.0,0.5021673901648002,higher,>,106.0038,119.14800000000001,13.144200000000012,True,8,19,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,28,112.5759,1.0,1.0,1.0,1.0,1.0,0.49216730317969914,higher,>,106.0038,119.14800000000001,13.144200000000012,True,9,19,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,29,112.5759,1.0,1.0,1.0,1.0,1.0,0.4945391328134968,higher,>,106.0038,119.14800000000001,13.144200000000012,True,9,20,um,queried_only,False,False
primary_common,primary_common__r01_f02,1,2,max_depth_straddle,max_depth,30,112.5759,1.0,1.0,1.0,1.0,1.0,0.5023170580523673,higher,>,106.0038,119.14800000000001,13.144200000000012,True,9,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,12,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.6474801125233092,higher,>,74.77897,109.3287,34.54973,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,13,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.594619500390637,higher,>,74.77897,109.3287,34.54973,True,1,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,14,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.6966306544454939,higher,>,74.77897,109.3287,34.54973,True,1,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,15,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.7499165813540352,higher,>,74.77897,109.3287,34.54973,True,1,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,16,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.8219908586298592,higher,>,74.77897,109.3287,34.54973,True,1,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,17,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.8672142138284558,higher,>,74.77897,109.3287,34.54973,True,1,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,18,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.9951919063685861,higher,>,74.77897,109.3287,34.54973,True,1,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,19,101.79797500000001,1.0,1.0,1.0,1.0,1.0,2.278081463749813,higher,>,94.26725,109.3287,15.061449999999994,True,1,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,20,101.79797500000001,1.0,1.0,1.0,1.0,1.0,2.3275816275216594,higher,>,94.26725,109.3287,15.061449999999994,True,1,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,21,101.79797500000001,1.0,1.0,1.0,1.0,1.0,1.3043565986634384,higher,>,94.26725,109.3287,15.061449999999994,True,2,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,22,101.79797500000001,1.0,1.0,1.0,1.0,1.0,1.3096187661288516,higher,>,94.26725,109.3287,15.061449999999994,True,2,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,23,101.79797500000001,1.0,1.0,1.0,1.0,1.0,1.3378758288158632,higher,>,94.26725,109.3287,15.061449999999994,True,2,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,24,101.79797500000001,1.0,1.0,1.0,1.0,1.0,1.3579309673394462,higher,>,94.26725,109.3287,15.061449999999994,True,2,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,25,101.79797500000001,1.0,1.0,1.0,1.0,1.0,1.3722130465041857,higher,>,94.26725,109.3287,15.061449999999994,True,2,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,26,101.79797500000001,1.0,1.0,1.0,1.0,1.0,1.3345366322144092,higher,>,94.26725,109.3287,15.061449999999994,True,2,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,27,101.79797500000001,1.0,1.0,1.0,1.0,1.0,0.9463024382344171,higher,>,94.26725,109.3287,15.061449999999994,True,3,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,28,101.79797500000001,1.0,1.0,1.0,1.0,1.0,0.9617835102317165,higher,>,94.26725,109.3287,15.061449999999994,True,3,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,29,101.79797500000001,1.0,1.0,1.0,1.0,1.0,0.978149626249986,higher,>,94.26725,109.3287,15.061449999999994,True,3,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_random,g3,30,101.79797500000001,1.0,1.0,1.0,1.0,1.0,0.9942084492071079,higher,>,94.26725,109.3287,15.061449999999994,True,3,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,12,92.05383499999999,1.0,1.0,1.0,1.0,1.0,1.6474801125233092,higher,>,74.77897,109.3287,34.54973,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,13,92.05383499999999,1.0,1.0,1.0,1.0,1.0,0.6574625319406071,higher,>,74.77897,109.3287,34.54973,True,2,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,14,92.05383499999999,1.0,1.0,1.0,1.0,1.0,0.49061718492097595,higher,>,74.77897,109.3287,34.54973,True,3,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,15,92.05383499999999,1.0,1.0,1.0,1.0,1.0,0.5063799825442764,higher,>,74.77897,109.3287,34.54973,True,3,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,16,94.0148025,1.0,1.0,1.0,1.0,1.0,0.4895264757352806,higher,>,78.700905,109.3287,30.627794999999992,True,3,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,17,94.0148025,1.0,1.0,1.0,1.0,1.0,0.4336987341838893,higher,>,78.700905,109.3287,30.627794999999992,True,3,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,18,76.394305,0.9642857142857143,1.0,0.9285714285714286,0.9285714285714286,0.9444444444444444,0.11011809538632891,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,19,76.394305,0.9666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9473684210526315,0.111582881212643,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,20,76.394305,0.96875,1.0,0.9375,0.9375,0.95,0.1876110707865453,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,21,76.394305,0.9705882352941176,1.0,0.9411764705882353,0.9411764705882353,0.9523809523809523,0.11661126002841764,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,22,76.394305,0.9722222222222222,1.0,0.9444444444444444,0.9444444444444444,0.9545454545454546,0.19497041817343574,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,23,76.394305,0.9736842105263157,1.0,0.9473684210526315,0.9473684210526315,0.9565217391304348,0.2755243537520148,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,24,76.394305,0.975,1.0,0.95,0.95,0.9583333333333334,0.27862353135062184,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,25,76.394305,0.9761904761904762,1.0,0.9523809523809523,0.9523809523809523,0.96,0.28385670644611405,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,26,76.394305,0.9772727272727273,1.0,0.9545454545454546,0.9545454545454546,0.9615384615384616,0.20776288771990756,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,27,76.394305,0.9782608695652174,1.0,0.9565217391304348,0.9565217391304348,0.9629629629629629,0.2943389027852728,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,28,76.394305,0.9791666666666667,1.0,0.9583333333333334,0.9583333333333334,0.9642857142857143,0.2554081536656533,higher,>,78.700905,78.00963999999999,-0.6912650000000156,False,4,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,29,76.394305,0.96,1.0,0.92,0.92,0.9310344827586207,0.21488232799757634,higher,>,78.77935,78.00963999999999,-0.7697100000000034,False,4,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,30,76.394305,0.9423076923076923,1.0,0.8846153846153846,0.8846153846153846,0.9,0.17674628693179778,higher,>,78.77935,78.00963999999999,-0.7697100000000034,False,4,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,12,101.62008,1.0,1.0,1.0,1.0,1.0,1.8376320366748602,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,13,101.62008,1.0,1.0,1.0,1.0,1.0,0.5774914540558196,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,2,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,14,101.62008,1.0,1.0,1.0,1.0,1.0,0.4770681174790213,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,3,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,15,101.62008,1.0,1.0,1.0,1.0,1.0,0.43774529022314146,higher,>,87.34396000000001,115.89620000000001,28.552239999999998,True,3,12,um,queried_only,False,False
