benchmark_population,experiment_name,partition,has_keyhole,P,VX,LS,ST,empirical_boundary_distance,nearest_opposite_experiment,nearest_opposite_label,boundary_rank,boundary_rank_fraction,global_q10,global_q20,global_q30,knn_k,knn_positive_fraction,knn_label_entropy_bits,knn_opposite_fraction,standardized_P,standardized_VX,standardized_LS,standardized_ST
primary_common,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,False,335.17845091,0.53366627312,7.35439468085e-05,327.916348879,0.5236292277987136,P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,1,14.0,0.0345679012345679,True,True,True,10,0.2,0.7219280948873623,0.2,1.335955217205091,-0.3826208182214073,0.7559713734066518,-0.6658733673009296
primary_common,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,new-data,False,336.384535968,0.857000372961,5.14827567032e-05,367.720955238,0.7769609261255269,P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,1,51.0,0.1259259259259259,False,True,True,10,0.5,1.0,0.5,1.3484876966055153,1.001674406756529,-0.7738233125202563,0.5944471646200246
primary_common,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,new-data,True,339.704237738,0.701398887747,5.24684299583e-05,300.218383071,0.5058587285887961,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,0,13.0,0.03209876543209877,True,True,True,10,0.5,1.0,0.5,1.382982854117097,0.33549538917954713,-0.7054735226623642,-1.5428652080297862
primary_common,P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,new-data,True,340.203296502,0.374609743194,5.54750053524e-05,307.813155606,1.2830683315230307,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,0,164.0,0.4049382716049383,False,False,False,10,0.8,0.7219280948873623,0.2,1.3881685942420947,-1.0635919715467033,-0.49698780458554087,-1.302394352099173
primary_common,P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,new-data,True,341.923576441,0.300981342968,7.54559898543e-05,360.882535069,0.7914133471407223,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,0,55.0,0.13580246913580246,False,True,True,10,0.1,0.4689955935892812,0.9,1.4060440937812657,-1.3788183671101073,0.8885586579895279,0.3779244519680928
primary_common,P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,new-data,True,342.674555398,0.462731136977,5.8783513777e-05,328.309527448,0.894381054943073,P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,0,78.0,0.1925925925925926,False,True,True,10,0.7,0.8812908992306927,0.3,1.413847546984111,-0.6863165010900018,-0.2675650679997416,-0.653424279907557
primary_common,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,new-data,False,347.783460623,0.850325890926,5.3362114496e-05,354.131736173,0.9175515242899004,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,1,84.0,0.2074074074074074,False,False,True,10,0.6,0.9709505944546686,0.6,1.4669343911219561,0.9730988447765369,-0.6435025297040082,0.16417606368452328
primary_common,P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,new-data,False,348.497115387,0.94790268949,7.31988762132e-05,305.038657876,1.7921722490204637,P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,1,295.0,0.7283950617283951,False,False,False,10,0.0,0.0,0.0,1.4743500071015418,1.3908558842821215,0.7320430558299523,-1.390242387156966
primary_common,P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,new-data,False,352.513614722,0.929202686833,7.33895545023e-05,314.010655484,1.779214189479006,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,1,290.0,0.7160493827160493,False,False,False,10,0.0,0.0,0.0,1.5160856167451722,1.3107952770096765,0.7452653086637528,-1.1061648938205355
primary_common,P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,new-data,True,353.971838789,0.831374608218,4.0859447809e-05,397.346534493,0.5484813206049891,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,16.0,0.03950617283950617,True,True,True,10,0.9,0.4689955935892811,0.1,1.5312380829494918,0.8919624283800233,-1.5104781083738557,1.5324724139687285
primary_common,P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,True,354.619445985,0.364015239092,5.30095356481e-05,318.142674345,1.2948800828716605,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,0,167.0,0.4123456790123457,False,False,False,10,1.0,0.0,0.0,1.537967395935837,-1.1089503839338277,-0.6679514939399888,-0.9753341009762427
primary_common,P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,new-data,True,355.313197397,0.977425276438,4.00293473664e-05,317.253821106,0.9583468597801755,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,90.0,0.2222222222222222,False,False,True,10,0.7,0.8812908992306927,0.3,1.545176195366884,1.5172513871418856,-1.5680399733418737,-1.003477577057193
primary_common,P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,new-data,True,358.08766286,0.398145183006,4.39068251559e-05,301.093308231,1.7372637615055193,P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,0,285.0,0.7037037037037037,False,False,False,10,1.0,0.0,0.0,1.5740057800065397,-0.9628293332554483,-1.2991630501630256,-1.5151627322636145
primary_common,P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,new-data,True,360.567405001,0.20359066256,4.0817768449e-05,337.353350673,1.7450951765361256,P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,0,287.0,0.7086419753086419,False,False,False,10,1.0,0.0,0.0,1.5997728824959605,-1.795778576108921,-1.5133682907772752,-0.3670725950113198
primary_common,P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,new-data,True,363.673556898,0.448546579177,4.04529881073e-05,391.93586396,1.9184169661737758,P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,0,316.0,0.7802469135802469,False,False,False,10,1.0,0.0,0.0,1.6320490345016012,-0.7470450652613013,-1.5386633462842398,1.3611560818161883
primary_common,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,new-data,False,364.483174853,0.95103094401,4.26115279421e-05,393.929813999,0.39583640882565674,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,1,6.0,0.014814814814814815,True,True,True,10,0.9,0.4689955935892811,0.9,1.6404618079423698,1.404248928185258,-1.3889831725095132,1.424289884751236
primary_common,P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,new-data,True,367.938083726,0.695829187084,4.35800266683e-05,364.389584597,0.9460796446857745,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,85.0,0.20987654320987653,False,False,True,10,0.9,0.4689955935892811,0.1,1.6763619080174128,0.31164974457806893,-1.321824320353491,0.48896704052525075
primary_common,P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,new-data,True,369.066732517,0.471239257303,5.48020687799e-05,388.757421411,1.574681585716726,P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,0,231.0,0.5703703703703704,False,False,False,10,1.0,0.0,0.0,1.6880897439852809,-0.6498905554609722,-0.5436514155540646,1.2605180710315358
primary_common,P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,new-data,True,370.938359136,0.662619902131,4.40125404953e-05,395.513826563,1.24142301550736,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,153.0,0.37777777777777777,False,False,False,10,1.0,0.0,0.0,1.7075378930957577,0.1694703251850136,-1.2918324046419472,1.4744439684074009
primary_common,P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,True,372.630059968,0.727703112845,4.39975555357e-05,362.949632289,0.8605315248244119,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,71.0,0.17530864197530865,False,True,True,10,0.8,0.7219280948873623,0.2,1.7251164259596647,0.44811207024662997,-1.2928715104859876,0.44337429072158346
primary_common,P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,new-data,True,373.935133861,0.314504521571,4.29297292387e-05,349.298273812,1.7828219772300906,P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,0,291.0,0.7185185185185186,False,False,False,10,1.0,0.0,0.0,1.7386775024124113,-1.320921375806492,-1.36691805950925,0.011135689440047076
primary_common,P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,new-data,True,374.135097027,0.852003077267,4.24872306812e-05,324.485874926,0.9084295906084319,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,81.0,0.2,False,True,True,10,0.9,0.4689955935892811,0.1,1.7407553278875845,0.9802794083001065,-1.397602348913528,-0.7744913678959376
primary_common,P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,new-data,True,375.190327887,0.471971299611,7.58652830639e-05,330.289975384,0.5236292277987136,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,0,15.0,0.037037037037037035,True,True,True,10,0.3,0.8812908992306927,0.7,1.7517202751174026,-0.6467564515358231,0.9169403805549682,-0.5907179897453145
primary_common,P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,new-data,True,377.008330657,0.791215989527,4.31405408456e-05,371.11107289,0.7769609261255269,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,52.0,0.12839506172839507,False,True,True,10,0.9,0.4689955935892811,0.1,1.7706112166093069,0.7200307202088214,-1.3522996969264511,0.701787376551984
primary_common,P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,new-data,True,377.125910628,0.77115452106,4.31707402483e-05,313.190582012,1.1521997350014002,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,0,124.0,0.30617283950617286,False,False,False,10,0.9,0.4689955935892811,0.1,1.7718329949197882,0.634141248549105,-1.3502055721059802,-1.1321306181169548
primary_common,P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,new-data,True,378.283018896,0.735158781064,4.42419225112e-05,367.022862863,0.8451347133171352,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,68.0,0.16790123456790124,False,True,True,10,0.8,0.7219280948873623,0.2,1.7838565544826743,0.4800321365794318,-1.2759263094904114,0.5723436888198924
primary_common,P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,new-data,True,378.699667122,0.273966982762,4.19552514454e-05,349.537322979,1.8919417834337724,P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,0,312.0,0.7703703703703704,False,False,False,10,1.0,0.0,0.0,1.7881859633207433,-1.4944753604720487,-1.4344915196276136,0.018704626828636634
primary_common,P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,new-data,True,378.895448518,0.547210222693,4.25171421559e-05,392.752580943,1.7230512676224647,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,280.0,0.691358024691358,False,False,False,10,1.0,0.0,0.0,1.790220335852002,-0.3246348998463717,-1.395528189957194,1.3870155306739382
primary_common,P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,new-data,True,379.421209359,0.229921993373,5.57538994548e-05,334.989783011,1.3506469293015282,P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,0,184.0,0.454320987654321,False,False,False,10,0.9,0.4689955935892811,0.1,1.795683538356399,-1.6830458469298002,-0.4776483802955804,-0.44190948263524477
primary_common,P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,new-data,True,383.924442814,0.598551929363,4.34843261877e-05,301.171019532,1.334014974818197,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,0,175.0,0.43209876543209874,False,False,False,10,1.0,0.0,0.0,1.8424768222427554,-0.10482486613681684,-1.3284605029875078,-1.5127021841720374
primary_common,P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,new-data,True,385.522203,0.931994182449,4.05647861864e-05,365.262393292,0.9478797767598937,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,88.0,0.21728395061728395,False,False,True,10,0.8,0.7219280948873623,0.2,1.8590792139936883,1.3227465498685425,-1.5309109038054942,0.5166025033364267
primary_common,P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,new-data,True,385.792960663,0.466570238049,4.25767555058e-05,363.826454642,1.8585689718693088,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,305.0,0.7530864197530864,False,False,False,10,1.0,0.0,0.0,1.861892667996411,-0.6698800989759326,-1.3913944063556736,0.47113683670348183
primary_common,P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,new-data,True,387.363679816,0.298546823055,4.09005526538e-05,395.436254411,2.315330879603028,P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,0,362.0,0.8938271604938272,False,False,False,10,1.0,0.0,0.0,1.8782140752622192,-1.3892413144340574,-1.5076277647232752,1.471987826146147
primary_common,P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,new-data,True,389.770210211,0.908238681403,4.3221586392e-05,323.581279452,0.6574250004395228,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,0,32.0,0.07901234567901234,True,True,True,10,0.9,0.4689955935892811,0.1,1.9032204314903975,1.2210417600517331,-1.346679735101682,-0.8031332853333956
primary_common,P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,new-data,True,391.91054261,0.798138981731,4.10405950637e-05,398.591592241,0.7371236195965993,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,39.0,0.0962962962962963,True,True,True,10,0.9,0.4689955935892811,0.1,1.9254607134030244,0.7496702325747281,-1.4979167684693626,1.5718942795960191
primary_common,P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,new-data,True,394.301389958,0.965504599187,4.1845661123e-05,386.588977515,0.39583640882565674,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,7.0,0.01728395061728395,True,True,True,10,0.8,0.7219280948873623,0.2,1.9503041064453486,1.4662152093766045,-1.4420908690750516,1.1918593248603275
primary_common,P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,new-data,True,399.256835613,0.656366203199,4.10009761764e-05,341.515144691,1.3674618885535956,P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,0,190.0,0.4691358024691358,False,False,False,10,1.0,0.0,0.0,2.0017963458850705,0.14269626833708354,-1.5006640709931425,-0.23529904088533599
primary_common,P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,new-data,True,400.342090514,0.84724542505,4.08786684736e-05,395.5494372,0.5944281034318654,P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,0,19.0,0.04691358024691358,True,True,True,10,0.9,0.4689955935892811,0.1,2.013073274158724,0.9599103991255795,-1.5091452849665636,1.4755714966276547
primary_common,P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,new-data,True,404.674556304,0.544519129004,4.43635630435e-05,368.185027338,1.5928758636534568,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,236.0,0.582716049382716,False,False,False,10,1.0,0.0,0.0,2.0580921042205556,-0.3361563204001669,-1.2674913592897346,0.6091409312320248
primary_common,P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,new-data,True,406.350963493,0.484226878203,4.36170368492e-05,370.554621114,1.8388050057754548,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,302.0,0.745679012345679,False,False,False,10,1.0,0.0,0.0,2.075511720211573,-0.594286455539143,-1.3192579140174878,0.6841686217779367
primary_common,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,True,408.574656479,0.243547442248,8.65536608509e-05,318.028622224,1.5148011679922904,P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,0,220.0,0.5432098765432098,False,False,False,10,0.2,0.7219280948873623,0.8,2.0986182054093296,-1.624711004347101,1.6581072651014017,-0.9789452968390783
primary_common,P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,new-data,True,409.380479822,0.571506017722,4.19025576691e-05,383.379922389,1.6602622215256495,P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,0,259.0,0.6395061728395062,False,False,False,10,1.0,0.0,0.0,2.106991548880871,-0.22061694113980074,-1.438145477486659,1.0902520378321132
