experiment_name,partition,has_keyhole,P_W,VX_m_per_s,LS_um,ST_K,max_depth_um,max_depth_row_index,max_depth_iteration,max_depth_time_s,max_depth_relative_to_T0,max_depth_relative_to_active_region,recording_row_fraction,near_recording_end_last_5pct,laser_exit_time_s,max_depth_minus_laser_exit_time_s,near_laser_exit_within_5pct_exit_time,manual_has_keyhole,first_keyhole_timestep,last_keyhole_timestep,keyhole_frame_count,keyhole_segment_count,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,keyhole_timing_relative_to_T0,max_depth_exact_saved_frame_join,exact_saved_frame_label_at_max_depth,max_depth_exact_saved_Keyhole_frame,nearest_saved_frame_timestep,nearest_saved_frame_label,nearest_saved_frame_iteration_delta,median_saved_frame_iteration_gap,nearest_saved_frame_within_one_median_gap,nearest_saved_frame_is_diagnostic_only,saved_keyhole_episode_span_relation,saved_keyhole_episode_span_number,episode_span_is_not_exact_morphology_join,depth_ambiguity_score,flag_depth_bounding_box_ambiguity_candidate,recording_ends_before_90pct_domain,flag_primary_window_unstable_week6_rule,label_timestep_alignment_exact,label_timestep_unmatched_count,side_gif_url,frames_csv_url,descriptive_oracle_threshold_um,descriptive_oracle_prediction,descriptive_oracle_error_type,oracle_threshold_status,review_reasons,selection_is_deterministic,labels_changed_after_review,target_redefined_after_review,raw_review_position_bounds_path,raw_review_position_bounds_sha256,raw_review_half_window_rows,local_window_center_depth_um,local_window_neighbor_median_depth_um,local_window_neighbor_max_depth_um,local_spike_excess_over_neighbor_median_um,local_isolated_excess_over_neighbor_max_um,single_point_spike_candidate,single_point_spike_rule,local_depth_window_json,raw_review_fetch_status,raw_review_diagnostic_only
P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f,new-data,False,102.928146519,0.633805217924,52.939436669900005,318.223787128,43.09636,76544,76544,0.001390734,before_T0,inside_active_region,0.6621510566700404,False,0.0019122594224923715,-0.0005215254224923715,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,76663,Conduction,119.0,419.0,True,True,no_Keyhole,,True,0.22473585705991583,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,Phase4_consensus_depth_hard_case,True,False,False,P-102p928146519_VX-0p633805217924_LS-5p29394366699e-05_ST-318p223787128_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p61136145079e-06_H-6c9c68731f/monitor/position-bounds_melt.dat,97793a203ae0f1587ca56695d39419468c1f727cfa6a6efdd0c27070e2a4f427,10,43.09636,43.09619000000001,43.09636,0.00016999999999001147,0.0,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":76534,""relative_row"":-10,""depth_um"":43.09577},{""row_index"":76535,""relative_row"":-9,""depth_um"":43.09588},{""row_index"":76536,""relative_row"":-8,""depth_um"":43.09598},{""row_index"":76537,""relative_row"":-7,""depth_um"":43.09607},{""row_index"":76538,""relative_row"":-6,""depth_um"":43.09615},{""row_index"":76539,""relative_row"":-5,""depth_um"":43.096210000000006},{""row_index"":76540,""relative_row"":-4,""depth_um"":43.09626},{""row_index"":76541,""relative_row"":-3,""depth_um"":43.0963},{""row_index"":76542,""relative_row"":-2,""depth_um"":43.096329999999995},{""row_index"":76543,""relative_row"":-1,""depth_um"":43.09635},{""row_index"":76544,""relative_row"":0,""depth_um"":43.09636},{""row_index"":76545,""relative_row"":1,""depth_um"":43.09636},{""row_index"":76546,""relative_row"":2,""depth_um"":43.09634},{""row_index"":76547,""relative_row"":3,""depth_um"":43.09632},{""row_index"":76548,""relative_row"":4,""depth_um"":43.09628},{""row_index"":76549,""relative_row"":5,""depth_um"":43.09623},{""row_index"":76550,""relative_row"":6,""depth_um"":43.09617},{""row_index"":76551,""relative_row"":7,""depth_um"":43.0961},{""row_index"":76552,""relative_row"":8,""depth_um"":43.09603},{""row_index"":76553,""relative_row"":9,""depth_um"":43.09594},{""row_index"":76554,""relative_row"":10,""depth_um"":43.095839999999995}]",PASS,True
P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094,new-data,False,109.741517589,0.915030812968,79.97596624090001,303.804431165,27.37239,52988,52988,0.0009629381,before_T0,inside_active_region,0.4583776676268826,False,0.0013245455593661908,-0.0003616074593661908,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,53091,Conduction,103.0,290.0,True,True,no_Keyhole,,True,0.3142467392193634,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,Phase4_consensus_depth_hard_case,True,False,False,P-109p741517589_VX-0p915030812968_LS-7p99759662409e-05_ST-303p804431165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p27208541466e-06_H-0e4c2fc094/monitor/position-bounds_melt.dat,065b71f9554625a5375ac3c43b7ef93127eca531799da18940f96d7bbdc2a8f4,10,27.37239,27.3722,27.37239,0.00018999999999991246,0.0,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":52978,""relative_row"":-10,""depth_um"":27.37151},{""row_index"":52979,""relative_row"":-9,""depth_um"":27.37169},{""row_index"":52980,""relative_row"":-8,""depth_um"":27.37184},{""row_index"":52981,""relative_row"":-7,""depth_um"":27.37197},{""row_index"":52982,""relative_row"":-6,""depth_um"":27.37208},{""row_index"":52983,""relative_row"":-5,""depth_um"":27.37218},{""row_index"":52984,""relative_row"":-4,""depth_um"":27.372249999999998},{""row_index"":52985,""relative_row"":-3,""depth_um"":27.37231},{""row_index"":52986,""relative_row"":-2,""depth_um"":27.372349999999997},{""row_index"":52987,""relative_row"":-1,""depth_um"":27.37238},{""row_index"":52988,""relative_row"":0,""depth_um"":27.37239},{""row_index"":52989,""relative_row"":1,""depth_um"":27.37239},{""row_index"":52990,""relative_row"":2,""depth_um"":27.37238},{""row_index"":52991,""relative_row"":3,""depth_um"":27.372349999999997},{""row_index"":52992,""relative_row"":4,""depth_um"":27.37232},{""row_index"":52993,""relative_row"":5,""depth_um"":27.37227},{""row_index"":52994,""relative_row"":6,""depth_um"":27.37222},{""row_index"":52995,""relative_row"":7,""depth_um"":27.37216},{""row_index"":52996,""relative_row"":8,""depth_um"":27.37208},{""row_index"":52997,""relative_row"":9,""depth_um"":27.37201},{""row_index"":52998,""relative_row"":10,""depth_um"":27.37192}]",PASS,True
P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780,new-data,False,111.098510779,0.492021331775,48.010846925399996,345.911753718,54.88141,62644,62644,0.001138299,before_T0,inside_active_region,0.5419078019706053,False,0.002463307831852795,-0.0013250088318527951,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,62592,Conduction,52.0,540.0,True,True,no_Keyhole,,True,0.20307868540034305,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,Phase4_consensus_depth_hard_case,True,False,False,P-111p098510779_VX-0p492021331775_LS-4p80108469254e-05_ST-345p911753718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p80469807196e-06_H-0602c4a780/monitor/position-bounds_melt.dat,dfa9394fe1cecc8a6f0d7a1c97d8a56d18f78882e75bae520fec7520e5df80d3,10,54.88141,54.88117,54.8814,0.000240000000005125,1.0000000003174137e-05,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":62634,""relative_row"":-10,""depth_um"":54.880570000000006},{""row_index"":62635,""relative_row"":-9,""depth_um"":54.88073},{""row_index"":62636,""relative_row"":-8,""depth_um"":54.88087},{""row_index"":62637,""relative_row"":-7,""depth_um"":54.881},{""row_index"":62638,""relative_row"":-6,""depth_um"":54.88111},{""row_index"":62639,""relative_row"":-5,""depth_um"":54.8812},{""row_index"":62640,""relative_row"":-4,""depth_um"":54.881269999999994},{""row_index"":62641,""relative_row"":-3,""depth_um"":54.88133},{""row_index"":62642,""relative_row"":-2,""depth_um"":54.88137},{""row_index"":62643,""relative_row"":-1,""depth_um"":54.8814},{""row_index"":62644,""relative_row"":0,""depth_um"":54.88141},{""row_index"":62645,""relative_row"":1,""depth_um"":54.8814},{""row_index"":62646,""relative_row"":2,""depth_um"":54.88137},{""row_index"":62647,""relative_row"":3,""depth_um"":54.88133},{""row_index"":62648,""relative_row"":4,""depth_um"":54.88128},{""row_index"":62649,""relative_row"":5,""depth_um"":54.88122},{""row_index"":62650,""relative_row"":6,""depth_um"":54.88114},{""row_index"":62651,""relative_row"":7,""depth_um"":54.88105},{""row_index"":62652,""relative_row"":8,""depth_um"":54.88096},{""row_index"":62653,""relative_row"":9,""depth_um"":54.88085},{""row_index"":62654,""relative_row"":10,""depth_um"":54.88074}]",PASS,True
P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094,new-data,False,113.729503671,0.646987288946,82.8088886776,328.878079062,35.401709999999994,45603,45603,0.0008288207,before_T0,inside_active_region,0.39449303194664315,False,0.0018732980086431932,-0.0010444773086431933,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,45539,Conduction,64.0,410.0,True,True,no_Keyhole,,True,0.5348605769895136,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,Phase4_consensus_depth_hard_case,True,False,False,P-113p729503671_VX-0p646987288946_LS-8p28088886776e-05_ST-328p878079062_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p45628343159e-06_H-0e4c2fc094/monitor/position-bounds_melt.dat,6af28b1a4d4d59c9126e05eeabafb0158e51407e22ad55375251e84ec71c73d3,10,35.401709999999994,35.390365,35.40161,0.0113449999999915,9.999999999621423e-05,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":45593,""relative_row"":-10,""depth_um"":35.349199999999996},{""row_index"":45594,""relative_row"":-9,""depth_um"":35.359930000000006},{""row_index"":45595,""relative_row"":-8,""depth_um"":35.36923},{""row_index"":45596,""relative_row"":-7,""depth_um"":35.37718},{""row_index"":45597,""relative_row"":-6,""depth_um"":35.383860000000006},{""row_index"":45598,""relative_row"":-5,""depth_um"":35.38937},{""row_index"":45599,""relative_row"":-4,""depth_um"":35.39376},{""row_index"":45600,""relative_row"":-3,""depth_um"":35.397130000000004},{""row_index"":45601,""relative_row"":-2,""depth_um"":35.39953},{""row_index"":45602,""relative_row"":-1,""depth_um"":35.401039999999995},{""row_index"":45603,""relative_row"":0,""depth_um"":35.401709999999994},{""row_index"":45604,""relative_row"":1,""depth_um"":35.40161},{""row_index"":45605,""relative_row"":2,""depth_um"":35.40079},{""row_index"":45606,""relative_row"":3,""depth_um"":35.39931},{""row_index"":45607,""relative_row"":4,""depth_um"":35.39721},{""row_index"":45608,""relative_row"":5,""depth_um"":35.394549999999995},{""row_index"":45609,""relative_row"":6,""depth_um"":35.39136},{""row_index"":45610,""relative_row"":7,""depth_um"":35.38769},{""row_index"":45611,""relative_row"":8,""depth_um"":35.38358},{""row_index"":45612,""relative_row"":9,""depth_um"":35.37905},{""row_index"":45613,""relative_row"":10,""depth_um"":35.37415}]",PASS,True
P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053,new-data,False,115.973342836,0.629021136955,58.169479874400004,308.264473639,47.09942,71275,71275,0.001295045,before_T0,inside_active_region,0.6165710776044776,False,0.0019268032960976734,-0.0006317582960976733,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,71334,Conduction,59.0,422.0,True,True,no_Keyhole,,True,0.23060355745281755,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,Phase4_consensus_depth_hard_case,True,False,False,P-115p973342836_VX-0p629021136955_LS-5p81694798744e-05_ST-308p264473639_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p66925039494e-06_H-27614c4053/monitor/position-bounds_melt.dat,a05ae880527f88df94b50adc774ef0616f6e3297c1a953903245e6ea86ea3040,10,47.09942,47.099315000000004,47.09942,0.0001049999999978013,0.0,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":71265,""relative_row"":-10,""depth_um"":47.099019999999996},{""row_index"":71266,""relative_row"":-9,""depth_um"":47.09909},{""row_index"":71267,""relative_row"":-8,""depth_um"":47.09915},{""row_index"":71268,""relative_row"":-7,""depth_um"":47.09921},{""row_index"":71269,""relative_row"":-6,""depth_um"":47.09926},{""row_index"":71270,""relative_row"":-5,""depth_um"":47.0993},{""row_index"":71271,""relative_row"":-4,""depth_um"":47.09934},{""row_index"":71272,""relative_row"":-3,""depth_um"":47.09937},{""row_index"":71273,""relative_row"":-2,""depth_um"":47.09939},{""row_index"":71274,""relative_row"":-1,""depth_um"":47.09941},{""row_index"":71275,""relative_row"":0,""depth_um"":47.09942},{""row_index"":71276,""relative_row"":1,""depth_um"":47.09942},{""row_index"":71277,""relative_row"":2,""depth_um"":47.09942},{""row_index"":71278,""relative_row"":3,""depth_um"":47.09941},{""row_index"":71279,""relative_row"":4,""depth_um"":47.09939},{""row_index"":71280,""relative_row"":5,""depth_um"":47.099360000000004},{""row_index"":71281,""relative_row"":6,""depth_um"":47.09933},{""row_index"":71282,""relative_row"":7,""depth_um"":47.09928},{""row_index"":71283,""relative_row"":8,""depth_um"":47.09923},{""row_index"":71284,""relative_row"":9,""depth_um"":47.09917},{""row_index"":71285,""relative_row"":10,""depth_um"":47.099109999999996}]",PASS,True
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,new-data,False,324.489523844,0.639524903021,74.699050731,392.096101418,106.0038,107618,107618,0.001955062,after_T0,after_active_region,0.9309596103772524,False,0.0018951568488963155,5.990515110368454e-05,True,False,,,0,0,False,False,False,no_Keyhole,False,,False,107544,Scanning Stopped,74.0,415.0,True,True,no_Keyhole,,True,23.57424146891941,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,highest_max_depth_non_Keyhole,True,False,False,P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3/monitor/position-bounds_melt.dat,74269dd2811dd26e808d04c16c085c5f1303af4f0c0183c2408728dd9b9a0fe9,10,106.0038,106.00210000000001,106.00370000000001,0.0016999999999853799,9.99999999891088e-05,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":107608,""relative_row"":-10,""depth_um"":105.9979},{""row_index"":107609,""relative_row"":-9,""depth_um"":105.999},{""row_index"":107610,""relative_row"":-8,""depth_um"":105.9999},{""row_index"":107611,""relative_row"":-7,""depth_um"":106.0008},{""row_index"":107612,""relative_row"":-6,""depth_um"":106.00160000000001},{""row_index"":107613,""relative_row"":-5,""depth_um"":106.0022},{""row_index"":107614,""relative_row"":-4,""depth_um"":106.0027},{""row_index"":107615,""relative_row"":-3,""depth_um"":106.0031},{""row_index"":107616,""relative_row"":-2,""depth_um"":106.0035},{""row_index"":107617,""relative_row"":-1,""depth_um"":106.00370000000001},{""row_index"":107618,""relative_row"":0,""depth_um"":106.0038},{""row_index"":107619,""relative_row"":1,""depth_um"":106.00370000000001},{""row_index"":107620,""relative_row"":2,""depth_um"":106.00359999999999},{""row_index"":107621,""relative_row"":3,""depth_um"":106.0034},{""row_index"":107622,""relative_row"":4,""depth_um"":106.003},{""row_index"":107623,""relative_row"":5,""depth_um"":106.00259999999999},{""row_index"":107624,""relative_row"":6,""depth_um"":106.00200000000001},{""row_index"":107625,""relative_row"":7,""depth_um"":106.0013},{""row_index"":107626,""relative_row"":8,""depth_um"":106.0006},{""row_index"":107627,""relative_row"":9,""depth_um"":105.99969999999999},{""row_index"":107628,""relative_row"":10,""depth_um"":105.9987}]",PASS,True
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,new-data,False,328.176471421,0.746856862244,57.8341655667,308.284457774,102.5376,91124,91124,0.001655518,after_T0,after_active_region,0.7882767151964982,False,0.001622800915771778,3.271708422822187e-05,True,False,,,0,0,False,False,False,no_Keyhole,False,,False,91017,Scanning Stopped,107.0,356.0,True,True,no_Keyhole,,True,13.858716860028386,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,highest_max_depth_non_Keyhole,True,False,False,P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2/monitor/position-bounds_melt.dat,53244c0472579c4c2a12bf1afad2636a56d32021016c0e38d26725c3f4cfba35,10,102.5376,102.5322,102.53750000000001,0.00539999999999452,9.99999999891088e-05,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":91114,""relative_row"":-10,""depth_um"":102.5196},{""row_index"":91115,""relative_row"":-9,""depth_um"":102.52319999999999},{""row_index"":91116,""relative_row"":-8,""depth_um"":102.5264},{""row_index"":91117,""relative_row"":-7,""depth_um"":102.52919999999999},{""row_index"":91118,""relative_row"":-6,""depth_um"":102.53150000000001},{""row_index"":91119,""relative_row"":-5,""depth_um"":102.5335},{""row_index"":91120,""relative_row"":-4,""depth_um"":102.535},{""row_index"":91121,""relative_row"":-3,""depth_um"":102.5362},{""row_index"":91122,""relative_row"":-2,""depth_um"":102.53699999999999},{""row_index"":91123,""relative_row"":-1,""depth_um"":102.53750000000001},{""row_index"":91124,""relative_row"":0,""depth_um"":102.5376},{""row_index"":91125,""relative_row"":1,""depth_um"":102.5373},{""row_index"":91126,""relative_row"":2,""depth_um"":102.53670000000001},{""row_index"":91127,""relative_row"":3,""depth_um"":102.5358},{""row_index"":91128,""relative_row"":4,""depth_um"":102.5345},{""row_index"":91129,""relative_row"":5,""depth_um"":102.5329},{""row_index"":91130,""relative_row"":6,""depth_um"":102.53099999999999},{""row_index"":91131,""relative_row"":7,""depth_um"":102.5288},{""row_index"":91132,""relative_row"":8,""depth_um"":102.52629999999999},{""row_index"":91133,""relative_row"":9,""depth_um"":102.5235},{""row_index"":91134,""relative_row"":10,""depth_um"":102.5204}]",PASS,True
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,new-data,False,335.17845091,0.53366627312,73.5439468085,327.916348879,98.71385,80491,80491,0.001462414,before_T0,inside_active_region,0.696294950648362,False,0.002271082249425701,-0.0008086682494257008,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,80601,Conduction,110.0,498.0,True,True,no_Keyhole,,True,0.14834760289389975,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method,highest_max_depth_non_Keyhole,True,False,False,P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1/monitor/position-bounds_melt.dat,073d4d723871587056c10bfdfabf12a71971e1c92c8e466e9d21bbc1b2768279,10,98.71385,98.71379,98.71385,5.999999999062311e-05,0.0,False,center exceeds every +/-10-row valid neighbour by >5 um and >10% of center,"[{""row_index"":80481,""relative_row"":-10,""depth_um"":98.71361},{""row_index"":80482,""relative_row"":-9,""depth_um"":98.71365},{""row_index"":80483,""relative_row"":-8,""depth_um"":98.71369},{""row_index"":80484,""relative_row"":-7,""depth_um"":98.71372},{""row_index"":80485,""relative_row"":-6,""depth_um"":98.71375},{""row_index"":80486,""relative_row"":-5,""depth_um"":98.71378},{""row_index"":80487,""relative_row"":-4,""depth_um"":98.7138},{""row_index"":80488,""relative_row"":-3,""depth_um"":98.71382},{""row_index"":80489,""relative_row"":-2,""depth_um"":98.71383},{""row_index"":80490,""relative_row"":-1,""depth_um"":98.71384},{""row_index"":80491,""relative_row"":0,""depth_um"":98.71385},{""row_index"":80492,""relative_row"":1,""depth_um"":98.71385},{""row_index"":80493,""relative_row"":2,""depth_um"":98.71385},{""row_index"":80494,""relative_row"":3,""depth_um"":98.71384},{""row_index"":80495,""relative_row"":4,""depth_um"":98.71383},{""row_index"":80496,""relative_row"":5,""depth_um"":98.71382},{""row_index"":80497,""relative_row"":6,""depth_um"":98.7138},{""row_index"":80498,""relative_row"":7,""depth_um"":98.71378},{""row_index"":80499,""relative_row"":8,""depth_um"":98.71375},{""row_index"":80500,""relative_row"":9,""depth_um"":98.71372},{""row_index"":80501,""relative_row"":10,""depth_um"":98.71368}]",PASS,True
