target,method_a,method_b,simulation_id,numeric_simulation_id,absolute_error_a_um,absolute_error_b_um,absolute_error_difference_b_minus_a_um,method_b_outcome
depth,A_tiny_jitter,B_learned_nugget,sim_00046,46,1.0535626028783869,1.5796694430823734,0.5261068402039866,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00047,47,0.1769985033361933,0.3826250093478123,0.205626506011619,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00048,48,1.2273520067218726,1.3918031420324866,0.16445113531061395,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00049,49,6.273985078466332,3.503851448975709,-2.7701336294906227,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00050,50,3.834377281572756,3.413765135029984,-0.42061214654277235,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00051,51,0.750880505660632,0.8451670897294861,0.09428658406885404,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00052,52,5.0297208877609805,1.6472105565310995,-3.3825103312298808,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00053,53,2.274679090188279,1.358390705644176,-0.916288384544103,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00054,54,2.5514495501691528,1.416548561723765,-1.1349009884453878,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00055,55,5.589721133334479,3.4184917616820627,-2.1712293716524167,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00056,56,1.3669971770714966,0.7592593556284228,-0.6077378214430738,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00057,57,5.095104754749833,4.257418324681581,-0.8376864300682527,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00058,58,0.9624126632364352,0.4475926593159158,-0.5148200039205193,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00059,59,0.3210727070438537,0.0427402662250244,-0.2783324408188293,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00060,60,2.5970692726072717,1.7879807174915854,-0.8090885551156863,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00061,61,6.3946380077983065,4.806836942698972,-1.5878010650993346,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00062,62,0.116029365029199,0.3634725627098945,0.24744319768069548,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00063,63,3.200247282284032,1.5499466240951063,-1.650300658188926,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00064,64,4.547092412685032,3.237429750745882,-1.30966266193915,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00065,65,2.447320543271424,1.4752072892745005,-0.9721132539969233,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00066,66,0.7701562304300467,0.3590542868848487,-0.41110194354519797,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00067,67,0.1773650116390683,1.0858668538521954,0.9085018422131271,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00068,68,0.3601756238389555,0.984828345245063,0.6246527214061075,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00069,69,1.5379257237703428,2.642121785403475,1.1041960616331323,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00070,70,2.130205470828173,1.3021260017098155,-0.8280794691183575,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00071,71,0.2857212128566857,2.32210444936581,2.036383236509124,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00072,72,0.2213492463828643,1.3629472592742786,1.1415980128914143,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00073,73,1.6266486430545015,2.8879002111979304,1.2612515681434289,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00074,74,1.6070276456737176,1.450423811202782,-0.1566038344709355,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00075,75,2.302310709235975,1.054142397271562,-1.2481683119644131,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00076,76,1.596616422916,0.1616041904179681,-1.435012232498032,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00077,77,5.144587047901624,5.004458953552756,-0.1401280943488672,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00078,78,1.745712464270639,1.5966707228222816,-0.14904174144835736,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00079,79,1.2082011440052582,0.9404899702787404,-0.26771117372651787,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00080,80,0.1651058029058845,0.1355998364023918,-0.029505966503492714,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00081,81,2.2164673088889515,2.3583547710015864,0.14188746211263492,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00082,82,3.5450853799355144,3.541359358954722,-0.003726020980792555,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00083,83,1.8243926691138483,1.7023168658150991,-0.12207580329874923,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00084,84,0.9354382778492648,0.4016597728503299,-0.533778504998935,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00085,85,4.112567854404162,5.481716591823385,1.3691487374192235,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00086,86,2.6300314358485863,0.6132276361691851,-2.0168037996794013,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00087,87,2.7840445375314147,2.7876784295848296,0.003633892053414911,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00088,88,0.6877901920786655,0.0477578831457137,-0.6400323089329518,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00089,89,1.2576910910426733,2.061622496808724,0.8039314057660505,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00090,90,0.5943100339913769,3.5083408952803268,2.91403086128895,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00091,91,0.240361226183964,1.094272961901801,0.853911735717837,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00092,92,1.8341893441464092,1.0827791867731875,-0.7514101573732217,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00093,93,1.6955820459072228,1.5498640208174237,-0.14571802508979914,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00094,94,1.049536572961138,0.9922390698742304,-0.05729750308690751,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00095,95,0.3585122313328241,6.022972808586005,5.66446057725318,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00096,96,0.3873864910177644,0.9686161976285064,0.5812297066107419,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00097,97,1.1474620989463773,1.669096729712109,0.5216346307657318,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00098,98,0.982288722389086,2.45330809334358,1.4710193709544939,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00099,99,0.4848826232261487,0.9574829697156132,0.4726003464894645,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00100,100,2.1349771799976622,3.6520705031614256,1.5170933231637633,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00101,101,20.257079125701168,22.04904280263449,1.791963676933321,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00102,102,3.5589911428822205,2.7270513402569776,-0.8319398026252429,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00103,103,6.241557035034475,2.9646289920309528,-3.2769280430035224,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00104,104,0.112695723654653,0.276371101363388,0.163675377708735,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00105,105,3.4928922281226136,2.32190089801378,-1.1709913301088335,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00106,106,0.547408086015821,0.9670927780087551,0.4196846919929341,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00107,107,3.372973785588954,1.5344617916322676,-1.8385119939566863,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00108,108,2.2578118734563333,1.9153597912879547,-0.3424520821683785,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00109,109,0.1267088694286968,0.6391914915383339,0.512482622109637,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00110,110,0.0486479256367431,0.6223596572580377,0.5737117316212945,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00111,111,0.5366142608180553,0.7127948145829208,0.17618055376486552,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00112,112,0.4339046072078645,0.0006661475233258,-0.4332384596845387,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00113,113,0.4242145306274025,0.0296787806353719,-0.3945357499920306,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00114,114,0.4718942957366181,0.7553519178769434,0.2834576221403253,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00115,115,2.949529782131308,5.790407883785733,2.840878101654425,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00116,116,0.3373378418176287,1.0018567709291943,0.6645189291115656,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00117,117,3.435757035417822,2.0443488778989263,-1.391408157518896,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00118,118,0.6240318709782571,1.644908683989101,1.0208768130108439,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00119,119,2.7815050821913587,1.5087072672611157,-1.272797814930243,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00120,120,0.4551954548118715,0.4319600793872382,-0.02323537542463333,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00121,121,0.4619972645209174,0.871565408035984,0.40956814351506665,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00122,122,4.497059591055944,0.4642326037601663,-4.032826987295778,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00123,123,5.230632152542228,6.327577137713945,1.0969449851717172,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00124,124,7.271127849145728,8.2215458943609,0.9504180452151729,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00125,125,0.1666860415878375,2.05192314330003,1.8852371017121925,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00126,126,2.906108555107678,4.325543736400263,1.419435181292585,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00127,127,0.019672074737592,0.240296240765339,0.220624166027747,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00128,128,1.7738900938141882,1.8264679497676468,0.05257785595345865,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00129,129,1.863881792619168,1.56113941269912,-0.30274237992004793,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00130,130,0.053577867195024,0.3245930046511702,0.2710151374561462,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00131,131,2.067311512292626,1.166209953803282,-0.9011015584893443,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00132,132,1.3226384198975722,0.3251924874819494,-0.9974459324156228,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00133,133,8.50840345969553,0.2647136849229383,-8.24368977477259,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00134,134,0.2316544182873201,0.3026817144997977,0.07102729621247758,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00135,135,5.727232807507733,2.9411233216558657,-2.786109485851867,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00137,137,1.5787464701504916,3.932507513032249,2.3537610428817572,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00138,138,2.751798911330127,0.2041457471198526,-2.547653164210274,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00139,139,7.414523817712251,1.5038972204162633,-5.9106265972959875,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00140,140,4.178113243949582,0.0865249593308732,-4.091588284618709,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00141,141,0.9428216864022616,0.965294701328972,0.02247301492671039,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00142,142,0.0796559520092046,1.5388758772050863,1.4592199251958817,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00143,143,7.33068780301604,0.6382084936383734,-6.692479309377666,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00144,144,6.242776420889175,1.595398510261365,-4.64737791062781,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00145,145,3.218357985464777,1.874521651186868,-1.343836334277909,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00146,146,3.912501329472661,2.09264318783584,-1.819858141636821,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00147,147,4.896408313203537,1.5975268848815,-3.298881428322037,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00148,148,1.7839651554243154,1.6205837096637978,-0.1633814457605176,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00149,149,0.0017762272860295,1.0586872704327843,1.0569110431467548,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00150,150,0.120545668475863,0.5240545082939647,0.4035088398181017,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00151,151,1.8981559324320576,0.4407356180772588,-1.4574203143547988,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00152,152,9.116795439771153,2.03994161751816,-7.076853822252993,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00153,153,3.5177396067040547,0.9952442654338328,-2.522495341270222,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00154,154,15.76539611808982,3.316528755474673,-12.448867362615147,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00155,155,6.799086255638358,1.2331645373444822,-5.565921718293875,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00156,156,3.7595871247539314,0.0982000400823146,-3.6613870846716168,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00157,157,3.295482418988776,1.0160366029808543,-2.2794458160079216,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00158,158,2.901141855730877,1.3939704689579244,-1.5071713867729524,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00159,159,4.132823107113495,0.3293771194631034,-3.8034459876503917,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00160,160,1.6400046198896518,1.4669826976883868,-0.173021922201265,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00161,161,3.223758235741613,1.860068117231009,-1.363690118510604,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00162,162,5.037594112433922,1.0542577143497525,-3.9833363980841696,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00163,163,4.584798086929126,3.741647178760502,-0.8431509081686244,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00164,164,3.955669113306613,2.007453584424944,-1.948215528881669,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00165,165,2.1614300084230145,0.7625236536295255,-1.398906354793489,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00166,166,4.307692678771282,1.4248811699964603,-2.8828115087748216,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00167,167,1.856831426317143,0.3524943291386009,-1.5043370971785421,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00168,168,1.0573191637033723,0.4525947623628639,-0.6047244013405084,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00169,169,4.915127943884393,1.5233262470862172,-3.3918016967981757,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00170,170,0.2316887205892754,1.0176075334701338,0.7859188128808584,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00171,171,0.922287303750501,0.358819599391353,-0.5634677043591481,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00172,172,2.789557891155251,1.002699331858821,-1.7868585592964301,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00173,173,2.301529314861213,0.7249842570578551,-1.576545057803358,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00174,174,1.76822875410614,0.8750684530601447,-0.8931603010459954,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00175,175,0.8166489396256829,1.9704356172247053,1.1537866775990224,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00176,176,1.4031519646920323,0.5296183256956724,-0.8735336389963599,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00177,177,2.167363929691412,1.6880163748727597,-0.4793475548186521,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00178,178,0.7526278233891759,1.2326424993595708,0.48001467597039493,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00179,179,0.0771835374128784,0.8940623825059006,0.8168788450930222,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00180,180,2.6163848755593198,3.124068495006036,0.5076836194467162,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00181,181,0.4688177791201582,1.506835334920055,1.0380175557998967,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00182,182,0.0679358128303775,2.0356338308663453,1.9676980180359678,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00183,183,3.3712478322955235,0.9884158241164088,-2.382832008179115,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00184,184,1.340016353375674,1.000672259768102,-0.339344093607572,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00185,185,1.0428722268089032,1.5342208925494203,0.49134866574051705,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00186,186,0.9988616927195012,1.5102260360832886,0.5113643433637874,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00187,187,1.2776118533617264,2.827400416339181,1.5497885629774544,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00188,188,3.032127202560744,0.3760316727387547,-2.6560955298219895,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00189,189,3.1832583218782204,2.4875531069012595,-0.6957052149769609,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00190,190,1.8343587548876528,1.9719742813520256,0.1376155264643728,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00191,191,0.1908153755780262,0.0736106101041258,-0.1172047654739004,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00192,192,1.7838741258311543,0.2325415990522472,-1.551332526778907,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00193,193,0.4284379736399089,0.6128217263399591,0.18438375270005025,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00194,194,1.2426943463610556,1.2846802403833308,0.04198589402227526,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00195,195,0.3195339055004851,0.7386023969388091,0.41906849143832403,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00196,196,5.149678405470475,3.4317706745534267,-1.717907730917048,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00197,197,1.2778119686843752,1.6334744808393324,0.35566251215495726,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00198,198,2.0062051668319967,1.4815967652386988,-0.5246084015932979,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00199,199,7.183650345759219,3.9847387985212,-3.1989115472380187,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00200,200,0.6810285913946075,0.5100145573817088,-0.17101403401289872,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00201,201,3.838024200251297,1.4790886830705574,-2.35893551718074,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00202,202,1.9318333854016885,0.8238809464155707,-1.1079524389861177,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00203,203,16.50563577756374,19.18466722855481,2.679031450991072,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00204,204,1.845220748437633,0.517564050117997,-1.327656698319636,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00205,205,0.9583672593513696,0.3592316587557533,-0.5991356005956163,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00206,206,0.8571085180983999,1.5076860522486086,0.6505775341502087,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00207,207,0.4083205284454436,0.9037147908364176,0.495394262390974,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00208,208,5.570353483556616,4.093681386035968,-1.4766720975206482,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00209,209,0.649248609723216,1.5017318344667956,0.8524832247435796,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00210,210,0.8107204069662544,1.284259125611129,0.47353871864487473,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00211,211,1.7933915355811365,1.1313498277628256,-0.662041707818311,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00212,212,1.1621086104852196,0.4363224955084632,-0.7257861149767564,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00213,213,0.6098565644694247,0.97782746372107,0.3679708992516453,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00214,214,1.9311652475289092,3.980513093403246,2.049347845874337,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00215,215,0.7122431590294838,10.642164141676702,9.929920982647218,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00216,216,2.160899097781765,1.5995357941087605,-0.5613633036730046,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00217,217,1.720702321010748,5.851285927363122,4.130583606352374,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00218,218,0.5186045746675774,0.1466502289541296,-0.37195434571344776,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00219,219,2.1044855100620765,2.824008730216434,0.7195232201543575,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00220,220,0.310565840102555,0.6888464176109608,0.37828057750840577,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00221,221,0.4211459573468019,0.7460127165801751,0.3248667592333732,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00222,222,8.671266148887483,6.531959088203934,-2.1393070606835494,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00223,223,3.192824165486371,1.233766277414972,-1.9590578880713991,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00224,224,3.9392556972921255,5.0584707916674745,1.119215094375349,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00225,225,8.626353307965601,5.625703877476028,-3.000649430489573,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00226,226,2.310150324886166,3.0222110246448324,0.7120606997586663,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00227,227,1.76862481833421,0.9105988629708506,-0.8580259553633593,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00228,228,1.005100436088142,2.5392887668092783,1.5341883307211364,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00229,229,1.6411742655905783,2.783286872662728,1.1421126070721495,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00230,230,24.845952519084165,15.019955680080628,-9.825996839003537,improved
depth,A_tiny_jitter,B_learned_nugget,sim_00231,231,1.0559375435549825,1.5914436863522567,0.5355061427972743,worsened
depth,A_tiny_jitter,B_learned_nugget,sim_00232,232,6.487534549105931,2.351823515339888,-4.135711033766043,improved
