simulation_id,numeric_simulation_id,response,candidate,value_m,available,window_observation_count,window_cv,absolute_relative_trend,relative_difference_from_selected,laser_exits_domain_before_recording_end
sim_00242,242,melt_pool_depth_below_surface,final_recorded,,False,0,,,,True
sim_00001,1,melt_pool_depth_below_surface,full_melt_present_median,5.069144e-05,True,68685,0.17635056452029,0.3779914298122969,0.0003697481709296902,False
sim_00002,2,melt_pool_depth_below_surface,full_melt_present_median,2.288719e-05,True,78809,0.5058913838412558,0.7291891957638704,0.1415217111209093,True
sim_00003,3,melt_pool_depth_below_surface,full_melt_present_median,3.480771e-05,True,53638,0.26002739917455825,0.5972139266831947,0.0008939731228249839,False
sim_00004,4,melt_pool_depth_below_surface,full_melt_present_median,4.65018e-05,True,86427,0.32030066067216717,0.8813478026909354,0.004576096944113381,False
sim_00005,5,melt_pool_depth_below_surface,full_melt_present_median,5.878625e-05,True,68695,0.21317265664597926,0.6138424416874027,0.11757551503876167,False
sim_00006,6,melt_pool_depth_below_surface,full_melt_present_median,2.679329e-05,True,84822,0.5053639832625967,0.8859127053297277,0.0032074623398012847,True
sim_00007,7,melt_pool_depth_below_surface,full_melt_present_median,4.6820869999999995e-05,True,81836,0.3352628748545631,0.9694273537233666,0.07807217091854173,False
sim_00008,8,melt_pool_depth_below_surface,full_melt_present_median,3.8632185e-05,True,99324,0.47490785467932717,0.7974725533307885,0.0013040736888884038,True
sim_00009,9,melt_pool_depth_below_surface,full_melt_present_median,5.082688e-05,True,50863,0.30306481328867496,0.8604117724884954,0.06892127459550637,False
sim_00010,10,melt_pool_depth_below_surface,full_melt_present_median,4.67449e-05,True,52004,0.2913890065911302,0.7593634003647921,0.0016658515384566446,False
sim_00011,11,melt_pool_depth_below_surface,full_melt_present_median,3.473026e-05,True,76273,0.451579232731392,0.7282509566934994,0.002072558809897756,True
sim_00012,12,melt_pool_depth_below_surface,full_melt_present_median,5.44764e-05,True,93297,0.25426272408614853,0.6318043449618292,0.004090118250175968,False
sim_00013,13,melt_pool_depth_below_surface,full_melt_present_median,3.8762025e-05,True,100316,0.32096798020751904,0.19536046943157112,0.001789351452815843,True
sim_00014,14,melt_pool_depth_below_surface,full_melt_present_median,4.673935e-05,True,76235,0.3796371820313842,1.1547070421598773,0.08013559233970988,False
sim_00015,15,melt_pool_depth_below_surface,full_melt_present_median,5.451275e-05,True,97713,0.22774045060423226,0.2823677999641431,0.16530358036480222,False
sim_00016,16,melt_pool_depth_below_surface,full_melt_present_median,5.47407e-05,True,84827,0.2924565556965858,0.7595145505855077,0.0006571225226348044,False
sim_00017,17,melt_pool_depth_below_surface,full_melt_present_median,5.015249e-05,True,68708,0.15883500001237544,0.33221041635814325,0.0074847567914159766,False
sim_00018,18,melt_pool_depth_below_surface,full_melt_present_median,2.683727e-05,True,80593,0.5313266036410151,0.8839194109525157,0.12251854947108712,True
sim_00019,19,melt_pool_depth_below_surface,full_melt_present_median,5.472932e-05,True,92898,0.25214655457542107,0.595062808288411,0.0007044272283582522,False
sim_00020,20,melt_pool_depth_below_surface,full_melt_present_median,4.261758e-05,True,82053,0.4769527127914935,0.8389860025207534,0.00439264853368521,True
sim_00021,21,melt_pool_depth_below_surface,full_melt_present_median,6.661041e-05,True,68711,0.22615539714659771,0.6894748231958374,0.10940982084553799,False
sim_00022,22,melt_pool_depth_below_surface,full_melt_present_median,5.0704145e-05,True,91636,0.2954068221986269,0.7753628908780148,0.0016556001262497315,False
sim_00023,23,melt_pool_depth_below_surface,full_melt_present_median,3.282563e-05,True,102959,0.5432161066967617,1.010993498557268,0.05565596560093275,True
sim_00024,24,melt_pool_depth_below_surface,full_melt_present_median,5.457125e-05,True,68716,0.1623951378914638,0.3362536435322722,0.003562588421067145,False
sim_00025,25,melt_pool_depth_below_surface,full_melt_present_median,4.625463e-05,True,89295,0.4542156307520782,0.7556144457627002,0.009373812371479044,True
sim_00026,26,melt_pool_depth_below_surface,full_melt_present_median,5.867352e-05,True,68717,0.17297140558646482,0.3833399819207327,0.054518476311041716,False
sim_00027,27,melt_pool_depth_below_surface,full_melt_present_median,5.076793e-05,True,68717,0.1527213638976461,0.28728822390538467,0.0015982552331206782,False
sim_00028,28,melt_pool_depth_below_surface,full_melt_present_median,5.0330545000000005e-05,True,101224,0.3707393518508602,0.36162681594555296,0.020739361802452613,True
sim_00029,29,melt_pool_depth_below_surface,full_melt_present_median,6.678726e-05,True,68718,0.33327274987273175,1.0131683695084546,0.4392469362601047,False
sim_00030,30,melt_pool_depth_below_surface,full_melt_present_median,4.232461e-05,True,93923,0.5398527684671074,1.0315661478850304,0.01065926580774202,True
sim_00031,31,melt_pool_depth_below_surface,full_melt_present_median,5.876579e-05,True,89577,0.2768728587683805,0.6820767482778743,0.0006525048567992603,False
sim_00032,32,melt_pool_depth_below_surface,full_melt_present_median,3.866737e-05,True,102442,0.48415272723472014,0.7499764994270655,0.0021139744901098865,True
sim_00033,33,melt_pool_depth_below_surface,full_melt_present_median,5.866146e-05,True,95673,0.2598657979331639,0.6027109245049496,0.006912438045787045,False
sim_00034,34,melt_pool_depth_below_surface,full_melt_present_median,4.2684515e-05,True,12106,0.3257584005574112,0.998491601462731,0.08663744058716064,False
sim_00035,35,melt_pool_depth_below_surface,full_melt_present_median,3.4906935e-05,True,97924,0.5790049669700343,1.1271953966219121,0.10021636914834739,True
sim_00036,36,melt_pool_depth_below_surface,full_melt_present_median,7.072953e-05,True,68721,0.37428005680467563,0.9915265897510642,0.17913089194816403,False
sim_00037,37,melt_pool_depth_below_surface,full_melt_present_median,4.277505e-05,True,100570,0.2822856161190584,0.056613841705538695,0.0005934547346319174,True
sim_00038,38,melt_pool_depth_below_surface,full_melt_present_median,7.074572e-05,True,68721,0.4079928558875096,1.2190459768391297,0.42106848989979584,False
sim_00039,39,melt_pool_depth_below_surface,full_melt_present_median,5.4703284999999994e-05,True,51998,0.3272135529341338,0.9552241000310796,0.06216503772630348,False
sim_00040,40,melt_pool_depth_below_surface,full_melt_present_median,4.6723105e-05,True,68722,0.14015095236086464,0.24192156253515099,0.0025541839452210024,True
sim_00041,41,melt_pool_depth_below_surface,full_melt_present_median,5.0050179999999996e-05,True,41694,0.4291545663484974,1.4052861922594482,0.14806217608819136,False
sim_00042,42,melt_pool_depth_below_surface,full_melt_present_median,4.2854485e-05,True,83810,0.5182121901753242,0.9564125451820065,0.07856303990339789,True
sim_00043,43,melt_pool_depth_below_surface,full_melt_present_median,5.423937e-05,True,76052,0.40056416256776195,1.2472882770807874,0.0765420046319856,False
sim_00044,44,melt_pool_depth_below_surface,full_melt_present_median,5.071651e-05,True,99571,0.25112570667573103,0.2915950999652991,0.017371122284508368,False
sim_00045,45,melt_pool_depth_below_surface,full_melt_present_median,5.471584e-05,True,97488,0.25345726546751846,0.5465261405341273,0.025417558649741687,False
sim_00046,46,melt_pool_depth_below_surface,full_melt_present_median,5.863857e-05,True,87072,0.330668197557534,0.9670678646809654,0.06166322329423443,False
sim_00047,47,melt_pool_depth_below_surface,full_melt_present_median,4.3184660000000004e-05,True,76768,0.46994846025218995,0.8176578622001662,0.07256821595274673,True
sim_00048,48,melt_pool_depth_below_surface,full_melt_present_median,5.8464535e-05,True,70930,0.37145650253978696,1.123930676860422,0.068132838309999,False
sim_00049,49,melt_pool_depth_below_surface,full_melt_present_median,5.082669e-05,True,68726,0.15042492647185352,0.3250730848332466,0.06641572314879567,False
sim_00050,50,melt_pool_depth_below_surface,full_melt_present_median,5.862647e-05,True,97597,0.2576625801089452,0.5312722373147885,0.07073739401563671,False
sim_00051,51,melt_pool_depth_below_surface,full_melt_present_median,6.219219e-05,True,78829,0.32713433174231715,0.9165880726240249,0.00891964810954368,False
sim_00052,52,melt_pool_depth_below_surface,full_melt_present_median,3.4828545000000004e-05,True,96004,0.5938439072822201,1.1827983193096656,0.10237039012952764,True
sim_00053,53,melt_pool_depth_below_surface,full_melt_present_median,3.8754535e-05,True,78378,0.523093592484587,0.8999230115243324,0.0859356941971846,True
sim_00054,54,melt_pool_depth_below_surface,full_melt_present_median,5.8775595e-05,True,53214,0.3054084179379374,0.8352869957019936,0.02400167715580941,False
sim_00055,55,melt_pool_depth_below_surface,full_melt_present_median,5.463985e-05,True,99979,0.253407223912842,0.2981688707291608,0.046281220253716296,True
sim_00056,56,melt_pool_depth_below_surface,full_melt_present_median,4.3030745000000004e-05,True,88616,0.5274010365778131,0.978709400315022,0.0801997233806809,True
sim_00057,57,melt_pool_depth_below_surface,full_melt_present_median,5.470713e-05,True,98805,0.2622826321009949,0.5038898592889269,0.04819919090335329,False
sim_00058,58,melt_pool_depth_below_surface,full_melt_present_median,4.816896e-05,True,102695,0.5296612519897405,0.9844967323339974,0.056164888046727535,True
sim_00059,59,melt_pool_depth_below_surface,full_melt_present_median,6.666832e-05,True,95961,0.26883038731477527,0.6333064523359827,0.00972584199959525,False
sim_00060,60,melt_pool_depth_below_surface,full_melt_present_median,4.604801e-05,True,82849,0.519229082987112,0.9860087700763197,0.017025722165095996,True
sim_00061,61,melt_pool_depth_below_surface,full_melt_present_median,5.8618994999999995e-05,True,52520,0.33669302724509637,1.0018693958630231,0.06477277513573966,False
sim_00062,62,melt_pool_depth_below_surface,full_melt_present_median,6.259515e-05,True,96261,0.2789859730117682,0.7059082300462047,0.0012870992353987854,False
sim_00063,63,melt_pool_depth_below_surface,full_melt_present_median,4.628255e-05,True,84012,0.5196320743374716,0.9862137740137445,0.011446131054345297,True
sim_00064,64,melt_pool_depth_below_surface,full_melt_present_median,6.238113e-05,True,51159,0.35455803088031146,1.072721328484481,0.06438302067424112,False
sim_00065,65,melt_pool_depth_below_surface,full_melt_present_median,4.667586e-05,True,86115,0.5277520930123342,1.0082438941248244,0.07805578138740019,True
sim_00066,66,melt_pool_depth_below_surface,full_melt_present_median,6.261576e-05,True,97365,0.27159131720131235,0.6464432738549927,0.003980920826045788,False
sim_00067,67,melt_pool_depth_below_surface,full_melt_present_median,6.667698e-05,True,92693,0.2849944849974803,0.7385804153590272,0.0013899998786876654,False
sim_00068,68,melt_pool_depth_below_surface,full_melt_present_median,4.2503455e-05,True,87274,0.572616500629722,1.1071927319733048,0.08861218068370835,True
sim_00069,69,melt_pool_depth_below_surface,full_melt_present_median,6.253838500000001e-05,True,77664,0.3654389237381977,1.0863249423550367,0.06294332099125578,False
sim_00070,70,melt_pool_depth_below_surface,full_melt_present_median,4.5535295000000004e-05,True,89782,0.5505325287745209,1.076118728357645,0.027594691450971445,True
sim_00071,71,melt_pool_depth_below_surface,full_melt_present_median,6.256719e-05,True,77294,0.36789845323951925,1.0963426956369169,0.06242503708809735,False
sim_00072,72,melt_pool_depth_below_surface,full_melt_present_median,4.2356845e-05,True,86152,0.5818948873799977,1.147960698859232,0.08679450914782702,True
sim_00073,73,melt_pool_depth_below_surface,full_melt_present_median,6.441995e-05,True,99885,0.2500135459788783,0.2885419717802885,0.051423838222273054,True
sim_00074,74,melt_pool_depth_below_surface,full_melt_present_median,5.032186e-05,True,103893,0.5325761873407953,0.9999086792289075,0.08099114509621798,True
sim_00075,75,melt_pool_depth_below_surface,full_melt_present_median,5.12005e-05,True,102606,0.5155990804376881,0.9707032980922189,0.08112476409185505,True
sim_00076,76,melt_pool_depth_below_surface,full_melt_present_median,5.828667e-05,True,102043,0.3255352727480128,0.14480909167752637,0.008774353185763448,True
sim_00077,77,melt_pool_depth_below_surface,full_melt_present_median,6.256019e-05,True,101377,0.25370495942428256,0.06451448976979458,0.04491849794090208,True
sim_00078,78,melt_pool_depth_below_surface,full_melt_present_median,6.678157e-05,True,85543,0.33084484015147864,0.9432989063608138,0.05606953655489028,False
sim_00079,79,melt_pool_depth_below_surface,full_melt_present_median,5.4645679999999996e-05,True,100806,0.4869249751212474,0.854812577372161,0.06570805693459303,True
sim_00080,80,melt_pool_depth_below_surface,full_melt_present_median,5.100712e-05,True,85528,0.48372993599218145,0.8464255472710226,0.06507370131661397,True
sim_00081,81,melt_pool_depth_below_surface,full_melt_present_median,4.9844645000000004e-05,True,97034,0.5507651279356119,1.0973480515150305,0.08929312052842388,True
sim_00082,82,melt_pool_depth_below_surface,full_melt_present_median,7.0630685e-05,True,97258,0.2735027184173127,0.6277113136201385,0.03596348363140767,False
sim_00083,83,melt_pool_depth_below_surface,full_melt_present_median,4.271423e-05,True,105084,0.6133112489071523,1.2634672731540573,0.15731529207842362,True
sim_00084,84,melt_pool_depth_below_surface,full_melt_present_median,4.546754e-05,True,98715,0.6031536645524954,1.2819613914307986,0.10566772194537132,True
sim_00085,85,melt_pool_depth_below_surface,full_melt_present_median,6.680616e-05,True,99956,0.25129221750262565,0.34384359643718876,0.05916592666649863,False
sim_00086,86,melt_pool_depth_below_surface,full_melt_present_median,4.232337e-05,True,98231,0.6231279781578591,1.3241112102756813,0.09570124792692342,True
sim_00087,87,melt_pool_depth_below_surface,full_melt_present_median,7.030452e-05,True,87233,0.33833495777707784,0.9925426407922011,0.0585097877886258,False
sim_00088,88,melt_pool_depth_below_surface,full_melt_present_median,5.867945e-05,True,102884,0.37997619668646393,0.41505679953290936,0.05335708889411945,True
sim_00089,89,melt_pool_depth_below_surface,full_melt_present_median,7.0038115e-05,True,86760,0.3414731715171707,1.004859870918161,0.06198128171037928,False
sim_00090,90,melt_pool_depth_below_surface,full_melt_present_median,7.073061e-05,True,93505,0.3196386488481563,0.9420578707921985,0.10132433132271265,False
sim_00091,91,melt_pool_depth_below_surface,full_melt_present_median,5.036023e-05,True,101411,0.5697840270969409,1.1748795166978496,0.09968583004752637,True
sim_00092,92,melt_pool_depth_below_surface,full_melt_present_median,4.7068445e-05,True,86616,0.5480156352114028,1.0961066494613583,0.07697692209188604,True
sim_00093,93,melt_pool_depth_below_surface,full_melt_present_median,4.638474e-05,True,103283,0.6114156704773281,1.3094044850737112,0.0872783978827338,True
sim_00094,94,melt_pool_depth_below_surface,full_melt_present_median,5.099838e-05,True,95935,0.5367524420404594,1.0459045683039319,0.07337150316090285,True
sim_00095,95,melt_pool_depth_below_surface,full_melt_present_median,0.00012543875,True,98904,0.4108789820541837,0.10019622324457153,0.7779343029436626,False
sim_00096,96,melt_pool_depth_below_surface,full_melt_present_median,5.8658785e-05,True,102950,0.3359745514262218,0.19203967422736515,0.06314996714728212,True
sim_00097,97,melt_pool_depth_below_surface,full_melt_present_median,6.647136e-05,True,79527,0.3867363614554566,1.1578270072681072,0.059926447502626115,False
sim_00098,98,melt_pool_depth_below_surface,full_melt_present_median,6.661008e-05,True,81293,0.37552824186585654,1.109702132016521,0.058041061497782154,False
sim_00099,99,melt_pool_depth_below_surface,full_melt_present_median,6.222128e-05,True,103817,0.48845593507528456,0.8253754408513287,0.006249542823502839,True
sim_00100,100,melt_pool_depth_below_surface,full_melt_present_median,7.468029e-05,True,94543,0.3071038965443168,0.8932898958455245,0.0971192679295422,False
sim_00101,101,melt_pool_depth_below_surface,full_melt_present_median,2.643199e-05,True,25621,0.5981627474874593,2.066746833548862,0.4744088912264411,False
sim_00102,102,melt_pool_depth_below_surface,full_melt_present_median,7.432633500000001e-05,True,91012,0.32845414708768733,0.953425724492725,0.054017163441388565,False
sim_00103,103,melt_pool_depth_below_surface,full_melt_present_median,7.079587e-05,True,98019,0.295560977962616,0.7730636093748696,0.04713395359379326,False
sim_00104,104,melt_pool_depth_below_surface,full_melt_present_median,5.87601e-05,True,102091,0.5101894824294346,0.9079949974383736,0.060937928997695144,True
sim_00105,105,melt_pool_depth_below_surface,full_melt_present_median,0.0001235049,True,98033,0.43141823620678227,0.6153793094301834,0.5707432131323676,False
sim_00106,106,melt_pool_depth_below_surface,full_melt_present_median,5.1713025e-05,True,104588,0.498807257550439,0.8300270525145013,0.11917558908393486,True
sim_00107,107,melt_pool_depth_below_surface,full_melt_present_median,7.033113e-05,True,86918,0.35836211292521347,1.0609829016170973,0.05769581052500569,False
sim_00108,108,melt_pool_depth_below_surface,full_melt_present_median,7.862094e-05,True,94140,0.2778422254381132,0.6931300251582251,0.0011722936231230155,False
sim_00109,109,melt_pool_depth_below_surface,full_melt_present_median,4.802552e-05,True,105496,0.5752935204972908,1.148269490752928,0.12400682327911391,True
sim_00110,110,melt_pool_depth_below_surface,full_melt_present_median,5.8551015e-05,True,103388,0.3352148918115304,0.16218038877318247,0.06649970241706228,True
sim_00111,111,melt_pool_depth_below_surface,full_melt_present_median,5.821721e-05,True,103887,0.4256287896116262,0.5665370070709838,0.07241530126039342,True
sim_00112,112,melt_pool_depth_below_surface,full_melt_present_median,4.709734e-05,True,99085,0.605281123948426,1.3160524710531394,0.14041235525350862,True
sim_00113,113,melt_pool_depth_below_surface,full_melt_present_median,5.554809e-05,True,97481,0.5376373469065655,1.03650271376687,0.05491651291163705,True
sim_00114,114,melt_pool_depth_below_surface,full_melt_present_median,4.9824045e-05,True,90250,0.5748847402812732,1.2095634313532206,0.09148033830948465,True
sim_00115,115,melt_pool_depth_below_surface,full_melt_present_median,8.106427e-05,True,95539,0.3103306319148311,0.8859853617588247,0.06026381361744658,False
sim_00116,116,melt_pool_depth_below_surface,full_melt_present_median,6.67418e-05,True,56576,0.27272888887821795,0.6435715545147356,0.0005018321891729086,False
sim_00117,117,melt_pool_depth_below_surface,full_melt_present_median,4.519986e-05,True,99899,0.6271278474762962,1.3770870229846806,0.11016663362592273,True
sim_00118,118,melt_pool_depth_below_surface,full_melt_present_median,7.052672e-05,True,55105,0.31702497421428577,0.8694918371897218,0.0029971556601909597,False
sim_00119,119,melt_pool_depth_below_surface,full_melt_present_median,7.47201e-05,True,98693,0.28770626551261597,0.7146646637134806,0.002184429183834256,False
sim_00120,120,melt_pool_depth_below_surface,full_melt_present_median,5.087642e-05,True,104687,0.5905676099247688,1.2617065399445782,0.13555510850158456,True
sim_00121,121,melt_pool_depth_below_surface,full_melt_present_median,5.5080140000000004e-05,True,88998,0.5164699983252693,0.9463248647891901,0.06064439153429218,True
sim_00122,122,melt_pool_depth_below_surface,full_melt_present_median,7.454707e-05,True,88106,0.3410190810179286,0.9766457755629122,0.053125674976138286,False
sim_00123,123,melt_pool_depth_below_surface,full_melt_present_median,7.4629585e-05,True,99092,0.2868251884057323,0.703208480317278,0.017774050449579585,False
sim_00124,124,melt_pool_depth_below_surface,full_melt_present_median,7.873514499999999e-05,True,97392,0.323047303127958,0.851234996789345,0.09018793734828559,False
sim_00125,125,melt_pool_depth_below_surface,full_melt_present_median,8.230408499999999e-05,True,92098,0.292337626319041,0.7626705950834946,0.004105772511779684,False
sim_00126,126,melt_pool_depth_below_surface,full_melt_present_median,8.224138e-05,True,97582,0.289080796490925,0.7409281500552295,0.010766335899215282,False
sim_00127,127,melt_pool_depth_below_surface,full_melt_present_median,5.883475e-05,True,58625,0.2502931649744378,0.5502235307380668,0.00036794517412862455,False
sim_00128,128,melt_pool_depth_below_surface,full_melt_present_median,5.4567894999999996e-05,True,105052,0.5398396347060017,1.0495616289149663,0.12915919526545636,True
sim_00129,129,melt_pool_depth_below_surface,full_melt_present_median,6.733426e-05,True,102789,0.2690373834248636,0.04047561932519496,0.04702606876206714,True
sim_00130,130,melt_pool_depth_below_surface,full_melt_present_median,5.8257655e-05,True,104692,0.4930740181687347,0.8500360736354251,0.08790758030818731,True
sim_00131,131,melt_pool_depth_below_surface,full_melt_present_median,5.8855955e-05,True,89120,0.5078468900155995,0.9224742791651779,0.05189148646842912,True
sim_00132,132,melt_pool_depth_below_surface,full_melt_present_median,5.859067e-05,True,100522,0.5507449149187843,1.0710844606778704,0.06467180157412393,True
sim_00133,133,melt_pool_depth_below_surface,full_melt_present_median,7.8612445e-05,True,81642,0.4094260512881931,0.933592587899017,0.00012687220769851462,False
sim_00134,134,melt_pool_depth_below_surface,full_melt_present_median,7.04661e-05,True,102869,0.2761753696450683,0.02140104650079106,0.002734106159289023,True
sim_00135,135,melt_pool_depth_below_surface,full_melt_present_median,8.245776e-05,True,97629,0.29558370906983183,0.7821884999233152,0.003117066565081603,False
sim_00137,137,melt_pool_depth_below_surface,full_melt_present_median,9.0022365e-05,True,99442,0.3825339595314542,0.49913830469460935,0.13548487474740165,False
sim_00138,138,melt_pool_depth_below_surface,full_melt_present_median,6.422366e-05,True,103349,0.30762448518401847,0.014173977209234129,0.07978017427586248,True
sim_00139,139,melt_pool_depth_below_surface,full_melt_present_median,7.837771499999999e-05,True,99038,0.2961947367007121,0.7592101699866878,0.0016032124822974753,False
sim_00140,140,melt_pool_depth_below_surface,full_melt_present_median,6.380765e-05,True,103635,0.3142196542901604,0.10610859905536316,0.08536905700026272,True
sim_00141,141,melt_pool_depth_below_surface,full_melt_present_median,4.7293755e-05,True,97616,0.6139864961996073,1.3247771310457,0.1376654560784015,True
sim_00142,142,melt_pool_depth_below_surface,full_melt_present_median,6.314916499999999e-05,True,58528,0.2326392318064848,0.4327438099198488,0.006241889407853368,False
sim_00143,143,melt_pool_depth_below_surface,full_melt_present_median,2.283838e-05,True,68528,0.1398959171834982,0.2013303804132065,0.0001987486713607154,False
sim_00144,144,melt_pool_depth_below_surface,full_melt_present_median,3.077498e-05,True,68535,0.1723647220483439,0.33222394754557893,0.0006721722007761464,False
sim_00145,145,melt_pool_depth_below_surface,full_melt_present_median,3.484215e-05,True,68546,0.19618873479347015,0.49969577333217324,0.0985524820811494,False
sim_00146,146,melt_pool_depth_below_surface,full_melt_present_median,3.880006e-05,True,68571,0.19795548207723984,0.4888359474266462,0.0024614482797629196,False
sim_00147,147,melt_pool_depth_below_surface,full_melt_present_median,2.284877e-05,True,68591,0.12522724048826148,0.16366069551683643,0.0014976157014103878,False
sim_00148,148,melt_pool_depth_below_surface,full_melt_present_median,3.079927e-05,True,68607,0.14904130307537172,0.24518079110689972,0.0005912227115187073,False
sim_00149,149,melt_pool_depth_below_surface,full_melt_present_median,3.4786555e-05,True,68622,0.1570466655854491,0.2732662057436851,0.0007505884708403946,False
sim_00150,150,melt_pool_depth_below_surface,full_melt_present_median,3.48095e-05,True,68623,0.1575522943218867,0.2805949814454845,0.0012787602710386714,False
sim_00151,151,melt_pool_depth_below_surface,full_melt_present_median,2.684161e-05,True,68626,0.1311151325477453,0.18994896123220792,0.00010432653310645113,False
sim_00152,152,melt_pool_depth_below_surface,full_melt_present_median,4.675317e-05,True,68631,0.2123909964900436,0.602809611300497,0.07869645273905161,False
sim_00153,153,melt_pool_depth_below_surface,full_melt_present_median,2.674649e-05,True,98399,0.41200095395546404,0.7137862946461027,0.002206642785413566,True
sim_00154,154,melt_pool_depth_below_surface,full_melt_present_median,1.484885e-05,True,67412,0.4294148441630708,0.5241411462809269,0.016805648806236775,True
sim_00155,155,melt_pool_depth_below_surface,full_melt_present_median,2.677058e-05,True,76933,0.3938273448830452,0.5938835704245397,0.0012583797157994909,True
sim_00156,156,melt_pool_depth_below_surface,full_melt_present_median,3.080345e-05,True,92514,0.23217752111398415,0.4355165216641855,0.0006373475945002205,False
sim_00157,157,melt_pool_depth_below_surface,full_melt_present_median,3.081741e-05,True,68641,0.13648145996164382,0.19923563256958418,2.3362871140986093e-05,False
sim_00158,158,melt_pool_depth_below_surface,full_melt_present_median,1.875384e-05,True,77030,0.3574232800156161,0.34454008520377516,0.0013190539661882034,True
sim_00159,159,melt_pool_depth_below_surface,full_melt_present_median,3.297676e-05,True,88092,0.4231404004325504,0.6572004950033793,0.06454906687852145,True
sim_00160,160,melt_pool_depth_below_surface,full_melt_present_median,3.080151e-05,True,98133,0.2182986484363977,0.04103490023181906,0.036908776362870675,False
sim_00161,161,melt_pool_depth_below_surface,full_melt_present_median,3.8741665e-05,True,85330,0.2920642819634885,0.7334578497681435,0.000853905664184995,False
sim_00162,162,melt_pool_depth_below_surface,full_melt_present_median,3.476572e-05,True,93089,0.23638686968503383,0.5054579089276574,0.0004910981446620356,False
sim_00163,163,melt_pool_depth_below_surface,full_melt_present_median,3.8770155e-05,True,96086,0.20948701660499428,0.33389239485612543,0.10625703267211653,False
sim_00164,164,melt_pool_depth_below_surface,full_melt_present_median,4.668181e-05,True,77721,0.30492300100261244,0.8346445758966496,0.0024356891934083093,False
sim_00165,165,melt_pool_depth_below_surface,full_melt_present_median,3.421662e-05,True,86565,0.42788359037772394,0.66531723483536,0.07753338258607106,True
sim_00166,166,melt_pool_depth_below_surface,full_melt_present_median,2.86588e-05,True,99205,0.23192545414076504,0.002197791547002572,0.06959826991020561,True
sim_00167,167,melt_pool_depth_below_surface,full_melt_present_median,3.48839e-05,True,91837,0.4364824125485572,0.6739774965611617,0.0026421322733187745,True
sim_00168,168,melt_pool_depth_below_surface,full_melt_present_median,3.077784e-05,True,100129,0.2847856449159508,0.23541611163665818,0.000328265904482911,True
sim_00169,169,melt_pool_depth_below_surface,full_melt_present_median,4.280927e-05,True,85561,0.2862259058770003,0.7010013479220596,0.0003708101431051516,False
sim_00170,170,melt_pool_depth_below_surface,full_melt_present_median,4.2907935e-05,True,68674,0.16744152735419568,0.3588358026053171,0.06888186230853767,False
sim_00171,171,melt_pool_depth_below_surface,full_melt_present_median,3.481381e-05,True,83841,0.44485366704286927,0.7084359598426593,0.0019090950791847644,True
sim_00172,172,melt_pool_depth_below_surface,full_melt_present_median,3.468665e-05,True,85807,0.4587201167052195,0.761836394143638,0.00010841080428991811,True
sim_00173,173,melt_pool_depth_below_surface,full_melt_present_median,4.27705e-05,True,68680,0.15527507185673659,0.2762252213719326,0.0006182682134432235,False
sim_00174,174,melt_pool_depth_below_surface,full_melt_present_median,4.291411e-05,True,91893,0.25639613178957593,0.5548498196446151,0.002075178095907841,False
sim_00175,175,melt_pool_depth_below_surface,full_melt_present_median,2.680471e-05,True,57448,0.2095542621436717,0.3905022684493384,0.0002174517932127165,False
sim_00176,176,melt_pool_depth_below_surface,full_melt_present_median,2.6694345e-05,True,81050,0.4902078800516377,0.8117156709209312,0.004694400686048861,True
sim_00177,177,melt_pool_depth_below_surface,full_melt_present_median,5.048856e-05,True,83697,0.2888050095239127,0.773520166505995,0.00368149103544303,False
sim_00178,178,melt_pool_depth_below_surface,full_melt_present_median,5.007704e-05,True,68683,0.17696634719802104,0.4048558178908615,0.003502374831216696,False
sim_00179,179,melt_pool_depth_below_surface,full_melt_present_median,3.875373e-05,True,99873,0.3402433055770015,0.3219862279888498,0.01284159532156642,True
sim_00180,180,melt_pool_depth_below_surface,full_melt_present_median,3.878397e-05,True,98505,0.2333879769931701,0.11666986034577034,0.08644855787876805,False
sim_00181,181,melt_pool_depth_below_surface,full_melt_present_median,3.88413e-05,True,93072,0.25865760081843786,0.5201270372653838,0.0007799329211308377,False
sim_00182,182,melt_pool_depth_below_surface,full_melt_present_median,3.448157e-05,True,76491,0.4727968005842916,0.7806975791674756,0.006455154211424052,True
sim_00183,183,melt_pool_depth_below_surface,full_melt_present_median,3.881291e-05,True,94615,0.256387502099075,0.5219575739322597,0.000392033548380449,False
sim_00184,184,melt_pool_depth_below_surface,full_melt_present_median,5.0372715e-05,True,73962,0.3530937179707834,1.0715435337604957,0.07932519288897916,False
sim_00185,185,melt_pool_depth_below_surface,full_melt_present_median,4.098394e-05,True,84280,0.47327304934233205,0.7936399852506395,0.03746684124309381,True
sim_00186,186,melt_pool_depth_below_surface,full_melt_present_median,5.083548e-05,True,83123,0.33291081016389207,0.9632983402152265,0.07243784242704247,False
sim_00187,187,melt_pool_depth_below_surface,full_melt_present_median,4.652161e-05,True,99313,0.24568032607515936,0.23153460492780553,0.08695401259533292,False
sim_00188,188,melt_pool_depth_below_surface,full_melt_present_median,4.273024e-05,True,100117,0.26482163056370284,0.08944748837137587,0.01809569759892317,True
sim_00189,189,melt_pool_depth_below_surface,full_melt_present_median,5.477788e-05,True,83795,0.32701728480593995,0.9423705471246946,0.06732686180460337,False
