run_id,repeat,fold,model,budget,subset,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive
w85__r07_f04,7,4,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1.0,0.0
w85__r07_f04,7,4,physics_ridge_residual_gp,40,B1_q30,0.96,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r07_f04,7,4,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9,0.8,1.0,1.0,0.0
w85__r07_f04,7,4,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1.0,0.0
w85__r07_f04,7,4,physics_ridge_residual_gp,80,B1_q30,0.96,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r07_f04,7,4,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9,0.8,1.0,1.0,0.0
w85__r07_f05,7,5,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0
w85__r07_f05,7,5,physics_ridge_residual_gp,40,B1_q30,0.8,0.7205882352941176,0.5,0.9411764705882353,4.0,1.0
w85__r07_f05,7,5,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3.0,1.0
w85__r07_f05,7,5,physics_ridge_residual_gp,80,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0
w85__r07_f05,7,5,physics_ridge_residual_gp,80,B1_q30,0.8,0.7205882352941176,0.5,0.9411764705882353,4.0,1.0
w85__r07_f05,7,5,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3.0,1.0
w85__r08_f01,8,1,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0
w85__r08_f01,8,1,physics_ridge_residual_gp,40,B1_q30,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4.0,1.0
w85__r08_f01,8,1,physics_ridge_residual_gp,40,B1_q20,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,4.0,1.0
w85__r08_f01,8,1,physics_ridge_residual_gp,80,full81,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4.0,1.0
w85__r08_f01,8,1,physics_ridge_residual_gp,80,B1_q30,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4.0,1.0
w85__r08_f01,8,1,physics_ridge_residual_gp,80,B1_q20,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,4.0,1.0
w85__r08_f02,8,2,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0
w85__r08_f02,8,2,physics_ridge_residual_gp,40,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0
w85__r08_f02,8,2,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1.0,2.0
w85__r08_f02,8,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1.0,2.0
w85__r08_f02,8,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0
w85__r08_f02,8,2,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1.0,2.0
w85__r08_f03,8,3,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9776119402985075,1.0,0.9552238805970149,0.0,3.0
w85__r08_f03,8,3,physics_ridge_residual_gp,40,B1_q30,0.88,0.9166666666666667,1.0,0.8333333333333334,0.0,3.0
w85__r08_f03,8,3,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.0,2.0
w85__r08_f03,8,3,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0.0,1.0
w85__r08_f03,8,3,physics_ridge_residual_gp,80,B1_q30,0.96,0.9722222222222222,1.0,0.9444444444444444,0.0,1.0
w85__r08_f03,8,3,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0.0,1.0
w85__r08_f04,8,4,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r08_f04,8,4,physics_ridge_residual_gp,40,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0
w85__r08_f04,8,4,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.75,0.5,1.0,3.0,0.0
w85__r08_f04,8,4,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4.0,0.0
w85__r08_f04,8,4,physics_ridge_residual_gp,80,B1_q30,0.84,0.7142857142857143,0.42857142857142855,1.0,4.0,0.0
w85__r08_f04,8,4,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4.0,0.0
w85__r08_f05,8,5,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r08_f05,8,5,physics_ridge_residual_gp,40,B1_q30,0.96,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r08_f05,8,5,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1.0,0.0
w85__r08_f05,8,5,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1.0,0.0
w85__r08_f05,8,5,physics_ridge_residual_gp,80,B1_q30,0.96,0.9285714285714286,0.8571428571428571,1.0,1.0,0.0
w85__r08_f05,8,5,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1.0,0.0
w85__r09_f01,9,1,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1.0,0.0
w85__r09_f01,9,1,physics_ridge_residual_gp,40,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r09_f01,9,1,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0
w85__r09_f01,9,1,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1.0,0.0
w85__r09_f01,9,1,physics_ridge_residual_gp,80,B1_q30,0.96,0.9444444444444444,0.8888888888888888,1.0,1.0,0.0
w85__r09_f01,9,1,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9375,0.875,1.0,1.0,0.0
w85__r09_f02,9,2,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3.0,1.0
w85__r09_f02,9,2,physics_ridge_residual_gp,40,B1_q30,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3.0,1.0
w85__r09_f02,9,2,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3.0,1.0
w85__r09_f02,9,2,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3.0,1.0
w85__r09_f02,9,2,physics_ridge_residual_gp,80,B1_q30,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3.0,1.0
w85__r09_f02,9,2,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3.0,1.0
w85__r09_f03,9,3,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0.0,3.0
w85__r09_f03,9,3,physics_ridge_residual_gp,40,B1_q30,0.88,0.9166666666666667,1.0,0.8333333333333334,0.0,3.0
w85__r09_f03,9,3,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0
w85__r09_f03,9,3,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9772727272727273,1.0,0.9545454545454546,0.0,3.0
w85__r09_f03,9,3,physics_ridge_residual_gp,80,B1_q30,0.88,0.9166666666666667,1.0,0.8333333333333334,0.0,3.0
w85__r09_f03,9,3,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0
w85__r09_f04,9,4,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0
w85__r09_f04,9,4,physics_ridge_residual_gp,40,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0
w85__r09_f04,9,4,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1.0,2.0
w85__r09_f04,9,4,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0
w85__r09_f04,9,4,physics_ridge_residual_gp,80,B1_q30,0.88,0.8786764705882353,0.875,0.8823529411764706,1.0,2.0
w85__r09_f04,9,4,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8285714285714285,0.8571428571428571,0.8,1.0,2.0
w85__r09_f05,9,5,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3.0,1.0
w85__r09_f05,9,5,physics_ridge_residual_gp,40,B1_q30,0.84,0.8020833333333333,0.6666666666666666,0.9375,3.0,1.0
w85__r09_f05,9,5,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r09_f05,9,5,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3.0,1.0
w85__r09_f05,9,5,physics_ridge_residual_gp,80,B1_q30,0.84,0.8020833333333333,0.6666666666666666,0.9375,3.0,1.0
w85__r09_f05,9,5,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r10_f01,10,1,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r10_f01,10,1,physics_ridge_residual_gp,40,B1_q30,0.92,0.8333333333333333,0.6666666666666666,1.0,2.0,0.0
w85__r10_f01,10,1,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8,0.6,1.0,2.0,0.0
w85__r10_f01,10,1,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2.0,0.0
w85__r10_f01,10,1,physics_ridge_residual_gp,80,B1_q30,0.92,0.8333333333333333,0.6666666666666666,1.0,2.0,0.0
w85__r10_f01,10,1,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8,0.6,1.0,2.0,0.0
w85__r10_f02,10,2,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
w85__r10_f02,10,2,physics_ridge_residual_gp,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r10_f02,10,2,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0
w85__r10_f02,10,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
w85__r10_f02,10,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r10_f02,10,2,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0
w85__r10_f03,10,3,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0
w85__r10_f03,10,3,physics_ridge_residual_gp,40,B1_q30,0.88,0.8833333333333333,0.9,0.8666666666666667,1.0,2.0
w85__r10_f03,10,3,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1.0,2.0
w85__r10_f03,10,3,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0
w85__r10_f03,10,3,physics_ridge_residual_gp,80,B1_q30,0.88,0.8833333333333333,0.9,0.8666666666666667,1.0,2.0
w85__r10_f03,10,3,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1.0,2.0
w85__r10_f04,10,4,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.0,2.0
w85__r10_f04,10,4,physics_ridge_residual_gp,40,B1_q30,0.92,0.9444444444444444,1.0,0.8888888888888888,0.0,2.0
w85__r10_f04,10,4,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.0,2.0
w85__r10_f04,10,4,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r10_f04,10,4,physics_ridge_residual_gp,80,B1_q30,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1.0,1.0
w85__r10_f04,10,4,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1.0,1.0
w85__r10_f05,10,5,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3.0,1.0
w85__r10_f05,10,5,physics_ridge_residual_gp,40,B1_q30,0.84,0.8020833333333333,0.6666666666666666,0.9375,3.0,1.0
w85__r10_f05,10,5,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3.0,1.0
w85__r10_f05,10,5,physics_ridge_residual_gp,80,full81,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,3.0,2.0
w85__r10_f05,10,5,physics_ridge_residual_gp,80,B1_q30,0.8,0.7708333333333333,0.6666666666666666,0.875,3.0,2.0
w85__r10_f05,10,5,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3.0,1.0
w85__r11_f01,11,1,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2.0,0.0
w85__r11_f01,11,1,physics_ridge_residual_gp,40,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r11_f01,11,1,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0
w85__r11_f01,11,1,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2.0,0.0
w85__r11_f01,11,1,physics_ridge_residual_gp,80,B1_q30,0.92,0.8888888888888888,0.7777777777777778,1.0,2.0,0.0
w85__r11_f01,11,1,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.875,0.75,1.0,2.0,0.0
w85__r11_f02,11,2,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r11_f02,11,2,physics_ridge_residual_gp,40,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0
w85__r11_f02,11,2,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1.0,1.0
w85__r11_f02,11,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3.0,0.0
w85__r11_f02,11,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.7857142857142857,0.5714285714285714,1.0,3.0,0.0
w85__r11_f02,11,2,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.75,0.5,1.0,2.0,0.0
w85__r11_f03,11,3,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r11_f03,11,3,physics_ridge_residual_gp,40,B1_q30,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,2.0,1.0
w85__r11_f03,11,3,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2.0,1.0
w85__r11_f03,11,3,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3.0,1.0
w85__r11_f03,11,3,physics_ridge_residual_gp,80,B1_q30,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,3.0,1.0
w85__r11_f03,11,3,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3.0,1.0
w85__r11_f04,11,4,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0
w85__r11_f04,11,4,physics_ridge_residual_gp,40,B1_q30,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1.0,2.0
w85__r11_f04,11,4,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0
w85__r11_f04,11,4,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1.0,2.0
w85__r11_f04,11,4,physics_ridge_residual_gp,80,B1_q30,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1.0,2.0
w85__r11_f04,11,4,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1.0,2.0
w85__r11_f05,11,5,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2.0,3.0
w85__r11_f05,11,5,physics_ridge_residual_gp,40,B1_q30,0.8,0.7867647058823529,0.75,0.8235294117647058,2.0,3.0
w85__r11_f05,11,5,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2.0,2.0
w85__r11_f05,11,5,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r11_f05,11,5,physics_ridge_residual_gp,80,B1_q30,0.88,0.8455882352941176,0.75,0.9411764705882353,2.0,1.0
w85__r11_f05,11,5,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r12_f01,12,1,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2.0,2.0
w85__r12_f01,12,1,physics_ridge_residual_gp,40,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0
w85__r12_f01,12,1,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r12_f01,12,1,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2.0,2.0
w85__r12_f01,12,1,physics_ridge_residual_gp,80,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0
w85__r12_f01,12,1,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2.0,1.0
w85__r12_f02,12,2,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r12_f02,12,2,physics_ridge_residual_gp,40,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0
w85__r12_f02,12,2,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r12_f02,12,2,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2.0,1.0
w85__r12_f02,12,2,physics_ridge_residual_gp,80,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0
w85__r12_f02,12,2,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2.0,1.0
w85__r12_f03,12,3,physics_ridge_residual_gp,40,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r12_f03,12,3,physics_ridge_residual_gp,40,B1_q30,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1.0,1.0
w85__r12_f03,12,3,physics_ridge_residual_gp,40,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0
w85__r12_f03,12,3,physics_ridge_residual_gp,80,full81,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1.0,1.0
w85__r12_f03,12,3,physics_ridge_residual_gp,80,B1_q30,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1.0,1.0
w85__r12_f03,12,3,physics_ridge_residual_gp,80,B1_q20,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1.0,1.0
w85__r12_f04,12,4,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r12_f04,12,4,physics_ridge_residual_gp,40,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r12_f04,12,4,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0
w85__r12_f04,12,4,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r12_f04,12,4,physics_ridge_residual_gp,80,B1_q30,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2.0,1.0
w85__r12_f04,12,4,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0
w85__r12_f05,12,5,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r12_f05,12,5,physics_ridge_residual_gp,40,B1_q30,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,2.0,2.0
w85__r12_f05,12,5,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2.0,2.0
w85__r12_f05,12,5,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2.0,1.0
w85__r12_f05,12,5,physics_ridge_residual_gp,80,B1_q30,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2.0,1.0
w85__r12_f05,12,5,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2.0,1.0
w85__r13_f01,13,1,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,2.0,3.0
w85__r13_f01,13,1,physics_ridge_residual_gp,40,B1_q30,0.8,0.8,0.8,0.8,2.0,3.0
w85__r13_f01,13,1,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2.0,2.0
w85__r13_f01,13,1,physics_ridge_residual_gp,80,full81,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,2.0,3.0
w85__r13_f01,13,1,physics_ridge_residual_gp,80,B1_q30,0.8,0.8,0.8,0.8,2.0,3.0
w85__r13_f01,13,1,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2.0,2.0
w85__r13_f02,13,2,physics_ridge_residual_gp,40,full81,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.0,1.0
w85__r13_f02,13,2,physics_ridge_residual_gp,40,B1_q30,0.96,0.975,1.0,0.95,0.0,1.0
w85__r13_f02,13,2,physics_ridge_residual_gp,40,B1_q20,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0.0,1.0
w85__r13_f02,13,2,physics_ridge_residual_gp,80,full81,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.0,1.0
w85__r13_f02,13,2,physics_ridge_residual_gp,80,B1_q30,0.96,0.975,1.0,0.95,0.0,1.0
w85__r13_f02,13,2,physics_ridge_residual_gp,80,B1_q20,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0.0,1.0
w85__r13_f03,13,3,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r13_f03,13,3,physics_ridge_residual_gp,40,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r13_f03,13,3,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0
w85__r13_f03,13,3,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r13_f03,13,3,physics_ridge_residual_gp,80,B1_q30,0.88,0.8125,0.625,1.0,3.0,0.0
w85__r13_f03,13,3,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8125,0.625,1.0,3.0,0.0
w85__r13_f04,13,4,physics_ridge_residual_gp,40,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r13_f04,13,4,physics_ridge_residual_gp,40,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0
w85__r13_f04,13,4,physics_ridge_residual_gp,40,B1_q20,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2.0,2.0
w85__r13_f04,13,4,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2.0,2.0
w85__r13_f04,13,4,physics_ridge_residual_gp,80,B1_q30,0.84,0.8161764705882353,0.75,0.8823529411764706,2.0,2.0
w85__r13_f04,13,4,physics_ridge_residual_gp,80,B1_q20,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2.0,2.0
w85__r13_f05,13,5,physics_ridge_residual_gp,40,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r13_f05,13,5,physics_ridge_residual_gp,40,B1_q30,0.88,0.85,0.7,1.0,3.0,0.0
w85__r13_f05,13,5,physics_ridge_residual_gp,40,B1_q20,0.8235294117647058,0.8333333333333333,0.6666666666666666,1.0,3.0,0.0
w85__r13_f05,13,5,physics_ridge_residual_gp,80,full81,0.9629629629629629,0.9,0.8,1.0,3.0,0.0
w85__r13_f05,13,5,physics_ridge_residual_gp,80,B1_q30,0.88,0.85,0.7,1.0,3.0,0.0
w85__r13_f05,13,5,physics_ridge_residual_gp,80,B1_q20,0.8235294117647058,0.8333333333333333,0.6666666666666666,1.0,3.0,0.0
w85__r14_f01,14,1,physics_ridge_residual_gp,40,full81,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2.0,3.0
w85__r14_f01,14,1,physics_ridge_residual_gp,40,B1_q30,0.8,0.7738095238095238,0.7142857142857143,0.8333333333333334,2.0,3.0
w85__r14_f01,14,1,physics_ridge_residual_gp,40,B1_q20,0.7058823529411765,0.675,0.6,0.75,2.0,3.0
w85__r14_f01,14,1,physics_ridge_residual_gp,80,full81,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2.0,2.0
w85__r14_f01,14,1,physics_ridge_residual_gp,80,B1_q30,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,2.0,2.0
