repeat,model,subset,row_count,keyhole_count,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,brier_score
1,gpc_4d_plus_early_p10,q30,110,37,0.9559422436134766,0.9089558744259298,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.08065937431020163
1,gpc_4d_plus_early_p10,q20,77,29,0.9331896551724138,0.8838922692405735,0.8441558441558441,0.8204022988505747,0.7241379310344828,0.9166666666666666,8,4,0.10138007858624205
1,gpc_4d_plus_early_p100,full,350,70,0.9911224489795918,0.9701235517270176,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.028590349399718835
1,gpc_4d_plus_early_p100,q30,110,37,0.9559422436134766,0.9089558744259298,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.08027366570396763
1,gpc_4d_plus_early_p100,q20,77,29,0.9331896551724138,0.8838922692405735,0.8441558441558441,0.8204022988505747,0.7241379310344828,0.9166666666666666,8,4,0.10080636293498343
1,gpc_4d_plus_early_p20,full,350,70,0.9911224489795918,0.9701235517270176,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.028590783446378845
1,gpc_4d_plus_early_p20,q30,110,37,0.9559422436134766,0.9089558744259298,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.0802787190825667
1,gpc_4d_plus_early_p20,q20,77,29,0.9331896551724138,0.8838922692405735,0.8441558441558441,0.8204022988505747,0.7241379310344828,0.9166666666666666,8,4,0.1008170251621156
1,gpc_4d_plus_early_p40,full,350,70,0.9911224489795918,0.9701235517270176,0.9628571428571429,0.9285714285714286,0.8714285714285714,0.9857142857142858,9,4,0.028590349399718835
1,gpc_4d_plus_early_p40,q30,110,37,0.9559422436134766,0.9089558744259298,0.8818181818181818,0.8509811181044058,0.7567567567567568,0.9452054794520548,9,4,0.08027366570396763
1,gpc_4d_plus_early_p40,q20,77,29,0.9331896551724138,0.8838922692405735,0.8441558441558441,0.8204022988505747,0.7241379310344828,0.9166666666666666,8,4,0.10080636293498343
2,gpc_4d,full,350,70,0.9924999999999999,0.9740435054172478,0.9657142857142857,0.9357142857142857,0.8857142857142857,0.9857142857142858,8,4,0.025357480164846128
2,gpc_4d,q30,112,36,0.9586988304093568,0.9082563700732648,0.9017857142857143,0.8764619883040936,0.8055555555555556,0.9473684210526315,7,4,0.07277590595160648
2,gpc_4d,q20,77,29,0.9317528735632183,0.8843649864958203,0.8701298701298701,0.8548850574712643,0.7931034482758621,0.9166666666666666,6,4,0.09775515636321584
2,gpc_4d_plus_early_p02,full,350,70,0.991938775510204,0.9761910799366299,0.9714285714285714,0.95,0.9142857142857143,0.9857142857142858,6,4,0.025292138705670594
