run_id,repeat,fold,prefix_fraction,subset,learned_threshold,learned_direction,direction_is_below,balanced_accuracy,keyhole_recall,true_negative,false_positive,false_negative,true_positive
w85__r03_f05,3,5,0.05,full,32.40799515411522,below,1,0.6676755447941889,0.9285714285714286,24,35,1,13
w85__r03_f05,3,5,0.05,q30,32.40799515411522,below,1,0.6587301587301587,0.8888888888888888,6,8,1,8
w85__r03_f05,3,5,0.05,q20,32.40799515411522,below,1,0.75,1.0,4,4,0,7
w85__r03_f05,3,5,0.1,full,32.40799515411522,below,1,0.6676755447941889,0.9285714285714286,24,35,1,13
w85__r03_f05,3,5,0.1,q30,32.40799515411522,below,1,0.6587301587301587,0.8888888888888888,6,8,1,8
w85__r03_f05,3,5,0.1,q20,32.40799515411522,below,1,0.75,1.0,4,4,0,7
w85__r03_f05,3,5,0.2,full,32.40799515411522,below,1,0.6676755447941889,0.9285714285714286,24,35,1,13
w85__r03_f05,3,5,0.2,q30,32.40799515411522,below,1,0.6587301587301587,0.8888888888888888,6,8,1,8
w85__r03_f05,3,5,0.2,q20,32.40799515411522,below,1,0.75,1.0,4,4,0,7
w85__r03_f05,3,5,0.4,full,32.40799515411522,below,1,0.6676755447941889,0.9285714285714286,24,35,1,13
w85__r03_f05,3,5,0.4,q30,32.40799515411522,below,1,0.6587301587301587,0.8888888888888888,6,8,1,8
w85__r03_f05,3,5,0.4,q20,32.40799515411522,below,1,0.75,1.0,4,4,0,7
w85__r03_f05,3,5,1.0,full,32.40799515411522,below,1,0.6676755447941889,0.9285714285714286,24,35,1,13
w85__r03_f05,3,5,1.0,q30,32.40799515411522,below,1,0.6587301587301587,0.8888888888888888,6,8,1,8
w85__r03_f05,3,5,1.0,q20,32.40799515411522,below,1,0.75,1.0,4,4,0,7
w85__r04_f01,4,1,0.02,full,32.40799515411522,below,1,0.5371120107962213,0.8461538461538461,13,44,2,11
w85__r04_f01,4,1,0.02,q30,32.40799515411522,below,1,0.47692307692307695,0.8,2,11,2,8
w85__r04_f01,4,1,0.02,q20,32.40799515411522,below,1,0.46825396825396826,0.7142857142857143,2,7,2,5
w85__r04_f01,4,1,0.05,full,32.40799515411522,below,1,0.5371120107962213,0.8461538461538461,13,44,2,11
w85__r04_f01,4,1,0.05,q30,32.40799515411522,below,1,0.47692307692307695,0.8,2,11,2,8
w85__r04_f01,4,1,0.05,q20,32.40799515411522,below,1,0.46825396825396826,0.7142857142857143,2,7,2,5
w85__r04_f01,4,1,0.1,full,32.40799515411522,below,1,0.5371120107962213,0.8461538461538461,13,44,2,11
w85__r04_f01,4,1,0.1,q30,32.40799515411522,below,1,0.47692307692307695,0.8,2,11,2,8
w85__r04_f01,4,1,0.1,q20,32.40799515411522,below,1,0.46825396825396826,0.7142857142857143,2,7,2,5
w85__r04_f01,4,1,0.2,full,32.40799515411522,below,1,0.5371120107962213,0.8461538461538461,13,44,2,11
w85__r04_f01,4,1,0.2,q30,32.40799515411522,below,1,0.47692307692307695,0.8,2,11,2,8
w85__r04_f01,4,1,0.2,q20,32.40799515411522,below,1,0.46825396825396826,0.7142857142857143,2,7,2,5
w85__r04_f01,4,1,0.4,full,32.40799515411522,below,1,0.5371120107962213,0.8461538461538461,13,44,2,11
w85__r04_f01,4,1,0.4,q30,32.40799515411522,below,1,0.47692307692307695,0.8,2,11,2,8
w85__r04_f01,4,1,0.4,q20,32.40799515411522,below,1,0.46825396825396826,0.7142857142857143,2,7,2,5
w85__r04_f01,4,1,1.0,full,32.40799515411522,below,1,0.5371120107962213,0.8461538461538461,13,44,2,11
w85__r04_f01,4,1,1.0,q30,32.40799515411522,below,1,0.47692307692307695,0.8,2,11,2,8
w85__r04_f01,4,1,1.0,q20,32.40799515411522,below,1,0.46825396825396826,0.7142857142857143,2,7,2,5
w85__r04_f02,4,2,0.02,full,32.40799515411522,below,1,0.6296296296296297,1.0,14,40,0,14
w85__r04_f02,4,2,0.02,q30,32.40799515411522,below,1,0.6071428571428571,1.0,3,11,0,8
w85__r04_f02,4,2,0.02,q20,32.40799515411522,below,1,0.5714285714285714,1.0,1,6,0,8
w85__r04_f02,4,2,0.05,full,32.40799515411522,below,1,0.6296296296296297,1.0,14,40,0,14
w85__r04_f02,4,2,0.05,q30,32.40799515411522,below,1,0.6071428571428571,1.0,3,11,0,8
w85__r04_f02,4,2,0.05,q20,32.40799515411522,below,1,0.5714285714285714,1.0,1,6,0,8
w85__r04_f02,4,2,0.1,full,32.40799515411522,below,1,0.6296296296296297,1.0,14,40,0,14
w85__r04_f02,4,2,0.1,q30,32.40799515411522,below,1,0.6071428571428571,1.0,3,11,0,8
w85__r04_f02,4,2,0.1,q20,32.40799515411522,below,1,0.5714285714285714,1.0,1,6,0,8
w85__r04_f02,4,2,0.2,full,32.40799515411522,below,1,0.6296296296296297,1.0,14,40,0,14
w85__r04_f02,4,2,0.2,q30,32.40799515411522,below,1,0.6071428571428571,1.0,3,11,0,8
w85__r04_f02,4,2,0.2,q20,32.40799515411522,below,1,0.5714285714285714,1.0,1,6,0,8
w85__r04_f02,4,2,0.4,full,32.40799515411522,below,1,0.6296296296296297,1.0,14,40,0,14
w85__r04_f02,4,2,0.4,q30,32.40799515411522,below,1,0.6071428571428571,1.0,3,11,0,8
w85__r04_f02,4,2,0.4,q20,32.40799515411522,below,1,0.5714285714285714,1.0,1,6,0,8
w85__r04_f02,4,2,1.0,full,32.40799515411522,below,1,0.6296296296296297,1.0,14,40,0,14
w85__r04_f02,4,2,1.0,q30,32.40799515411522,below,1,0.6071428571428571,1.0,3,11,0,8
w85__r04_f02,4,2,1.0,q20,32.40799515411522,below,1,0.5714285714285714,1.0,1,6,0,8
w85__r04_f03,4,3,0.02,full,32.40799515411522,below,1,0.618452380952381,0.9333333333333333,17,39,1,14
w85__r04_f03,4,3,0.02,q30,32.40799515411522,below,1,0.5470588235294118,0.8,5,12,1,4
w85__r04_f03,4,3,0.02,q20,32.40799515411522,below,1,0.5568181818181819,0.75,4,7,1,3
w85__r04_f03,4,3,0.05,full,32.40799515411522,below,1,0.618452380952381,0.9333333333333333,17,39,1,14
w85__r04_f03,4,3,0.05,q30,32.40799515411522,below,1,0.5470588235294118,0.8,5,12,1,4
w85__r04_f03,4,3,0.05,q20,32.40799515411522,below,1,0.5568181818181819,0.75,4,7,1,3
w85__r04_f03,4,3,0.1,full,32.40799515411522,below,1,0.618452380952381,0.9333333333333333,17,39,1,14
w85__r04_f03,4,3,0.1,q30,32.40799515411522,below,1,0.5470588235294118,0.8,5,12,1,4
w85__r04_f03,4,3,0.1,q20,32.40799515411522,below,1,0.5568181818181819,0.75,4,7,1,3
w85__r04_f03,4,3,0.2,full,32.40799515411522,below,1,0.618452380952381,0.9333333333333333,17,39,1,14
w85__r04_f03,4,3,0.2,q30,32.40799515411522,below,1,0.5470588235294118,0.8,5,12,1,4
w85__r04_f03,4,3,0.2,q20,32.40799515411522,below,1,0.5568181818181819,0.75,4,7,1,3
w85__r04_f03,4,3,0.4,full,32.40799515411522,below,1,0.618452380952381,0.9333333333333333,17,39,1,14
w85__r04_f03,4,3,0.4,q30,32.40799515411522,below,1,0.5470588235294118,0.8,5,12,1,4
w85__r04_f03,4,3,0.4,q20,32.40799515411522,below,1,0.5568181818181819,0.75,4,7,1,3
w85__r04_f03,4,3,1.0,full,32.40799515411522,below,1,0.618452380952381,0.9333333333333333,17,39,1,14
w85__r04_f03,4,3,1.0,q30,32.40799515411522,below,1,0.5470588235294118,0.8,5,12,1,4
w85__r04_f03,4,3,1.0,q20,32.40799515411522,below,1,0.5568181818181819,0.75,4,7,1,3
w85__r04_f04,4,4,0.02,full,32.77712869230773,below,1,0.7115384615384616,1.0,22,30,0,14
w85__r04_f04,4,4,0.02,q30,32.77712869230773,below,1,0.6785714285714286,1.0,5,9,0,7
w85__r04_f04,4,4,0.02,q20,32.77712869230773,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r04_f04,4,4,0.05,full,32.77712869230773,below,1,0.7115384615384616,1.0,22,30,0,14
w85__r04_f04,4,4,0.05,q30,32.77712869230773,below,1,0.6785714285714286,1.0,5,9,0,7
w85__r04_f04,4,4,0.05,q20,32.77712869230773,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r04_f04,4,4,0.1,full,32.77712869230773,below,1,0.7115384615384616,1.0,22,30,0,14
w85__r04_f04,4,4,0.1,q30,32.77712869230773,below,1,0.6785714285714286,1.0,5,9,0,7
w85__r04_f04,4,4,0.1,q20,32.77712869230773,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r04_f04,4,4,0.2,full,32.77712869230773,below,1,0.7115384615384616,1.0,22,30,0,14
w85__r04_f04,4,4,0.2,q30,32.77712869230773,below,1,0.6785714285714286,1.0,5,9,0,7
w85__r04_f04,4,4,0.2,q20,32.77712869230773,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r04_f04,4,4,0.4,full,32.77712869230773,below,1,0.7115384615384616,1.0,22,30,0,14
w85__r04_f04,4,4,0.4,q30,32.77712869230773,below,1,0.6785714285714286,1.0,5,9,0,7
w85__r04_f04,4,4,0.4,q20,32.77712869230773,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r04_f04,4,4,1.0,full,32.77712869230773,below,1,0.7115384615384616,1.0,22,30,0,14
w85__r04_f04,4,4,1.0,q30,32.77712869230773,below,1,0.6785714285714286,1.0,5,9,0,7
w85__r04_f04,4,4,1.0,q20,32.77712869230773,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r04_f05,4,5,0.02,full,31.935344241483524,below,1,0.6334894613583137,0.8571428571428571,25,36,2,12
w85__r04_f05,4,5,0.02,q30,31.935344241483524,below,1,0.5515873015873015,0.8888888888888888,3,11,1,8
w85__r04_f05,4,5,0.02,q20,31.935344241483524,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r04_f05,4,5,0.05,full,31.935344241483524,below,1,0.6334894613583137,0.8571428571428571,25,36,2,12
w85__r04_f05,4,5,0.05,q30,31.935344241483524,below,1,0.5515873015873015,0.8888888888888888,3,11,1,8
w85__r04_f05,4,5,0.05,q20,31.935344241483524,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r04_f05,4,5,0.1,full,31.935344241483524,below,1,0.6334894613583137,0.8571428571428571,25,36,2,12
w85__r04_f05,4,5,0.1,q30,31.935344241483524,below,1,0.5515873015873015,0.8888888888888888,3,11,1,8
w85__r04_f05,4,5,0.1,q20,31.935344241483524,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r04_f05,4,5,0.2,full,31.935344241483524,below,1,0.6334894613583137,0.8571428571428571,25,36,2,12
w85__r04_f05,4,5,0.2,q30,31.935344241483524,below,1,0.5515873015873015,0.8888888888888888,3,11,1,8
w85__r04_f05,4,5,0.2,q20,31.935344241483524,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r04_f05,4,5,0.4,full,31.935344241483524,below,1,0.6334894613583137,0.8571428571428571,25,36,2,12
w85__r04_f05,4,5,0.4,q30,31.935344241483524,below,1,0.5515873015873015,0.8888888888888888,3,11,1,8
w85__r04_f05,4,5,0.4,q20,31.935344241483524,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r04_f05,4,5,1.0,full,31.935344241483524,below,1,0.6334894613583137,0.8571428571428571,25,36,2,12
w85__r04_f05,4,5,1.0,q30,31.935344241483524,below,1,0.5515873015873015,0.8888888888888888,3,11,1,8
w85__r04_f05,4,5,1.0,q20,31.935344241483524,below,1,0.5166666666666667,0.8333333333333334,2,8,1,5
w85__r05_f01,5,1,0.02,full,32.40799515411522,below,1,0.660377358490566,1.0,17,36,0,15
w85__r05_f01,5,1,0.02,q30,32.40799515411522,below,1,0.6470588235294118,1.0,5,12,0,5
w85__r05_f01,5,1,0.02,q20,32.40799515411522,below,1,0.6,1.0,2,8,0,5
w85__r05_f01,5,1,0.05,full,32.40799515411522,below,1,0.660377358490566,1.0,17,36,0,15
w85__r05_f01,5,1,0.05,q30,32.40799515411522,below,1,0.6470588235294118,1.0,5,12,0,5
w85__r05_f01,5,1,0.05,q20,32.40799515411522,below,1,0.6,1.0,2,8,0,5
w85__r05_f01,5,1,0.1,full,32.40799515411522,below,1,0.660377358490566,1.0,17,36,0,15
w85__r05_f01,5,1,0.1,q30,32.40799515411522,below,1,0.6470588235294118,1.0,5,12,0,5
w85__r05_f01,5,1,0.1,q20,32.40799515411522,below,1,0.6,1.0,2,8,0,5
w85__r05_f01,5,1,0.2,full,32.40799515411522,below,1,0.660377358490566,1.0,17,36,0,15
w85__r05_f01,5,1,0.2,q30,32.40799515411522,below,1,0.6470588235294118,1.0,5,12,0,5
w85__r05_f01,5,1,0.2,q20,32.40799515411522,below,1,0.6,1.0,2,8,0,5
w85__r05_f01,5,1,0.4,full,32.40799515411522,below,1,0.660377358490566,1.0,17,36,0,15
w85__r05_f01,5,1,0.4,q30,32.40799515411522,below,1,0.6470588235294118,1.0,5,12,0,5
w85__r05_f01,5,1,0.4,q20,32.40799515411522,below,1,0.6,1.0,2,8,0,5
w85__r05_f01,5,1,1.0,full,32.40799515411522,below,1,0.660377358490566,1.0,17,36,0,15
w85__r05_f01,5,1,1.0,q30,32.40799515411522,below,1,0.6470588235294118,1.0,5,12,0,5
w85__r05_f01,5,1,1.0,q20,32.40799515411522,below,1,0.6,1.0,2,8,0,5
w85__r05_f02,5,2,0.02,full,32.40799515411522,below,1,0.5864661654135338,0.8571428571428571,18,39,2,12
w85__r05_f02,5,2,0.02,q30,32.40799515411522,below,1,0.48888888888888893,0.7777777777777778,3,12,2,7
w85__r05_f02,5,2,0.02,q20,32.40799515411522,below,1,0.4242424242424242,0.6666666666666666,2,9,2,4
w85__r05_f02,5,2,0.05,full,32.40799515411522,below,1,0.5864661654135338,0.8571428571428571,18,39,2,12
w85__r05_f02,5,2,0.05,q30,32.40799515411522,below,1,0.48888888888888893,0.7777777777777778,3,12,2,7
w85__r05_f02,5,2,0.05,q20,32.40799515411522,below,1,0.4242424242424242,0.6666666666666666,2,9,2,4
w85__r05_f02,5,2,0.1,full,32.40799515411522,below,1,0.5864661654135338,0.8571428571428571,18,39,2,12
w85__r05_f02,5,2,0.1,q30,32.40799515411522,below,1,0.48888888888888893,0.7777777777777778,3,12,2,7
w85__r05_f02,5,2,0.1,q20,32.40799515411522,below,1,0.4242424242424242,0.6666666666666666,2,9,2,4
w85__r05_f02,5,2,0.2,full,32.40799515411522,below,1,0.5864661654135338,0.8571428571428571,18,39,2,12
w85__r05_f02,5,2,0.2,q30,32.40799515411522,below,1,0.48888888888888893,0.7777777777777778,3,12,2,7
w85__r05_f02,5,2,0.2,q20,32.40799515411522,below,1,0.4242424242424242,0.6666666666666666,2,9,2,4
w85__r05_f02,5,2,0.4,full,32.40799515411522,below,1,0.5864661654135338,0.8571428571428571,18,39,2,12
w85__r05_f02,5,2,0.4,q30,32.40799515411522,below,1,0.48888888888888893,0.7777777777777778,3,12,2,7
w85__r05_f02,5,2,0.4,q20,32.40799515411522,below,1,0.4242424242424242,0.6666666666666666,2,9,2,4
w85__r05_f02,5,2,1.0,full,32.40799515411522,below,1,0.5864661654135338,0.8571428571428571,18,39,2,12
w85__r05_f02,5,2,1.0,q30,32.40799515411522,below,1,0.48888888888888893,0.7777777777777778,3,12,2,7
w85__r05_f02,5,2,1.0,q20,32.40799515411522,below,1,0.4242424242424242,0.6666666666666666,2,9,2,4
w85__r05_f03,5,3,0.02,full,32.40799515411522,below,1,0.6551724137931034,1.0,18,40,0,14
w85__r05_f03,5,3,0.02,q30,32.40799515411522,below,1,0.6333333333333333,1.0,4,11,0,7
w85__r05_f03,5,3,0.02,q20,32.40799515411522,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r05_f03,5,3,0.05,full,32.40799515411522,below,1,0.6551724137931034,1.0,18,40,0,14
w85__r05_f03,5,3,0.05,q30,32.40799515411522,below,1,0.6333333333333333,1.0,4,11,0,7
w85__r05_f03,5,3,0.05,q20,32.40799515411522,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r05_f03,5,3,0.1,full,32.40799515411522,below,1,0.6551724137931034,1.0,18,40,0,14
w85__r05_f03,5,3,0.1,q30,32.40799515411522,below,1,0.6333333333333333,1.0,4,11,0,7
w85__r05_f03,5,3,0.1,q20,32.40799515411522,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r05_f03,5,3,0.2,full,32.40799515411522,below,1,0.6551724137931034,1.0,18,40,0,14
w85__r05_f03,5,3,0.2,q30,32.40799515411522,below,1,0.6333333333333333,1.0,4,11,0,7
w85__r05_f03,5,3,0.2,q20,32.40799515411522,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r05_f03,5,3,0.4,full,32.40799515411522,below,1,0.6551724137931034,1.0,18,40,0,14
w85__r05_f03,5,3,0.4,q30,32.40799515411522,below,1,0.6333333333333333,1.0,4,11,0,7
w85__r05_f03,5,3,0.4,q20,32.40799515411522,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r05_f03,5,3,1.0,full,32.40799515411522,below,1,0.6551724137931034,1.0,18,40,0,14
w85__r05_f03,5,3,1.0,q30,32.40799515411522,below,1,0.6333333333333333,1.0,4,11,0,7
w85__r05_f03,5,3,1.0,q20,32.40799515411522,below,1,0.6666666666666666,1.0,3,6,0,6
w85__r05_f04,5,4,0.02,full,32.77712869230773,below,1,0.6096059113300493,0.8571428571428571,21,37,2,12
w85__r05_f04,5,4,0.02,q30,32.77712869230773,below,1,0.5153846153846154,0.8,3,10,2,8
w85__r05_f04,5,4,0.02,q20,32.77712869230773,below,1,0.4464285714285714,0.75,1,6,2,6
w85__r05_f04,5,4,0.05,full,32.77712869230773,below,1,0.6096059113300493,0.8571428571428571,21,37,2,12
w85__r05_f04,5,4,0.05,q30,32.77712869230773,below,1,0.5153846153846154,0.8,3,10,2,8
w85__r05_f04,5,4,0.05,q20,32.77712869230773,below,1,0.4464285714285714,0.75,1,6,2,6
w85__r05_f04,5,4,0.1,full,32.77712869230773,below,1,0.6096059113300493,0.8571428571428571,21,37,2,12
w85__r05_f04,5,4,0.1,q30,32.77712869230773,below,1,0.5153846153846154,0.8,3,10,2,8
w85__r05_f04,5,4,0.1,q20,32.77712869230773,below,1,0.4464285714285714,0.75,1,6,2,6
w85__r05_f04,5,4,0.2,full,32.77712869230773,below,1,0.6096059113300493,0.8571428571428571,21,37,2,12
w85__r05_f04,5,4,0.2,q30,32.77712869230773,below,1,0.5153846153846154,0.8,3,10,2,8
w85__r05_f04,5,4,0.2,q20,32.77712869230773,below,1,0.4464285714285714,0.75,1,6,2,6
w85__r05_f04,5,4,0.4,full,32.77712869230773,below,1,0.6096059113300493,0.8571428571428571,21,37,2,12
w85__r05_f04,5,4,0.4,q30,32.77712869230773,below,1,0.5153846153846154,0.8,3,10,2,8
w85__r05_f04,5,4,0.4,q20,32.77712869230773,below,1,0.4464285714285714,0.75,1,6,2,6
w85__r05_f04,5,4,1.0,full,32.77712869230773,below,1,0.6096059113300493,0.8571428571428571,21,37,2,12
w85__r05_f04,5,4,1.0,q30,32.77712869230773,below,1,0.5153846153846154,0.8,3,10,2,8
w85__r05_f04,5,4,1.0,q20,32.77712869230773,below,1,0.4464285714285714,0.75,1,6,2,6
w85__r05_f05,5,5,0.02,full,31.935344241483524,below,1,0.618945868945869,0.9230769230769231,17,37,1,12
w85__r05_f05,5,5,0.02,q30,31.935344241483524,below,1,0.6875,1.0,6,10,0,6
w85__r05_f05,5,5,0.02,q20,31.935344241483524,below,1,0.6875,1.0,3,5,0,6
w85__r05_f05,5,5,0.05,full,31.935344241483524,below,1,0.618945868945869,0.9230769230769231,17,37,1,12
w85__r05_f05,5,5,0.05,q30,31.935344241483524,below,1,0.6875,1.0,6,10,0,6
w85__r05_f05,5,5,0.05,q20,31.935344241483524,below,1,0.6875,1.0,3,5,0,6
w85__r05_f05,5,5,0.1,full,31.935344241483524,below,1,0.618945868945869,0.9230769230769231,17,37,1,12
w85__r05_f05,5,5,0.1,q30,31.935344241483524,below,1,0.6875,1.0,6,10,0,6
w85__r05_f05,5,5,0.1,q20,31.935344241483524,below,1,0.6875,1.0,3,5,0,6
w85__r05_f05,5,5,0.2,full,31.935344241483524,below,1,0.618945868945869,0.9230769230769231,17,37,1,12
w85__r05_f05,5,5,0.2,q30,31.935344241483524,below,1,0.6875,1.0,6,10,0,6
w85__r05_f05,5,5,0.2,q20,31.935344241483524,below,1,0.6875,1.0,3,5,0,6
w85__r05_f05,5,5,0.4,full,31.935344241483524,below,1,0.618945868945869,0.9230769230769231,17,37,1,12
w85__r05_f05,5,5,0.4,q30,31.935344241483524,below,1,0.6875,1.0,6,10,0,6
w85__r05_f05,5,5,0.4,q20,31.935344241483524,below,1,0.6875,1.0,3,5,0,6
w85__r05_f05,5,5,1.0,full,31.935344241483524,below,1,0.618945868945869,0.9230769230769231,17,37,1,12
w85__r05_f05,5,5,1.0,q30,31.935344241483524,below,1,0.6875,1.0,6,10,0,6
w85__r05_f05,5,5,1.0,q20,31.935344241483524,below,1,0.6875,1.0,3,5,0,6
w85__r06_f01,6,1,0.02,full,32.40799515411522,below,1,0.6524475524475525,0.9230769230769231,21,34,1,12
w85__r06_f01,6,1,0.02,q30,32.40799515411522,below,1,0.5595238095238095,0.8333333333333334,4,10,1,5
w85__r06_f01,6,1,0.02,q20,32.40799515411522,below,1,0.475,0.75,2,8,1,3
w85__r06_f01,6,1,0.05,full,32.40799515411522,below,1,0.6524475524475525,0.9230769230769231,21,34,1,12
w85__r06_f01,6,1,0.05,q30,32.40799515411522,below,1,0.5595238095238095,0.8333333333333334,4,10,1,5
w85__r06_f01,6,1,0.05,q20,32.40799515411522,below,1,0.475,0.75,2,8,1,3
w85__r06_f01,6,1,0.1,full,32.40799515411522,below,1,0.6524475524475525,0.9230769230769231,21,34,1,12
w85__r06_f01,6,1,0.1,q30,32.40799515411522,below,1,0.5595238095238095,0.8333333333333334,4,10,1,5
w85__r06_f01,6,1,0.1,q20,32.40799515411522,below,1,0.475,0.75,2,8,1,3
w85__r06_f01,6,1,0.2,full,32.40799515411522,below,1,0.6524475524475525,0.9230769230769231,21,34,1,12
w85__r06_f01,6,1,0.2,q30,32.40799515411522,below,1,0.5595238095238095,0.8333333333333334,4,10,1,5
w85__r06_f01,6,1,0.2,q20,32.40799515411522,below,1,0.475,0.75,2,8,1,3
w85__r06_f01,6,1,0.4,full,32.40799515411522,below,1,0.6524475524475525,0.9230769230769231,21,34,1,12
w85__r06_f01,6,1,0.4,q30,32.40799515411522,below,1,0.5595238095238095,0.8333333333333334,4,10,1,5
w85__r06_f01,6,1,0.4,q20,32.40799515411522,below,1,0.475,0.75,2,8,1,3
w85__r06_f01,6,1,1.0,full,32.40799515411522,below,1,0.6524475524475525,0.9230769230769231,21,34,1,12
w85__r06_f01,6,1,1.0,q30,32.40799515411522,below,1,0.5595238095238095,0.8333333333333334,4,10,1,5
w85__r06_f01,6,1,1.0,q20,32.40799515411522,below,1,0.475,0.75,2,8,1,3
w85__r06_f02,6,2,0.02,full,32.77712869230773,below,1,0.6720238095238096,0.9333333333333333,23,33,1,14
w85__r06_f02,6,2,0.02,q30,32.77712869230773,below,1,0.5446428571428571,0.875,3,11,1,7
w85__r06_f02,6,2,0.02,q20,32.77712869230773,below,1,0.5,0.8,2,8,1,4
w85__r06_f02,6,2,0.05,full,32.77712869230773,below,1,0.6720238095238096,0.9333333333333333,23,33,1,14
w85__r06_f02,6,2,0.05,q30,32.77712869230773,below,1,0.5446428571428571,0.875,3,11,1,7
w85__r06_f02,6,2,0.05,q20,32.77712869230773,below,1,0.5,0.8,2,8,1,4
w85__r06_f02,6,2,0.1,full,32.77712869230773,below,1,0.6720238095238096,0.9333333333333333,23,33,1,14
w85__r06_f02,6,2,0.1,q30,32.77712869230773,below,1,0.5446428571428571,0.875,3,11,1,7
w85__r06_f02,6,2,0.1,q20,32.77712869230773,below,1,0.5,0.8,2,8,1,4
w85__r06_f02,6,2,0.2,full,32.77712869230773,below,1,0.6720238095238096,0.9333333333333333,23,33,1,14
w85__r06_f02,6,2,0.2,q30,32.77712869230773,below,1,0.5446428571428571,0.875,3,11,1,7
w85__r06_f02,6,2,0.2,q20,32.77712869230773,below,1,0.5,0.8,2,8,1,4
w85__r06_f02,6,2,0.4,full,32.77712869230773,below,1,0.6720238095238096,0.9333333333333333,23,33,1,14
w85__r06_f02,6,2,0.4,q30,32.77712869230773,below,1,0.5446428571428571,0.875,3,11,1,7
w85__r06_f02,6,2,0.4,q20,32.77712869230773,below,1,0.5,0.8,2,8,1,4
w85__r06_f02,6,2,1.0,full,32.77712869230773,below,1,0.6720238095238096,0.9333333333333333,23,33,1,14
w85__r06_f02,6,2,1.0,q30,32.77712869230773,below,1,0.5446428571428571,0.875,3,11,1,7
w85__r06_f02,6,2,1.0,q20,32.77712869230773,below,1,0.5,0.8,2,8,1,4
w85__r06_f03,6,3,0.02,full,32.40799515411522,below,1,0.6929824561403508,1.0,22,35,0,14
w85__r06_f03,6,3,0.02,q30,32.40799515411522,below,1,0.65625,1.0,5,11,0,8
w85__r06_f03,6,3,0.02,q20,32.40799515411522,below,1,0.7,1.0,4,6,0,7
w85__r06_f03,6,3,0.05,full,32.40799515411522,below,1,0.6929824561403508,1.0,22,35,0,14
w85__r06_f03,6,3,0.05,q30,32.40799515411522,below,1,0.65625,1.0,5,11,0,8
w85__r06_f03,6,3,0.05,q20,32.40799515411522,below,1,0.7,1.0,4,6,0,7
w85__r06_f03,6,3,0.1,full,32.40799515411522,below,1,0.6929824561403508,1.0,22,35,0,14
w85__r06_f03,6,3,0.1,q30,32.40799515411522,below,1,0.65625,1.0,5,11,0,8
w85__r06_f03,6,3,0.1,q20,32.40799515411522,below,1,0.7,1.0,4,6,0,7
w85__r06_f03,6,3,0.2,full,32.40799515411522,below,1,0.6929824561403508,1.0,22,35,0,14
w85__r06_f03,6,3,0.2,q30,32.40799515411522,below,1,0.65625,1.0,5,11,0,8
w85__r06_f03,6,3,0.2,q20,32.40799515411522,below,1,0.7,1.0,4,6,0,7
w85__r06_f03,6,3,0.4,full,32.40799515411522,below,1,0.6929824561403508,1.0,22,35,0,14
w85__r06_f03,6,3,0.4,q30,32.40799515411522,below,1,0.65625,1.0,5,11,0,8
w85__r06_f03,6,3,0.4,q20,32.40799515411522,below,1,0.7,1.0,4,6,0,7
w85__r06_f03,6,3,1.0,full,32.40799515411522,below,1,0.6929824561403508,1.0,22,35,0,14
w85__r06_f03,6,3,1.0,q30,32.40799515411522,below,1,0.65625,1.0,5,11,0,8
w85__r06_f03,6,3,1.0,q20,32.40799515411522,below,1,0.7,1.0,4,6,0,7
w85__r06_f04,6,4,0.02,full,31.935344241483524,below,1,0.6043956043956045,0.9230769230769231,16,40,1,12
w85__r06_f04,6,4,0.02,q30,31.935344241483524,below,1,0.625,1.0,4,12,0,7
w85__r06_f04,6,4,0.02,q20,31.935344241483524,below,1,0.5625,1.0,1,7,0,7
w85__r06_f04,6,4,0.05,full,31.935344241483524,below,1,0.6043956043956045,0.9230769230769231,16,40,1,12
w85__r06_f04,6,4,0.05,q30,31.935344241483524,below,1,0.625,1.0,4,12,0,7
w85__r06_f04,6,4,0.05,q20,31.935344241483524,below,1,0.5625,1.0,1,7,0,7
w85__r06_f04,6,4,0.1,full,31.935344241483524,below,1,0.6043956043956045,0.9230769230769231,16,40,1,12
w85__r06_f04,6,4,0.1,q30,31.935344241483524,below,1,0.625,1.0,4,12,0,7
w85__r06_f04,6,4,0.1,q20,31.935344241483524,below,1,0.5625,1.0,1,7,0,7
w85__r06_f04,6,4,0.2,full,31.935344241483524,below,1,0.6043956043956045,0.9230769230769231,16,40,1,12
w85__r06_f04,6,4,0.2,q30,31.935344241483524,below,1,0.625,1.0,4,12,0,7
